Race,Hispanic Origin,Five-Year Age Groups,Gender,Deaths,Year
American Indian or Alaska Native,Hispanic or Latino,65-69 years,Female,5,2020
Asian or Pacific Islander,Hispanic or Latino,65-69 years,Female,5,2020
Black or African American,Hispanic or Latino,65-69 years,Female,5,2020
White,Hispanic or Latino,65-69 years,Female,605,2020
American Indian or Alaska Native,Hispanic or Latino,70-74 years,Female,5,2020
Asian or Pacific Islander,Hispanic or Latino,70-74 years,Female,5,2020
Black or African American,Hispanic or Latino,70-74 years,Female,5,2020
White,Hispanic or Latino,70-74 years,Female,720,2020
American Indian or Alaska Native,Hispanic or Latino,75-79 years,Female,5,2020
Asian or Pacific Islander,Hispanic or Latino,75-79 years,Female,5,2020
Black or African American,Hispanic or Latino,75-79 years,Female,19,2020
White,Hispanic or Latino,75-79 years,Female,738,2020
American Indian or Alaska Native,Hispanic or Latino,80-84 years,Female,5,2020
Asian or Pacific Islander,Hispanic or Latino,80-84 years,Female,5,2020
Black or African American,Hispanic or Latino,80-84 years,Female,12,2020
White,Hispanic or Latino,80-84 years,Female,736,2020
American Indian or Alaska Native,Hispanic or Latino,85-89 years,Female,5,2020
Asian or Pacific Islander,Hispanic or Latino,85-89 years,Female,5,2020
Black or African American,Hispanic or Latino,85-89 years,Female,11,2020
White,Hispanic or Latino,85-89 years,Female,629,2020
American Indian or Alaska Native,Hispanic or Latino,90-94 years,Female,5,2020
Asian or Pacific Islander,Hispanic or Latino,90-94 years,Female,5,2020
Black or African American,Hispanic or Latino,90-94 years,Female,5,2020
White,Hispanic or Latino,90-94 years,Female,430,2020
Black or African American,Hispanic or Latino,95-99 years,Female,5,2020
White,Hispanic or Latino,95-99 years,Female,150,2020
Black or African American,Hispanic or Latino,100+ years,Female,5,2020
White,Hispanic or Latino,100+ years,Female,18,2020
Black or African American,Not Hispanic or Latino,1-4 years,Female,5,2020
White,Not Hispanic or Latino,1-4 years,Female,5,2020
Black or African American,Not Hispanic or Latino,5-9 years,Female,5,2020
Black or African American,Not Hispanic or Latino,10-14 years,Female,11,2020
White,Not Hispanic or Latino,10-14 years,Female,12,2020
Black or African American,Not Hispanic or Latino,15-19 years,Female,11,2020
White,Not Hispanic or Latino,15-19 years,Female,16,2020
Asian or Pacific Islander,Not Hispanic or Latino,20-24 years,Female,5,2020
Black or African American,Not Hispanic or Latino,20-24 years,Female,34,2020
White,Not Hispanic or Latino,20-24 years,Female,32,2020
American Indian or Alaska Native,Not Hispanic or Latino,25-29 years,Female,5,2020
Asian or Pacific Islander,Not Hispanic or Latino,25-29 years,Female,5,2020
Black or African American,Not Hispanic or Latino,25-29 years,Female,81,2020
White,Not Hispanic or Latino,25-29 years,Female,69,2020
American Indian or Alaska Native,Not Hispanic or Latino,30-34 years,Female,5,2020
Asian or Pacific Islander,Not Hispanic or Latino,30-34 years,Female,5,2020
Black or African American,Not Hispanic or Latino,30-34 years,Female,93,2020
White,Not Hispanic or Latino,30-34 years,Female,117,2020
American Indian or Alaska Native,Not Hispanic or Latino,35-39 years,Female,16,2020
Asian or Pacific Islander,Not Hispanic or Latino,35-39 years,Female,10,2020
Black or African American,Not Hispanic or Latino,35-39 years,Female,151,2020
White,Not Hispanic or Latino,35-39 years,Female,201,2020
American Indian or Alaska Native,Not Hispanic or Latino,40-44 years,Female,12,2020
Asian or Pacific Islander,Not Hispanic or Latino,40-44 years,Female,12,2020
Black or African American,Not Hispanic or Latino,40-44 years,Female,185,2020
White,Not Hispanic or Latino,40-44 years,Female,301,2020
American Indian or Alaska Native,Not Hispanic or Latino,45-49 years,Female,37,2020
Asian or Pacific Islander,Not Hispanic or Latino,45-49 years,Female,32,2020
Black or African American,Not Hispanic or Latino,45-49 years,Female,304,2020
White,Not Hispanic or Latino,45-49 years,Female,488,2020
American Indian or Alaska Native,Not Hispanic or Latino,50-54 years,Female,37,2020
Asian or Pacific Islander,Not Hispanic or Latino,50-54 years,Female,52,2020
Black or African American,Not Hispanic or Latino,50-54 years,Female,498,2020
White,Not Hispanic or Latino,50-54 years,Female,835,2020
American Indian or Alaska Native,Not Hispanic or Latino,55-59 years,Female,51,2020
Asian or Pacific Islander,Not Hispanic or Latino,55-59 years,Female,62,2020
Black or African American,Not Hispanic or Latino,55-59 years,Female,727,2020
White,Not Hispanic or Latino,55-59 years,Female,1463,2020
American Indian or Alaska Native,Not Hispanic or Latino,60-64 years ,Female,59,2020
Asian or Pacific Islander,Not Hispanic or Latino,60-64 years ,Female,112,2020
Black or African American,Not Hispanic or Latino,60-64 years ,Female,1036,2020
White,Not Hispanic or Latino,60-64 years ,Female,2248,2020
American Indian or Alaska Native,Not Hispanic or Latino,65-69 years,Female,78,2020
Asian or Pacific Islander,Not Hispanic or Latino,65-69 years,Female,159,2020
Black or African American,Not Hispanic or Latino,65-69 years,Female,1209,2020
White,Not Hispanic or Latino,65-69 years,Female,2945,2020
American Indian or Alaska Native,Not Hispanic or Latino,70-74 years,Female,88,2020
Asian or Pacific Islander,Not Hispanic or Latino,70-74 years,Female,234,2020
Black or African American,Not Hispanic or Latino,70-74 years,Female,1208,2020
White,Not Hispanic or Latino,70-74 years,Female,3727,2020
American Indian or Alaska Native,Not Hispanic or Latino,75-79 years,Female,77,2020
Asian or Pacific Islander,Not Hispanic or Latino,75-79 years,Female,227,2020
Black or African American,Not Hispanic or Latino,75-79 years,Female,1112,2020
White,Not Hispanic or Latino,75-79 years,Female,3650,2020
American Indian or Alaska Native,Not Hispanic or Latino,80-84 years,Female,61,2020
Asian or Pacific Islander,Not Hispanic or Latino,80-84 years,Female,284,2020
Black or African American,Not Hispanic or Latino,80-84 years,Female,1080,2020
White,Not Hispanic or Latino,80-84 years,Female,3620,2020
American Indian or Alaska Native,Not Hispanic or Latino,85-89 years,Female,48,2020
Asian or Pacific Islander,Not Hispanic or Latino,85-89 years,Female,316,2020
Black or African American,Not Hispanic or Latino,85-89 years,Female,851,2020
White,Not Hispanic or Latino,85-89 years,Female,3475,2020
American Indian or Alaska Native,Not Hispanic or Latino,90-94 years,Female,19,2020
Asian or Pacific Islander,Not Hispanic or Latino,90-94 years,Female,217,2020
Black or African American,Not Hispanic or Latino,90-94 years,Female,512,2020
White,Not Hispanic or Latino,90-94 years,Female,2570,2020
American Indian or Alaska Native,Not Hispanic or Latino,95-99 years,Female,5,2020
Asian or Pacific Islander,Not Hispanic or Latino,95-99 years,Female,117,2020
Black or African American,Not Hispanic or Latino,95-99 years,Female,241,2020
White,Not Hispanic or Latino,95-99 years,Female,1039,2020
Asian or Pacific Islander,Not Hispanic or Latino,100+ years,Female,18,2020
Black or African American,Not Hispanic or Latino,100+ years,Female,69,2020
White,Not Hispanic or Latino,100+ years,Female,167,2020
Asian or Pacific Islander,Not Stated,15-19 years,Female,5,2020
Asian or Pacific Islander,Not Stated,30-34 years,Female,5,2020
White,Not Stated,35-39 years,Female,5,2020
Black or African American,Not Stated,40-44 years,Female,5,2020
White,Not Stated,40-44 years,Female,5,2020
Black or African American,Not Stated,45-49 years,Female,5,2020
White,Not Stated,45-49 years,Female,5,2020
White,Not Stated,50-54 years,Female,5,2020
Black or African American,Not Stated,55-59 years,Female,5,2020
White,Not Stated,55-59 years,Female,5,2020
Asian or Pacific Islander,Not Stated,60-64 years ,Female,5,2020
Black or African American,Not Stated,60-64 years ,Female,5,2020
White,Not Stated,60-64 years ,Female,5,2020
Asian or Pacific Islander,Not Stated,65-69 years,Female,5,2020
Black or African American,Not Stated,65-69 years,Female,5,2020
White,Not Stated,65-69 years,Female,5,2020
Asian or Pacific Islander,Not Stated,70-74 years,Female,5,2020
Black or African American,Not Stated,70-74 years,Female,5,2020
White,Not Stated,70-74 years,Female,16,2020
Black or African American,Not Stated,75-79 years,Female,5,2020
White,Not Stated,75-79 years,Female,12,2020
White,Not Stated,80-84 years,Female,5,2020
Black or African American,Not Stated,85-89 years,Female,5,2020
White,Not Stated,85-89 years,Female,5,2020
Black or African American,Not Stated,90-94 years,Female,5,2020
White,Not Stated,90-94 years,Female,5,2020
White,Not Stated,100+ years,Female,5,2020
White,Not Stated,Not Stated,Female,5,2020
White,Hispanic or Latino,5-9 years,Male,5,2020
Black or African American,Hispanic or Latino,10-14 years,Male,5,2020
White,Hispanic or Latino,10-14 years,Male,5,2020
Black or African American,Hispanic or Latino,15-19 years,Male,5,2020
White,Hispanic or Latino,15-19 years,Male,5,2020
American Indian or Alaska Native,Hispanic or Latino,20-24 years,Male,5,2020
Black or African American,Hispanic or Latino,20-24 years,Male,5,2020
White,Hispanic or Latino,20-24 years,Male,25,2020
White,Hispanic or Latino,25-29 years,Male,30,2020
American Indian or Alaska Native,Hispanic or Latino,30-34 years,Male,5,2020
Black or African American,Hispanic or Latino,30-34 years,Male,5,2020
White,Hispanic or Latino,30-34 years,Male,66,2020
Black or African American,Hispanic or Latino,35-39 years,Male,5,2020
White,Hispanic or Latino,35-39 years,Male,101,2020
American Indian or Alaska Native,Hispanic or Latino,40-44 years,Male,5,2020
Asian or Pacific Islander,Hispanic or Latino,40-44 years,Male,5,2020
Black or African American,Hispanic or Latino,40-44 years,Male,5,2020
White,Hispanic or Latino,40-44 years,Male,198,2020
American Indian or Alaska Native,Hispanic or Latino,45-49 years,Male,5,2020
Asian or Pacific Islander,Hispanic or Latino,45-49 years,Male,5,2020
Black or African American,Hispanic or Latino,45-49 years,Male,5,2020
White,Hispanic or Latino,45-49 years,Male,320,2020
American Indian or Alaska Native,Hispanic or Latino,50-54 years,Male,5,2020
Asian or Pacific Islander,Hispanic or Latino,50-54 years,Male,5,2020
Black or African American,Hispanic or Latino,50-54 years,Male,5,2020
White,Hispanic or Latino,50-54 years,Male,496,2020
American Indian or Alaska Native,Hispanic or Latino,55-59 years,Male,5,2020
Asian or Pacific Islander,Hispanic or Latino,55-59 years,Male,5,2020
Black or African American,Hispanic or Latino,55-59 years,Male,11,2020
White,Hispanic or Latino,55-59 years,Male,688,2020
American Indian or Alaska Native,Hispanic or Latino,60-64 years ,Male,5,2020
Asian or Pacific Islander,Hispanic or Latino,60-64 years ,Male,5,2020
Black or African American,Hispanic or Latino,60-64 years ,Male,12,2020
White,Hispanic or Latino,60-64 years ,Male,836,2020
American Indian or Alaska Native,Hispanic or Latino,65-69 years,Male,5,2020
Asian or Pacific Islander,Hispanic or Latino,65-69 years,Male,5,2020
Black or African American,Hispanic or Latino,65-69 years,Male,15,2020
White,Hispanic or Latino,65-69 years,Male,923,2020
American Indian or Alaska Native,Hispanic or Latino,70-74 years,Male,5,2020
Asian or Pacific Islander,Hispanic or Latino,70-74 years,Male,5,2020
Black or African American,Hispanic or Latino,70-74 years,Male,12,2020
White,Hispanic or Latino,70-74 years,Male,938,2020
American Indian or Alaska Native,Hispanic or Latino,75-79 years,Male,5,2020
Asian or Pacific Islander,Hispanic or Latino,75-79 years,Male,5,2020
Black or African American,Hispanic or Latino,75-79 years,Male,5,2020
White,Hispanic or Latino,75-79 years,Male,798,2020
American Indian or Alaska Native,Hispanic or Latino,80-84 years,Male,5,2020
Asian or Pacific Islander,Hispanic or Latino,80-84 years,Male,5,2020
Black or African American,Hispanic or Latino,80-84 years,Male,10,2020
White,Hispanic or Latino,80-84 years,Male,673,2020
American Indian or Alaska Native,Hispanic or Latino,85-89 years,Male,5,2020
Asian or Pacific Islander,Hispanic or Latino,85-89 years,Male,5,2020
Black or African American,Hispanic or Latino,85-89 years,Male,5,2020
White,Hispanic or Latino,85-89 years,Male,486,2020
American Indian or Alaska Native,Hispanic or Latino,90-94 years,Male,5,2020
Asian or Pacific Islander,Hispanic or Latino,90-94 years,Male,5,2020
Black or African American,Hispanic or Latino,90-94 years,Male,5,2020
White,Hispanic or Latino,90-94 years,Male,265,2020
Black or African American,Hispanic or Latino,95-99 years,Male,5,2020
White,Hispanic or Latino,95-99 years,Male,86,2020
White,Hispanic or Latino,100+ years,Male,5,2020
Black or African American,Not Hispanic or Latino,5-9 years,Male,5,2020
White,Not Hispanic or Latino,5-9 years,Male,5,2020
Black or African American,Not Hispanic or Latino,10-14 years,Male,5,2020
White,Not Hispanic or Latino,10-14 years,Male,11,2020
American Indian or Alaska Native,Not Hispanic or Latino,15-19 years,Male,5,2020
Asian or Pacific Islander,Not Hispanic or Latino,15-19 years,Male,5,2020
Black or African American,Not Hispanic or Latino,15-19 years,Male,16,2020
White,Not Hispanic or Latino,15-19 years,Male,25,2020
Asian or Pacific Islander,Not Hispanic or Latino,20-24 years,Male,5,2020
Black or African American,Not Hispanic or Latino,20-24 years,Male,41,2020
White,Not Hispanic or Latino,20-24 years,Male,68,2020
American Indian or Alaska Native,Not Hispanic or Latino,25-29 years,Male,5,2020
Asian or Pacific Islander,Not Hispanic or Latino,25-29 years,Male,5,2020
Black or African American,Not Hispanic or Latino,25-29 years,Male,82,2020
White,Not Hispanic or Latino,25-29 years,Male,148,2020
American Indian or Alaska Native,Not Hispanic or Latino,30-34 years,Male,5,2020
Asian or Pacific Islander,Not Hispanic or Latino,30-34 years,Male,5,2020
Black or African American,Not Hispanic or Latino,30-34 years,Male,142,2020
White,Not Hispanic or Latino,30-34 years,Male,216,2020
American Indian or Alaska Native,Not Hispanic or Latino,35-39 years,Male,19,2020
Asian or Pacific Islander,Not Hispanic or Latino,35-39 years,Male,28,2020
Black or African American,Not Hispanic or Latino,35-39 years,Male,243,2020
White,Not Hispanic or Latino,35-39 years,Male,333,2020
American Indian or Alaska Native,Not Hispanic or Latino,40-44 years,Male,31,2020
Asian or Pacific Islander,Not Hispanic or Latino,40-44 years,Male,37,2020
Black or African American,Not Hispanic or Latino,40-44 years,Male,324,2020
White,Not Hispanic or Latino,40-44 years,Male,510,2020
American Indian or Alaska Native,Not Hispanic or Latino,45-49 years,Male,65,2020
Asian or Pacific Islander,Not Hispanic or Latino,45-49 years,Male,69,2020
Black or African American,Not Hispanic or Latino,45-49 years,Male,472,2020
White,Not Hispanic or Latino,45-49 years,Male,921,2020
American Indian or Alaska Native,Not Hispanic or Latino,50-54 years,Male,66,2020
Asian or Pacific Islander,Not Hispanic or Latino,50-54 years,Male,114,2020
Black or African American,Not Hispanic or Latino,50-54 years,Male,689,2020
White,Not Hispanic or Latino,50-54 years,Male,1606,2020
American Indian or Alaska Native,Not Hispanic or Latino,55-59 years,Male,90,2020
Asian or Pacific Islander,Not Hispanic or Latino,55-59 years,Male,150,2020
Black or African American,Not Hispanic or Latino,55-59 years,Male,1114,2020
White,Not Hispanic or Latino,55-59 years,Male,2740,2020
American Indian or Alaska Native,Not Hispanic or Latino,60-64 years ,Male,109,2020
Asian or Pacific Islander,Not Hispanic or Latino,60-64 years ,Male,204,2020
Black or African American,Not Hispanic or Latino,60-64 years ,Male,1381,2020
White,Not Hispanic or Latino,60-64 years ,Male,3937,2020
American Indian or Alaska Native,Not Hispanic or Latino,65-69 years,Male,89,2020
