Race	Hispanic Origin	Five-Year Age Groups	Cause of death Code	Gender	Year	Deaths	Population	Crude Rate
White	Not Hispanic or Latino	70-74 years	I13.1	Male	2016	70	4301332	1.62740286032327
White	Not Hispanic or Latino	70-74 years	I13.1	Male	2017	60	4696082	1.27766082449157
White	Not Hispanic or Latino	70-74 years	I13.1	Male	2018	78	4875761	1.59975027488017
White	Not Hispanic or Latino	70-74 years	I13.1	Male	2019	90	5076365	1.77292215985257
White	Not Hispanic or Latino	70-74 years	I13.1	Male	2020	160	5275819	3.03270449573801
White	Not Hispanic or Latino	70-74 years	I13.1	Male	2021	157	5505091	2.85190562699145
White	Not Hispanic or Latino	70-74 years	I13.1	Male	2022	162	5389306	3.005952900058
White	Not Hispanic or Latino	70-74 years	I13.2	Female	2000	52	4086093	1.27260931163339
White	Not Hispanic or Latino	70-74 years	I13.2	Female	2001	44	4017544	1.09519646829008
White	Not Hispanic or Latino	70-74 years	I13.2	Female	2002	37	3943356	0.938287083387855
White	Not Hispanic or Latino	70-74 years	I13.2	Female	2003	36	3864787	0.931487298006333
White	Not Hispanic or Latino	70-74 years	I13.2	Female	2004	37	3791896	0.975765158116151
White	Not Hispanic or Latino	70-74 years	I13.2	Female	2005	38	3757002	1.01144476367061
White	Not Hispanic or Latino	70-74 years	I13.2	Female	2006	33	3738990	0.882591288021632
White	Not Hispanic or Latino	70-74 years	I13.2	Female	2007	34	3740907	0.908870495844992
White	Not Hispanic or Latino	70-74 years	I13.2	Female	2008	27	3794292	0.711595206694688
White	Not Hispanic or Latino	70-74 years	I13.2	Female	2009	18	3871651	0.464917938109607
White	Not Hispanic or Latino	70-74 years	I13.2	Female	2010	17	3909774	0.434807740805479
White	Not Hispanic or Latino	70-74 years	I13.2	Female	2011	30	4025822	0.745189429636979
White	Not Hispanic or Latino	70-74 years	I13.2	Female	2012	41	4184931	0.979705519637002
White	Not Hispanic or Latino	70-74 years	I13.2	Female	2013	37	4432560	0.834732073564712
White	Not Hispanic or Latino	70-74 years	I13.2	Female	2014	48	4607294	1.04182628675314
White	Not Hispanic or Latino	70-74 years	I13.2	Female	2015	45	4750284	0.947311781779784
White	Not Hispanic or Latino	70-74 years	I13.2	Female	2016	59	4856799	1.21479188247239
White	Not Hispanic or Latino	70-74 years	I13.2	Female	2017	92	5278005	1.74308285043307
White	Not Hispanic or Latino	70-74 years	I13.2	Female	2018	113	5469235	2.06610248051144
White	Not Hispanic or Latino	70-74 years	I13.2	Female	2019	129	5692824	2.26601068292292
White	Not Hispanic or Latino	70-74 years	I13.2	Female	2020	185	5924967	3.12238025967064
White	Not Hispanic or Latino	70-74 years	I13.2	Female	2021	201	6097584	3.2963875528406
White	Not Hispanic or Latino	70-74 years	I13.2	Female	2022	213	6005494	3.54675235709169
White	Not Hispanic or Latino	70-74 years	I13.2	Male	2000	34	3288915	1.0337755764439
White	Not Hispanic or Latino	70-74 years	I13.2	Male	2001	35	3278268	1.0676369351133
White	Not Hispanic or Latino	70-74 years	I13.2	Male	2002	36	3245790	1.10912905640846
White	Not Hispanic or Latino	70-74 years	I13.2	Male	2003	41	3206546	1.27863439351876
White	Not Hispanic or Latino	70-74 years	I13.2	Male	2004	38	3166882	1.19991840554842
White	Not Hispanic or Latino	70-74 years	I13.2	Male	2005	31	3163365	0.979969115166919
White	Not Hispanic or Latino	70-74 years	I13.2	Male	2006	27	3170662	0.851557182695601
White	Not Hispanic or Latino	70-74 years	I13.2	Male	2007	20	3192895	0.626390783286015
White	Not Hispanic or Latino	70-74 years	I13.2	Male	2008	30	3258957	0.920539915070987
White	Not Hispanic or Latino	70-74 years	I13.2	Male	2009	24	3345358	0.71741200792262
White	Not Hispanic or Latino	70-74 years	I13.2	Male	2010	18	3391018	0.530814050529959
White	Not Hispanic or Latino	70-74 years	I13.2	Male	2011	46	3505670	1.31216001506131
White	Not Hispanic or Latino	70-74 years	I13.2	Male	2012	35	3658387	0.956705783177122
White	Not Hispanic or Latino	70-74 years	I13.2	Male	2013	32	3895724	0.821413426618518
White	Not Hispanic or Latino	70-74 years	I13.2	Male	2014	51	4054745	1.25778563140222
White	Not Hispanic or Latino	70-74 years	I13.2	Male	2015	52	4194407	1.23974616674061
White	Not Hispanic or Latino	70-74 years	I13.2	Male	2016	73	4301332	1.69714869719426
White	Not Hispanic or Latino	70-74 years	I13.2	Male	2017	90	4696082	1.91649123673735
White	Not Hispanic or Latino	70-74 years	I13.2	Male	2018	131	4875761	2.68676007704233
White	Not Hispanic or Latino	70-74 years	I13.2	Male	2019	147	5076365	2.89577286109253
White	Not Hispanic or Latino	70-74 years	I13.2	Male	2020	173	5275819	3.27911173601672
White	Not Hispanic or Latino	70-74 years	I13.2	Male	2021	218	5505091	3.9599708705996
White	Not Hispanic or Latino	70-74 years	I13.2	Male	2022	213	5389306	3.95227140563182
White	Not Hispanic or Latino	70-74 years	I13.9	Female	2000	4	4086093	0.097893023971799
White	Not Hispanic or Latino	70-74 years	I13.9	Female	2001	4	4017544	0.0995633152990982
White	Not Hispanic or Latino	70-74 years	I13.9	Female	2002	4	3943356	0.101436441447336
White	Not Hispanic or Latino	70-74 years	I13.9	Female	2003	4	3864787	0.10349858866737
White	Not Hispanic or Latino	70-74 years	I13.9	Female	2004	4	3791896	0.105488125201746
White	Not Hispanic or Latino	70-74 years	I13.9	Female	2007	4	3740907	0.106925940687646
White	Not Hispanic or Latino	70-74 years	I13.9	Female	2008	4	3794292	0.105421512102917
White	Not Hispanic or Latino	70-74 years	I13.9	Female	2009	4	3871651	0.103315097357691
White	Not Hispanic or Latino	70-74 years	I13.9	Female	2010	4	3909774	0.102307703718936
White	Not Hispanic or Latino	70-74 years	I13.9	Female	2011	4	4025822	0.0993585906182638
White	Not Hispanic or Latino	70-74 years	I13.9	Female	2012	4	4184931	0.095581026306049
White	Not Hispanic or Latino	70-74 years	I13.9	Female	2013	4	4432560	0.0902413052502391
White	Not Hispanic or Latino	70-74 years	I13.9	Female	2014	4	4607294	0.086818857229428
White	Not Hispanic or Latino	70-74 years	I13.9	Female	2015	4	4750284	0.0842054917137586
White	Not Hispanic or Latino	70-74 years	I13.9	Female	2016	13	4856799	0.26766600800239
White	Not Hispanic or Latino	70-74 years	I13.9	Female	2017	14	5278005	0.26525173810938
White	Not Hispanic or Latino	70-74 years	I13.9	Female	2018	10	5469235	0.182840927478889
White	Not Hispanic or Latino	70-74 years	I13.9	Female	2019	4	5692824	0.0702638971448968
White	Not Hispanic or Latino	70-74 years	I13.9	Female	2020	28	5924967	0.472576471733935
White	Not Hispanic or Latino	70-74 years	I13.9	Female	2021	30	6097584	0.491998142215015
White	Not Hispanic or Latino	70-74 years	I13.9	Female	2022	26	6005494	0.432936907438422
White	Not Hispanic or Latino	70-74 years	I13.9	Male	2000	4	3288915	0.121620656052224
White	Not Hispanic or Latino	70-74 years	I13.9	Male	2001	4	3278268	0.122015649727234
White	Not Hispanic or Latino	70-74 years	I13.9	Male	2002	4	3245790	0.123236561823162
White	Not Hispanic or Latino	70-74 years	I13.9	Male	2003	4	3206546	0.124744818879879
White	Not Hispanic or Latino	70-74 years	I13.9	Male	2005	4	3163365	0.126447627763473
White	Not Hispanic or Latino	70-74 years	I13.9	Male	2007	4	3192895	0.125278156657203
White	Not Hispanic or Latino	70-74 years	I13.9	Male	2008	4	3258957	0.122738655342798
White	Not Hispanic or Latino	70-74 years	I13.9	Male	2009	4	3345358	0.119568667987103
White	Not Hispanic or Latino	70-74 years	I13.9	Male	2010	4	3391018	0.117958677895546
White	Not Hispanic or Latino	70-74 years	I13.9	Male	2011	4	3505670	0.114100870874897
White	Not Hispanic or Latino	70-74 years	I13.9	Male	2012	4	3658387	0.109337803791671
White	Not Hispanic or Latino	70-74 years	I13.9	Male	2013	4	3895724	0.102676678327315
White	Not Hispanic or Latino	70-74 years	I13.9	Male	2014	4	4054745	0.0986498534433115
White	Not Hispanic or Latino	70-74 years	I13.9	Male	2015	4	4194407	0.095365089749278
White	Not Hispanic or Latino	70-74 years	I13.9	Male	2016	4	4301332	0.0929944491613296
White	Not Hispanic or Latino	70-74 years	I13.9	Male	2017	22	4696082	0.468475635646907
White	Not Hispanic or Latino	70-74 years	I13.9	Male	2018	11	4875761	0.225605807995921
White	Not Hispanic or Latino	70-74 years	I13.9	Male	2019	34	5076365	0.669770593722083
White	Not Hispanic or Latino	70-74 years	I13.9	Male	2020	29	5275819	0.549677689852514
White	Not Hispanic or Latino	70-74 years	I13.9	Male	2021	36	5505091	0.65394014376874
White	Not Hispanic or Latino	70-74 years	I13.9	Male	2022	33	5389306	0.612323738900704
White	Not Hispanic or Latino	70-74 years	I15.0	Female	2022	6	6005494	0.0999085171011744
White	Not Hispanic or Latino	70-74 years	I15.0	Male	2006	4	3170662	0.126156619658608
White	Not Hispanic or Latino	70-74 years	I15.0	Male	2012	4	3658387	0.109337803791671
White	Not Hispanic or Latino	70-74 years	I15.0	Male	2014	4	4054745	0.0986498534433115
White	Not Hispanic or Latino	70-74 years	I15.0	Male	2018	4	4875761	0.0820384756348804
White	Not Hispanic or Latino	70-74 years	I15.0	Male	2022	6	5389306	0.111331588891037
White	Not Hispanic or Latino	70-74 years	I15.9	Female	2019	4	5692824	0.0702638971448968
White	Not Hispanic or Latino	70-74 years	I15.9	Female	2021	2	6097584	0.0327998761476677
White	Not Hispanic or Latino	70-74 years	I15.9	Male	2010	4	3391018	0.117958677895546
White	Not Hispanic or Latino	70-74 years	I15.9	Male	2019	4	5076365	0.0787965404378921
White	Not Hispanic or Latino	70-74 years	I15.9	Male	2021	2	5505091	0.0363300079871523
White	Not Hispanic or Latino	75-79 years	I10	Female	2000	621	3725948	16.6668992696624
White	Not Hispanic or Latino	75-79 years	I10	Female	2001	659	3698950	17.8158666648644
White	Not Hispanic or Latino	75-79 years	I10	Female	2002	623	3667267	16.9881276710968
White	Not Hispanic or Latino	75-79 years	I10	Female	2003	738	3641215	20.2679600078545
White	Not Hispanic or Latino	75-79 years	I10	Female	2004	697	3577134	19.4848725264416
White	Not Hispanic or Latino	75-79 years	I10	Female	2005	727	3531686	20.585069001038
White	Not Hispanic or Latino	75-79 years	I10	Female	2006	667	3486974	19.1283330475077
White	Not Hispanic or Latino	75-79 years	I10	Female	2007	573	3427172	16.7193242708566
White	Not Hispanic or Latino	75-79 years	I10	Female	2008	672	3362728	19.9837750778535
White	Not Hispanic or Latino	75-79 years	I10	Female	2009	672	3303614	20.3413594929674
White	Not Hispanic or Latino	75-79 years	I10	Female	2010	700	3287271	21.2942589765188
White	Not Hispanic or Latino	75-79 years	I10	Female	2011	647	3270291	19.7841721119007
White	Not Hispanic or Latino	75-79 years	I10	Female	2012	699	3284732	21.2802749204501
White	Not Hispanic or Latino	75-79 years	I10	Female	2013	725	3340049	21.7062683810926
White	Not Hispanic or Latino	75-79 years	I10	Female	2014	688	3420345	20.1149299266594
White	Not Hispanic or Latino	75-79 years	I10	Female	2015	745	3479260	21.4125992308709
White	Not Hispanic or Latino	75-79 years	I10	Female	2016	766	3573929	21.4329943320083
White	Not Hispanic or Latino	75-79 years	I10	Female	2017	782	3716831	21.0394284808752
White	Not Hispanic or Latino	75-79 years	I10	Female	2018	871	3943031	22.0896056865898
White	Not Hispanic or Latino	75-79 years	I10	Female	2019	830	4095254	20.2673631476827
White	Not Hispanic or Latino	75-79 years	I10	Female	2020	980	4218840	23.2291340747694
White	Not Hispanic or Latino	75-79 years	I10	Female	2021	1018	4128920	24.6553578175407
White	Not Hispanic or Latino	75-79 years	I10	Female	2022	1160	4540665	25.5469187883273
White	Not Hispanic or Latino	75-79 years	I10	Male	2000	395	2619131	15.081338046856
White	Not Hispanic or Latino	75-79 years	I10	Male	2001	436	2630912	16.5722000583828
White	Not Hispanic or Latino	75-79 years	I10	Male	2002	416	2642321	15.7437343910903
White	Not Hispanic or Latino	75-79 years	I10	Male	2003	426	2659135	16.020247185645
White	Not Hispanic or Latino	75-79 years	I10	Male	2004	483	2654958	18.1923781845137
White	Not Hispanic or Latino	75-79 years	I10	Male	2005	496	2660667	18.6419420393458
White	Not Hispanic or Latino	75-79 years	I10	Male	2006	451	2661067	16.9480888681119
White	Not Hispanic or Latino	75-79 years	I10	Male	2007	512	2644456	19.3612599339902
White	Not Hispanic or Latino	75-79 years	I10	Male	2008	480	2621514	18.3100300055617
White	Not Hispanic or Latino	75-79 years	I10	Male	2009	520	2597732	20.0174613855471
White	Not Hispanic or Latino	75-79 years	I10	Male	2010	537	2604993	20.6142588482963
White	Not Hispanic or Latino	75-79 years	I10	Male	2011	540	2621024	20.6026346954473
White	Not Hispanic or Latino	75-79 years	I10	Male	2012	541	2654999	20.3766555090981
White	Not Hispanic or Latino	75-79 years	I10	Male	2013	581	2722302	21.3422316848021
White	Not Hispanic or Latino	75-79 years	I10	Male	2014	607	2806684	21.6269448217184
White	Not Hispanic or Latino	75-79 years	I10	Male	2015	694	2869856	24.182398001851
White	Not Hispanic or Latino	75-79 years	I10	Male	2016	682	2954863	23.0805962916047
White	Not Hispanic or Latino	75-79 years	I10	Male	2017	829	3089031	26.8368948061706
White	Not Hispanic or Latino	75-79 years	I10	Male	2018	845	3294887	25.6457960470268
White	Not Hispanic or Latino	75-79 years	I10	Male	2019	855	3426428	24.9530998462539
White	Not Hispanic or Latino	75-79 years	I10	Male	2020	955	3539105	26.9842234124164
White	Not Hispanic or Latino	75-79 years	I10	Male	2021	1028	3515488	29.2420284182452
White	Not Hispanic or Latino	75-79 years	I10	Male	2022	1143	3876996	29.4815883225054
White	Not Hispanic or Latino	75-79 years	I11.0	Female	2000	366	3725948	9.82300343429377
White	Not Hispanic or Latino	75-79 years	I11.0	Female	2001	405	3698950	10.9490531096663
White	Not Hispanic or Latino	75-79 years	I11.0	Female	2002	366	3667267	9.98018415348542
White	Not Hispanic or Latino	75-79 years	I11.0	Female	2003	429	3641215	11.7817816305821
White	Not Hispanic or Latino	75-79 years	I11.0	Female	2004	383	3577134	10.7068955202685
White	Not Hispanic or Latino	75-79 years	I11.0	Female	2005	402	3531686	11.382665389845
White	Not Hispanic or Latino	75-79 years	I11.0	Female	2006	351	3486974	10.0660343323466
White	Not Hispanic or Latino	75-79 years	I11.0	Female	2007	344	3427172	10.0374302777917
White	Not Hispanic or Latino	75-79 years	I11.0	Female	2008	371	3362728	11.0327091575649
White	Not Hispanic or Latino	75-79 years	I11.0	Female	2009	299	3303614	9.05069417916258
White	Not Hispanic or Latino	75-79 years	I11.0	Female	2010	344	3287271	10.4646072684607
White	Not Hispanic or Latino	75-79 years	I11.0	Female	2011	293	3270291	8.95944733970157
White	Not Hispanic or Latino	75-79 years	I11.0	Female	2012	335	3284732	10.1987011421328
White	Not Hispanic or Latino	75-79 years	I11.0	Female	2013	289	3340049	8.6525676719114
White	Not Hispanic or Latino	75-79 years	I11.0	Female	2014	338	3420345	9.88204406280653
White	Not Hispanic or Latino	75-79 years	I11.0	Female	2015	389	3479260	11.1805383903474
White	Not Hispanic or Latino	75-79 years	I11.0	Female	2016	419	3573929	11.7237919387878
White	Not Hispanic or Latino	75-79 years	I11.0	Female	2017	510	3716831	13.7213664005708
White	Not Hispanic or Latino	75-79 years	I11.0	Female	2018	580	3943031	14.7094963240208
White	Not Hispanic or Latino	75-79 years	I11.0	Female	2019	693	4095254	16.9220273028242
White	Not Hispanic or Latino	75-79 years	I11.0	Female	2020	826	4218840	19.5788415773056
White	Not Hispanic or Latino	75-79 years	I11.0	Female	2021	922	4128920	22.3302946048846
White	Not Hispanic or Latino	75-79 years	I11.0	Female	2022	1162	4540665	25.5909652000313
White	Not Hispanic or Latino	75-79 years	I11.0	Male	2000	247	2619131	9.43060885461628
White	Not Hispanic or Latino	75-79 years	I11.0	Male	2001	283	2630912	10.7567261846842
White	Not Hispanic or Latino	75-79 years	I11.0	Male	2002	273	2642321	10.331825694153
White	Not Hispanic or Latino	75-79 years	I11.0	Male	2003	267	2659135	10.0408591515662
White	Not Hispanic or Latino	75-79 years	I11.0	Male	2004	259	2654958	9.75533322937689
White	Not Hispanic or Latino	75-79 years	I11.0	Male	2005	274	2660667	10.298169594316
White	Not Hispanic or Latino	75-79 years	I11.0	Male	2006	271	2661067	10.1838848852735
White	Not Hispanic or Latino	75-79 years	I11.0	Male	2007	264	2644456	9.9831496534637
White	Not Hispanic or Latino	75-79 years	I11.0	Male	2008	280	2621514	10.6808508365776
White	Not Hispanic or Latino	75-79 years	I11.0	Male	2009	274	2597732	10.5476623454613
White	Not Hispanic or Latino	75-79 years	I11.0	Male	2010	251	2604993	9.63534259017203
White	Not Hispanic or Latino	75-79 years	I11.0	Male	2011	260	2621024	9.91978707558573
White	Not Hispanic or Latino	75-79 years	I11.0	Male	2012	286	2654999	10.7721321175639
White	Not Hispanic or Latino	75-79 years	I11.0	Male	2013	257	2722302	9.44053966091932
White	Not Hispanic or Latino	75-79 years	I11.0	Male	2014	350	2806684	12.4702317752907
White	Not Hispanic or Latino	75-79 years	I11.0	Male	2015	381	2869856	13.2759274332928
White	Not Hispanic or Latino	75-79 years	I11.0	Male	2016	404	2954863	13.6723766888685
White	Not Hispanic or Latino	75-79 years	I11.0	Male	2017	500	3089031	16.186305673203
White	Not Hispanic or Latino	75-79 years	I11.0	Male	2018	560	3294887	16.9960305163728
White	Not Hispanic or Latino	75-79 years	I11.0	Male	2019	738	3426428	21.5384651304507
White	Not Hispanic or Latino	75-79 years	I11.0	Male	2020	815	3539105	23.0284210273501
White	Not Hispanic or Latino	75-79 years	I11.0	Male	2021	936	3515488	26.6250375481299
White	Not Hispanic or Latino	75-79 years	I11.0	Male	2022	1109	3876996	28.6046206908648
White	Not Hispanic or Latino	75-79 years	I11.9	Female	2000	731	3725948	19.61916806139
White	Not Hispanic or Latino	75-79 years	I11.9	Female	2001	660	3698950	17.8429013639006
White	Not Hispanic or Latino	75-79 years	I11.9	Female	2002	709	3667267	19.3331982645387
White	Not Hispanic or Latino	75-79 years	I11.9	Female	2003	681	3641215	18.7025484625324
White	Not Hispanic or Latino	75-79 years	I11.9	Female	2004	645	3577134	18.031194805674
White	Not Hispanic or Latino	75-79 years	I11.9	Female	2005	572	3531686	16.1962303556998
White	Not Hispanic or Latino	75-79 years	I11.9	Female	2006	576	3486974	16.5186204428252
White	Not Hispanic or Latino	75-79 years	I11.9	Female	2007	569	3427172	16.6026099653008
White	Not Hispanic or Latino	75-79 years	I11.9	Female	2008	566	3362728	16.8315724614063
White	Not Hispanic or Latino	75-79 years	I11.9	Female	2009	606	3303614	18.3435473999081
White	Not Hispanic or Latino	75-79 years	I11.9	Female	2010	554	3287271	16.8528849614163
White	Not Hispanic or Latino	75-79 years	I11.9	Female	2011	525	3270291	16.0536172469055
