Cause of death Code	Race	Gender	Gender Code	Five-Year Ages	Five-Year Ages Code	Year	Year Code	Deaths	Population	Crude Rate
I509	White	Male	M	65-69 years	65-69	2018	2018	473	6094585	7.7609878277192
I110	White	Male	M	65-69 years	65-69	2019	2019	365	6184025	5.90230472871633
I130	White	Male	M	65-69 years	65-69	2019	2019	25	6184025	0.404267447172351
I132	White	Male	M	65-69 years	65-69	2019	2019	94	6184025	1.52004560136804
I500	White	Male	M	65-69 years	65-69	2019	2019	1419	6184025	22.9462203015027
I501	White	Male	M	65-69 years	65-69	2019	2019	20	6184025	0.323413957737881
I509	White	Male	M	65-69 years	65-69	2019	2019	514	6184025	8.31173871386354
I110	White	Male	M	65-69 years	65-69	2020	2020	502	6293104	7.9769856020177
I130	White	Male	M	65-69 years	65-69	2020	2020	31	6293104	0.492602696538942
I132	White	Male	M	65-69 years	65-69	2020	2020	124	6293104	1.97041078615577
I500	White	Male	M	65-69 years	65-69	2020	2020	1379	6293104	21.9128747912
I501	White	Male	M	65-69 years	65-69	2020	2020	16	6293104	0.254246553052357
I509	White	Male	M	65-69 years	65-69	2020	2020	567	6293104	9.0098622237929
I110	White	Male	M	65-69 years	65-69	2021	2021	555	6467594	8.58124365877017
I130	White	Male	M	65-69 years	65-69	2021	2021	35	6467594	0.541159510012533
I132	White	Male	M	65-69 years	65-69	2021	2021	114	6467594	1.76263383261225
I500	White	Male	M	65-69 years	65-69	2021	2021	1447	6467594	22.3730803139467
I501	White	Male	M	65-69 years	65-69	2021	2021	18	6467594	0.278310605149303
I509	White	Male	M	65-69 years	65-69	2021	2021	673	6467594	10.4057242925267
	White	Male	M	65-69 years	65-69	2022	2022	2922	6512395	44.8682857842622
I130	White	Male	M	70-74 years	70-74	1999	1999	2	3298619	0.0606314339425075
I110	White	Male	M	70-74 years	70-74	1999	1999	172	3298619	5.21430331905564
I500	White	Male	M	70-74 years	70-74	1999	1999	1760	3298619	53.3556618694066
I501	White	Male	M	70-74 years	70-74	1999	1999	4	3298619	0.121262867885015
I132	White	Male	M	70-74 years	70-74	1999	1999	32	3298619	0.970102943080119
I509	White	Male	M	70-74 years	70-74	1999	1999	187	3298619	5.66903907362445
I130	White	Male	M	70-74 years	70-74	2000	2000	1	3288915	0.030405164013056
I132	White	Male	M	70-74 years	70-74	2000	2000	34	3288915	1.0337755764439
I500	White	Male	M	70-74 years	70-74	2000	2000	1636	3288915	49.7428483253596
I501	White	Male	M	70-74 years	70-74	2000	2000	8	3288915	0.243241312104448
I110	White	Male	M	70-74 years	70-74	2000	2000	171	3288915	5.19928304623257
I509	White	Male	M	70-74 years	70-74	2000	2000	181	3288915	5.50333468636313
I110	White	Male	M	70-74 years	70-74	2001	2001	179	3278268	5.46020032529372
I132	White	Male	M	70-74 years	70-74	2001	2001	35	3278268	1.0676369351133
I500	White	Male	M	70-74 years	70-74	2001	2001	1610	3278268	49.1112990152117
I501	White	Male	M	70-74 years	70-74	2001	2001	6	3278268	0.183023474590851
I509	White	Male	M	70-74 years	70-74	2001	2001	158	3278268	4.81961816422574
I110	White	Male	M	70-74 years	70-74	2002	2002	147	3245790	4.52894364700119
I130	White	Male	M	70-74 years	70-74	2002	2002	3	3245790	0.0924274213673713
I132	White	Male	M	70-74 years	70-74	2002	2002	36	3245790	1.10912905640846
I500	White	Male	M	70-74 years	70-74	2002	2002	1529	3245790	47.1071757569036
I501	White	Male	M	70-74 years	70-74	2002	2002	3	3245790	0.0924274213673713
I509	White	Male	M	70-74 years	70-74	2002	2002	156	3245790	4.80622591110331
I110	White	Male	M	70-74 years	70-74	2003	2003	158	3206546	4.92742034575521
I500	White	Male	M	70-74 years	70-74	2003	2003	1520	3206546	47.403031174354
I501	White	Male	M	70-74 years	70-74	2003	2003	4	3206546	0.124744818879879
I132	White	Male	M	70-74 years	70-74	2003	2003	41	3206546	1.27863439351876
I509	White	Male	M	70-74 years	70-74	2003	2003	148	3206546	4.61555829855552
I130	White	Male	M	70-74 years	70-74	2004	2004	1	3166882	0.0315768001460111
I110	White	Male	M	70-74 years	70-74	2004	2004	176	3166882	5.55751682569796
I500	White	Male	M	70-74 years	70-74	2004	2004	1482	3166882	46.7968178163885
I501	White	Male	M	70-74 years	70-74	2004	2004	5	3166882	0.157884000730056
I132	White	Male	M	70-74 years	70-74	2004	2004	38	3166882	1.19991840554842
I509	White	Male	M	70-74 years	70-74	2004	2004	133	3166882	4.19971441941948
I130	White	Male	M	70-74 years	70-74	2005	2005	4	3163365	0.126447627763473
I110	White	Male	M	70-74 years	70-74	2005	2005	186	3163365	5.87981469100151
I500	White	Male	M	70-74 years	70-74	2005	2005	1386	3163365	43.8141030200435
I501	White	Male	M	70-74 years	70-74	2005	2005	7	3163365	0.221283348586078
I132	White	Male	M	70-74 years	70-74	2005	2005	31	3163365	0.979969115166919
I509	White	Male	M	70-74 years	70-74	2005	2005	149	3163365	4.71017413418938
I130	White	Male	M	70-74 years	70-74	2006	2006	1	3170662	0.0315391549146519
I110	White	Male	M	70-74 years	70-74	2006	2006	158	3170662	4.983186476515
I500	White	Male	M	70-74 years	70-74	2006	2006	1384	3170662	43.6501904018782
I501	White	Male	M	70-74 years	70-74	2006	2006	5	3170662	0.157695774573259
I132	White	Male	M	70-74 years	70-74	2006	2006	27	3170662	0.851557182695601
I509	White	Male	M	70-74 years	70-74	2006	2006	140	3170662	4.41548168805127
I130	White	Male	M	70-74 years	70-74	2007	2007	1	3192895	0.0313195391643007
I110	White	Male	M	70-74 years	70-74	2007	2007	160	3192895	5.01112626628812
I500	White	Male	M	70-74 years	70-74	2007	2007	1346	3192895	42.1560997151488
I501	White	Male	M	70-74 years	70-74	2007	2007	6	3192895	0.187917234985804
I132	White	Male	M	70-74 years	70-74	2007	2007	20	3192895	0.626390783286015
I509	White	Male	M	70-74 years	70-74	2007	2007	160	3192895	5.01112626628812
I130	White	Male	M	70-74 years	70-74	2008	2008	1	3258957	0.0306846638356996
I132	White	Male	M	70-74 years	70-74	2008	2008	30	3258957	0.920539915070987
I500	White	Male	M	70-74 years	70-74	2008	2008	1334	3258957	40.9333415568232
I501	White	Male	M	70-74 years	70-74	2008	2008	3	3258957	0.0920539915070988
I110	White	Male	M	70-74 years	70-74	2008	2008	173	3258957	5.30844684357603
I509	White	Male	M	70-74 years	70-74	2008	2008	150	3258957	4.60269957535494
I110	White	Male	M	70-74 years	70-74	2009	2009	166	3345358	4.96209972146479
I130	White	Male	M	70-74 years	70-74	2009	2009	1	3345358	0.0298921669967758
I132	White	Male	M	70-74 years	70-74	2009	2009	24	3345358	0.71741200792262
I500	White	Male	M	70-74 years	70-74	2009	2009	1300	3345358	38.8598170958086
I501	White	Male	M	70-74 years	70-74	2009	2009	4	3345358	0.119568667987103
I509	White	Male	M	70-74 years	70-74	2009	2009	148	3345358	4.42404071552282
I130	White	Male	M	70-74 years	70-74	2010	2010	6	3391018	0.17693801684332
I110	White	Male	M	70-74 years	70-74	2010	2010	170	3391018	5.01324381056072
I500	White	Male	M	70-74 years	70-74	2010	2010	1351	3391018	39.8405434592208
I501	White	Male	M	70-74 years	70-74	2010	2010	6	3391018	0.17693801684332
I132	White	Male	M	70-74 years	70-74	2010	2010	18	3391018	0.530814050529959
I509	White	Male	M	70-74 years	70-74	2010	2010	189	3391018	5.57354753056457
I130	White	Male	M	70-74 years	70-74	2011	2011	2	3505670	0.0570504354374485
I110	White	Male	M	70-74 years	70-74	2011	2011	170	3505670	4.84928701218312
I500	White	Male	M	70-74 years	70-74	2011	2011	1329	3505670	37.9100143481845
I501	White	Male	M	70-74 years	70-74	2011	2011	4	3505670	0.114100870874897
I132	White	Male	M	70-74 years	70-74	2011	2011	46	3505670	1.31216001506131
I509	White	Male	M	70-74 years	70-74	2011	2011	205	3505670	5.84766963233847
I130	White	Male	M	70-74 years	70-74	2012	2012	5	3658387	0.136672254739589
I110	White	Male	M	70-74 years	70-74	2012	2012	163	3658387	4.45551550451059
I500	White	Male	M	70-74 years	70-74	2012	2012	1397	3658387	38.1862279742411
I501	White	Male	M	70-74 years	70-74	2012	2012	10	3658387	0.273344509479178
I132	White	Male	M	70-74 years	70-74	2012	2012	35	3658387	0.956705783177122
I509	White	Male	M	70-74 years	70-74	2012	2012	236	3658387	6.45093042370859
I130	White	Male	M	70-74 years	70-74	2013	2013	5	3895724	0.128345847909143
I110	White	Male	M	70-74 years	70-74	2013	2013	200	3895724	5.13383391636574
I500	White	Male	M	70-74 years	70-74	2013	2013	1610	3895724	41.3273630267442
I501	White	Male	M	70-74 years	70-74	2013	2013	10	3895724	0.256691695818287
I132	White	Male	M	70-74 years	70-74	2013	2013	32	3895724	0.821413426618518
I509	White	Male	M	70-74 years	70-74	2013	2013	250	3895724	6.41729239545717
I110	White	Male	M	70-74 years	70-74	2014	2014	239	4054745	5.89432874323786
I130	White	Male	M	70-74 years	70-74	2014	2014	6	4054745	0.147974780164967
I132	White	Male	M	70-74 years	70-74	2014	2014	51	4054745	1.25778563140222
I500	White	Male	M	70-74 years	70-74	2014	2014	1762	4054745	43.4552604417787
I501	White	Male	M	70-74 years	70-74	2014	2014	9	4054745	0.221962170247451
I509	White	Male	M	70-74 years	70-74	2014	2014	317	4054745	7.81800088538243
I110	White	Male	M	70-74 years	70-74	2015	2015	288	4194407	6.86628646194802
I130	White	Male	M	70-74 years	70-74	2015	2015	11	4194407	0.262253996810515
I132	White	Male	M	70-74 years	70-74	2015	2015	52	4194407	1.23974616674061
I500	White	Male	M	70-74 years	70-74	2015	2015	1837	4194407	43.7964174673559
I501	White	Male	M	70-74 years	70-74	2015	2015	10	4194407	0.238412724373195
I509	White	Male	M	70-74 years	70-74	2015	2015	387	4194407	9.22657243324265
I130	White	Male	M	70-74 years	70-74	2016	2016	14	4301332	0.325480572064653
I110	White	Male	M	70-74 years	70-74	2016	2016	304	4301332	7.06757813626105
I500	White	Male	M	70-74 years	70-74	2016	2016	1975	4301332	45.9160092734065
I501	White	Male	M	70-74 years	70-74	2016	2016	16	4301332	0.371977796645318
I132	White	Male	M	70-74 years	70-74	2016	2016	73	4301332	1.69714869719426
I509	White	Male	M	70-74 years	70-74	2016	2016	505	4301332	11.7405492066179
I110	White	Male	M	70-74 years	70-74	2017	2017	365	4696082	7.77243668232369
I130	White	Male	M	70-74 years	70-74	2017	2017	21	4696082	0.447181288572048
I132	White	Male	M	70-74 years	70-74	2017	2017	90	4696082	1.91649123673735
I500	White	Male	M	70-74 years	70-74	2017	2017	2017	4696082	42.9506980499915
I501	White	Male	M	70-74 years	70-74	2017	2017	18	4696082	0.38329824734747
I509	White	Male	M	70-74 years	70-74	2017	2017	594	4696082	12.6488421624665
I110	White	Male	M	70-74 years	70-74	2018	2018	482	4875761	9.88563631400308
I130	White	Male	M	70-74 years	70-74	2018	2018	29	4875761	0.594778948352883
I132	White	Male	M	70-74 years	70-74	2018	2018	131	4875761	2.68676007704233
I500	White	Male	M	70-74 years	70-74	2018	2018	2002	4875761	41.0602570552576
I501	White	Male	M	70-74 years	70-74	2018	2018	15	4875761	0.307644283630801
I509	White	Male	M	70-74 years	70-74	2018	2018	738	4875761	15.1360987546354
I110	White	Male	M	70-74 years	70-74	2019	2019	542	5076365	10.6769312293344
I130	White	Male	M	70-74 years	70-74	2019	2019	41	5076365	0.807664539488394
I132	White	Male	M	70-74 years	70-74	2019	2019	147	5076365	2.89577286109253
I500	White	Male	M	70-74 years	70-74	2019	2019	2065	5076365	40.6787140010618
I501	White	Male	M	70-74 years	70-74	2019	2019	31	5076365	0.610673188393664
I509	White	Male	M	70-74 years	70-74	2019	2019	805	5076365	15.8578037631258
I110	White	Male	M	70-74 years	70-74	2020	2020	676	5275819	12.8131764944931
I130	White	Male	M	70-74 years	70-74	2020	2020	47	5275819	0.89085694562304
I132	White	Male	M	70-74 years	70-74	2020	2020	173	5275819	3.27911173601672
I500	White	Male	M	70-74 years	70-74	2020	2020	2158	5275819	40.9036018862664
I501	White	Male	M	70-74 years	70-74	2020	2020	16	5275819	0.303270449573801
I509	White	Male	M	70-74 years	70-74	2020	2020	834	5275819	15.8079721840344
I110	White	Male	M	70-74 years	70-74	2021	2021	763	5471224	13.9456911287127
I130	White	Male	M	70-74 years	70-74	2021	2021	60	5471224	1.09664674668776
I132	White	Male	M	70-74 years	70-74	2021	2021	217	5471224	3.96620573385407
I500	White	Male	M	70-74 years	70-74	2021	2021	2242	5471224	40.978033434566
I501	White	Male	M	70-74 years	70-74	2021	2021	18	5471224	0.328994024006328
I509	White	Male	M	70-74 years	70-74	2021	2021	964	5471224	17.6194577301167
	White	Male	M	70-74 years	70-74	2022	2022	4221	5505068	76.6748022004451
I130	White	Male	M	75-79 years	75-79	1999	1999	1	2598738	0.0384802161664623
I132	White	Male	M	75-79 years	75-79	1999	1999	102	2598738	3.92498204897916
I500	White	Male	M	75-79 years	75-79	1999	1999	2595	2598738	99.8561609519698
I501	White	Male	M	75-79 years	75-79	1999	1999	9	2598738	0.346321945498161
I110	White	Male	M	75-79 years	75-79	1999	1999	268	2598738	10.3126979326119
I509	White	Male	M	75-79 years	75-79	1999	1999	226	2598738	8.69652885362049
I130	White	Male	M	75-79 years	75-79	2000	2000	1	2619131	0.0381806026502684
I132	White	Male	M	75-79 years	75-79	2000	2000	68	2619131	2.59628098021825
I500	White	Male	M	75-79 years	75-79	2000	2000	2660	2619131	101.560403049714
I501	White	Male	M	75-79 years	75-79	2000	2000	10	2619131	0.381806026502683
I110	White	Male	M	75-79 years	75-79	2000	2000	247	2619131	9.43060885461628
I509	White	Male	M	75-79 years	75-79	2000	2000	216	2619131	8.24701017245796
I130	White	Male	M	75-79 years	75-79	2001	2001	3	2630912	0.114028899484285
I132	White	Male	M	75-79 years	75-79	2001	2001	64	2630912	2.43261652233142
I500	White	Male	M	75-79 years	75-79	2001	2001	2657	2630912	100.991595309915
I501	White	Male	M	75-79 years	75-79	2001	2001	7	2630912	0.266067432129999
I110	White	Male	M	75-79 years	75-79	2001	2001	283	2630912	10.7567261846842
I509	White	Male	M	75-79 years	75-79	2001	2001	223	2630912	8.47614819499854
I130	White	Male	M	75-79 years	75-79	2002	2002	5	2642321	0.189227576815989
I110	White	Male	M	75-79 years	75-79	2002	2002	273	2642321	10.331825694153
I500	White	Male	M	75-79 years	75-79	2002	2002	2540	2642321	96.1276090225222
I501	White	Male	M	75-79 years	75-79	2002	2002	9	2642321	0.34060963826878
I132	White	Male	M	75-79 years	75-79	2002	2002	58	2642321	2.19503989106547
I509	White	Male	M	75-79 years	75-79	2002	2002	204	2642321	7.72048513409234
I130	White	Male	M	75-79 years	75-79	2003	2003	4	2659135	0.150424856203239
I110	White	Male	M	75-79 years	75-79	2003	2003	268	2659135	10.078465365617
I500	White	Male	M	75-79 years	75-79	2003	2003	2617	2659135	98.4154621709691
I501	White	Male	M	75-79 years	75-79	2003	2003	5	2659135	0.188031070254049
I132	White	Male	M	75-79 years	75-79	2003	2003	70	2659135	2.63243498355668
I509	White	Male	M	75-79 years	75-79	2003	2003	207	2659135	7.78448630851762
I130	White	Male	M	75-79 years	75-79	2004	2004	1	2654958	0.0376653792640034
I110	White	Male	M	75-79 years	75-79	2004	2004	259	2654958	9.75533322937689
I500	White	Male	M	75-79 years	75-79	2004	2004	2531	2654958	95.3310749171927
I501	White	Male	M	75-79 years	75-79	2004	2004	6	2654958	0.225992275584021
I132	White	Male	M	75-79 years	75-79	2004	2004	63	2654958	2.37291889363222
I509	White	Male	M	75-79 years	75-79	2004	2004	186	2654958	7.00576054310464
I110	White	Male	M	75-79 years	75-79	2005	2005	274	2660667	10.298169594316
I130	White	Male	M	75-79 years	75-79	2005	2005	1	2660667	0.0375845605631971
I132	White	Male	M	75-79 years	75-79	2005	2005	68	2660667	2.5557501182974
I500	White	Male	M	75-79 years	75-79	2005	2005	2475	2660667	93.0217873939129
I501	White	Male	M	75-79 years	75-79	2005	2005	7	2660667	0.26309192394238
I509	White	Male	M	75-79 years	75-79	2005	2005	189	2660667	7.10348194644426
I110	White	Male	M	75-79 years	75-79	2006	2006	271	2661067	10.1838848852735
I500	White	Male	M	75-79 years	75-79	2006	2006	2552	2661067	95.9013809122431
I501	White	Male	M	75-79 years	75-79	2006	2006	9	2661067	0.338210199141923
I132	White	Male	M	75-79 years	75-79	2006	2006	52	2661067	1.95410337282
I509	White	Male	M	75-79 years	75-79	2006	2006	226	2661067	8.49283388956385
I130	White	Male	M	75-79 years	75-79	2007	2007	3	2644456	0.113444882425724
I110	White	Male	M	75-79 years	75-79	2007	2007	264	2644456	9.9831496534637
I500	White	Male	M	75-79 years	75-79	2007	2007	2240	2644456	84.7055122112071
I501	White	Male	M	75-79 years	75-79	2007	2007	7	2644456	0.264704725660022
I132	White	Male	M	75-79 years	75-79	2007	2007	52	2644456	1.96637796204588
I509	White	Male	M	75-79 years	75-79	2007	2007	228	2644456	8.62181106435501
I130	White	Male	M	75-79 years	75-79	2008	2008	3	2621514	0.11443768753476
I132	White	Male	M	75-79 years	75-79	2008	2008	47	2621514	1.79285710471125
I500	White	Male	M	75-79 years	75-79	2008	2008	2181	2621514	83.1961988377709
I501	White	Male	M	75-79 years	75-79	2008	2008	5	2621514	0.190729479224601
I110	White	Male	M	75-79 years	75-79	2008	2008	280	2621514	10.6808508365776
I509	White	Male	M	75-79 years	75-79	2008	2008	220	2621514	8.39209708588243
I130	White	Male	M	75-79 years	75-79	2009	2009	1	2597732	0.038495118049129
I110	White	Male	M	75-79 years	75-79	2009	2009	274	2597732	10.5476623454613
I500	White	Male	M	75-79 years	75-79	2009	2009	2155	2597732	82.956979395873
I501	White	Male	M	75-79 years	75-79	2009	2009	5	2597732	0.192475590245645
I132	White	Male	M	75-79 years	75-79	2009	2009	45	2597732	1.73228031221081
I509	White	Male	M	75-79 years	75-79	2009	2009	226	2597732	8.69989667910316
I130	White	Male	M	75-79 years	75-79	2010	2010	3	2604993	0.115163457253052
I110	White	Male	M	75-79 years	75-79	2010	2010	251	2604993	9.63534259017203
I500	White	Male	M	75-79 years	75-79	2010	2010	2067	2604993	79.3476220473529
I501	White	Male	M	75-79 years	75-79	2010	2010	3	2604993	0.115163457253052
I132	White	Male	M	75-79 years	75-79	2010	2010	50	2604993	1.91939095421754
I509	White	Male	M	75-79 years	75-79	2010	2010	224	2604993	8.59887147489456
I110	White	Male	M	75-79 years	75-79	2011	2011	260	2621024	9.91978707558573
I130	White	Male	M	75-79 years	75-79	2011	2011	5	2621024	0.190765136068956
I132	White	Male	M	75-79 years	75-79	2011	2011	52	2621024	1.98395741511715
I500	White	Male	M	75-79 years	75-79	2011	2011	2121	2621024	80.9225707204512
I501	White	Male	M	75-79 years	75-79	2011	2011	6	2621024	0.228918163282747
I509	White	Male	M	75-79 years	75-79	2011	2011	271	2621024	10.3394703749374
I130	White	Male	M	75-79 years	75-79	2012	2012	5	2654999	0.188323988069299
I110	White	Male	M	75-79 years	75-79	2012	2012	286	2654999	10.7721321175639
I500	White	Male	M	75-79 years	75-79	2012	2012	2166	2654999	81.5819516316202
I501	White	Male	M	75-79 years	75-79	2012	2012	13	2654999	0.489642368980177
I132	White	Male	M	75-79 years	75-79	2012	2012	74	2654999	2.78719502342562
I509	White	Male	M	75-79 years	75-79	2012	2012	241	2654999	9.0772162249402
I130	White	Male	M	75-79 years	75-79	2013	2013	6	2722302	0.220401704145976
I110	White	Male	M	75-79 years	75-79	2013	2013	257	2722302	9.44053966091932
I500	White	Male	M	75-79 years	75-79	2013	2013	2231	2722302	81.9527003249456
I501	White	Male	M	75-79 years	75-79	2013	2013	7	2722302	0.257135321503639
I132	White	Male	M	75-79 years	75-79	2013	2013	59	2722302	2.1672834241021
I509	White	Male	M	75-79 years	75-79	2013	2013	306	2722302	11.2404869114448
I130	White	Male	M	75-79 years	75-79	2014	2014	8	2806684	0.285033869149502
I110	White	Male	M	75-79 years	75-79	2014	2014	350	2806684	12.4702317752907
I500	White	Male	M	75-79 years	75-79	2014	2014	2380	2806684	84.7975760719767
I501	White	Male	M	75-79 years	75-79	2014	2014	10	2806684	0.356292336436877
I132	White	Male	M	75-79 years	75-79	2014	2014	71	2806684	2.52967558870183
I509	White	Male	M	75-79 years	75-79	2014	2014	346	2806684	12.3277148407159
I130	White	Male	M	75-79 years	75-79	2015	2015	18	2869856	0.627209170076826
I132	White	Male	M	75-79 years	75-79	2015	2015	93	2869856	3.2405807120636
I500	White	Male	M	75-79 years	75-79	2015	2015	2621	2869856	91.3286241539645
I501	White	Male	M	75-79 years	75-79	2015	2015	25	2869856	0.871123847328925
I110	White	Male	M	75-79 years	75-79	2015	2015	381	2869856	13.2759274332928
