Race	Hispanic Origin	Five-Year Age Groups	Cause of death Code	Gender	Year	Deaths	Population	Crude Rate
White	Not Hispanic or Latino	80-84 years	I25.0	Male	2019	2761	2121021	130.17315717289
White	Not Hispanic or Latino	80-84 years	I25.0	Male	2020	3064	2165823	141.470471040339
White	Not Hispanic or Latino	80-84 years	I25.0	Male	2021	3207	2113729	151.722382576007
White	Not Hispanic or Latino	80-84 years	I25.0	Male	2022	3605	2222327	162.217351451879
White	Not Hispanic or Latino	80-84 years	I25.1	Female	1999	17860	2686103	664.903765790068
White	Not Hispanic or Latino	80-84 years	I25.1	Female	2000	17283	2702744	639.46122903242
White	Not Hispanic or Latino	80-84 years	I25.1	Female	2001	17542	2779168	631.196098976384
White	Not Hispanic or Latino	80-84 years	I25.1	Female	2002	17250	2840836	607.215622443534
White	Not Hispanic or Latino	80-84 years	I25.1	Female	2003	16718	2871621	582.179890730706
White	Not Hispanic or Latino	80-84 years	I25.1	Female	2004	15914	2919814	545.034717964911
White	Not Hispanic or Latino	80-84 years	I25.1	Female	2005	15173	2937585	516.512713674668
White	Not Hispanic or Latino	80-84 years	I25.1	Female	2006	14275	2925051	488.025678868505
White	Not Hispanic or Latino	80-84 years	I25.1	Female	2007	13175	2912053	452.429952339466
White	Not Hispanic or Latino	80-84 years	I25.1	Female	2008	12567	2900831	433.220687451286
White	Not Hispanic or Latino	80-84 years	I25.1	Female	2009	11446	2860258	400.173690625111
White	Not Hispanic or Latino	80-84 years	I25.1	Female	2010	10679	2838020	376.283465232803
White	Not Hispanic or Latino	80-84 years	I25.1	Female	2011	9978	2810292	355.052072880683
White	Not Hispanic or Latino	80-84 years	I25.1	Female	2012	9541	2772291	344.155790283199
White	Not Hispanic or Latino	80-84 years	I25.1	Female	2013	8902	2723815	326.821021251443
White	Not Hispanic or Latino	80-84 years	I25.1	Female	2014	8416	2682034	313.791696898697
White	Not Hispanic or Latino	80-84 years	I25.1	Female	2015	8443	2666277	316.658771763024
White	Not Hispanic or Latino	80-84 years	I25.1	Female	2016	7634	2666251	286.319630072338
White	Not Hispanic or Latino	80-84 years	I25.1	Female	2017	7513	2679545	280.383423305076
White	Not Hispanic or Latino	80-84 years	I25.1	Female	2018	7728	2732446	282.823521489537
White	Not Hispanic or Latino	80-84 years	I25.1	Female	2019	7546	2794000	270.07874015748
White	Not Hispanic or Latino	80-84 years	I25.1	Female	2020	7667	2838947	270.06492195874
White	Not Hispanic or Latino	80-84 years	I25.1	Female	2021	7438	2741242	271.336861174606
White	Not Hispanic or Latino	80-84 years	I25.1	Female	2022	7462	2920664	255.489847514127
White	Not Hispanic or Latino	80-84 years	I25.1	Male	1999	17613	1584789	1111.37823394786
White	Not Hispanic or Latino	80-84 years	I25.1	Male	2000	17325	1606270	1078.58579192788
White	Not Hispanic or Latino	80-84 years	I25.1	Male	2001	17195	1681282	1022.73146325245
White	Not Hispanic or Latino	80-84 years	I25.1	Male	2002	17654	1737354	1016.14293920525
White	Not Hispanic or Latino	80-84 years	I25.1	Male	2003	17370	1773800	979.253579884993
White	Not Hispanic or Latino	80-84 years	I25.1	Male	2004	16625	1818671	914.129053578135
White	Not Hispanic or Latino	80-84 years	I25.1	Male	2005	16277	1851696	879.03197933138
White	Not Hispanic or Latino	80-84 years	I25.1	Male	2006	15564	1867182	833.55559340225
White	Not Hispanic or Latino	80-84 years	I25.1	Male	2007	14940	1889185	790.817204244158
White	Not Hispanic or Latino	80-84 years	I25.1	Male	2008	14284	1912346	746.93596242521
White	Not Hispanic or Latino	80-84 years	I25.1	Male	2009	13744	1921250	715.367599219258
White	Not Hispanic or Latino	80-84 years	I25.1	Male	2010	13311	1930668	689.450490710987
White	Not Hispanic or Latino	80-84 years	I25.1	Male	2011	12832	1955849	656.083368399094
White	Not Hispanic or Latino	80-84 years	I25.1	Male	2012	12287	1957694	627.626176511753
White	Not Hispanic or Latino	80-84 years	I25.1	Male	2013	12159	1954228	622.189427231623
White	Not Hispanic or Latino	80-84 years	I25.1	Male	2014	11626	1946464	597.288210827429
White	Not Hispanic or Latino	80-84 years	I25.1	Male	2015	11774	1957509	601.478716062097
White	Not Hispanic or Latino	80-84 years	I25.1	Male	2016	11151	1976253	564.249617837392
White	Not Hispanic or Latino	80-84 years	I25.1	Male	2017	11347	2006679	565.46164085038
White	Not Hispanic or Latino	80-84 years	I25.1	Male	2018	11373	2063839	551.060426709642
White	Not Hispanic or Latino	80-84 years	I25.1	Male	2019	11640	2121021	548.792303329387
White	Not Hispanic or Latino	80-84 years	I25.1	Male	2020	11951	2165823	551.799477611975
White	Not Hispanic or Latino	80-84 years	I25.1	Male	2021	11644	2113729	550.874781014974
White	Not Hispanic or Latino	80-84 years	I25.1	Male	2022	11895	2222327	535.249762973676
White	Not Hispanic or Latino	80-84 years	I25.2	Female	1999	17	2686103	0.63288712309245
White	Not Hispanic or Latino	80-84 years	I25.2	Female	2000	21	2702744	0.77698812762141
White	Not Hispanic or Latino	80-84 years	I25.2	Female	2001	11	2779168	0.395801909060553
White	Not Hispanic or Latino	80-84 years	I25.2	Female	2002	12	2840836	0.422410867786806
White	Not Hispanic or Latino	80-84 years	I25.2	Female	2003	5	2871621	0.174117684750181
White	Not Hispanic or Latino	80-84 years	I25.2	Female	2004	15	2919814	0.513731354120502
White	Not Hispanic or Latino	80-84 years	I25.2	Female	2005	5	2937585	0.170207840794394
White	Not Hispanic or Latino	80-84 years	I25.2	Male	1999	31	1584789	1.95609636361686
White	Not Hispanic or Latino	80-84 years	I25.2	Male	2000	19	1606270	1.18286464915612
White	Not Hispanic or Latino	80-84 years	I25.2	Male	2001	21	1681282	1.24904685829028
White	Not Hispanic or Latino	80-84 years	I25.2	Male	2002	15	1737354	0.863381901443229
White	Not Hispanic or Latino	80-84 years	I25.2	Male	2003	12	1773800	0.676513699402413
White	Not Hispanic or Latino	80-84 years	I25.2	Male	2004	16	1818671	0.87976329968422
White	Not Hispanic or Latino	80-84 years	I25.2	Male	2005	22	1851696	1.1880999904952
White	Not Hispanic or Latino	80-84 years	I25.3	Female	1999	5	2686103	0.186143271497779
White	Not Hispanic or Latino	80-84 years	I25.3	Female	2000	5	2702744	0.184997173243193
White	Not Hispanic or Latino	80-84 years	I25.3	Female	2001	5	2779168	0.179909958663888
White	Not Hispanic or Latino	80-84 years	I25.3	Female	2002	5	2840836	0.176004528244503
White	Not Hispanic or Latino	80-84 years	I25.3	Female	2003	5	2871621	0.174117684750181
White	Not Hispanic or Latino	80-84 years	I25.3	Female	2004	5	2919814	0.171243784706834
White	Not Hispanic or Latino	80-84 years	I25.3	Female	2005	5	2937585	0.170207840794394
White	Not Hispanic or Latino	80-84 years	I25.3	Female	2006	5	2925051	0.170937190496849
White	Not Hispanic or Latino	80-84 years	I25.3	Female	2007	5	2912053	0.171700171665832
White	Not Hispanic or Latino	80-84 years	I25.3	Female	2008	5	2900831	0.172364401786936
White	Not Hispanic or Latino	80-84 years	I25.3	Female	2009	5	2860258	0.174809405305396
White	Not Hispanic or Latino	80-84 years	I25.3	Female	2010	5	2838020	0.176179167165841
White	Not Hispanic or Latino	80-84 years	I25.3	Female	2011	5	2810292	0.177917454840992
White	Not Hispanic or Latino	80-84 years	I25.3	Female	2012	10	2772291	0.360712493746147
White	Not Hispanic or Latino	80-84 years	I25.3	Female	2013	5	2723815	0.183566064508786
White	Not Hispanic or Latino	80-84 years	I25.3	Female	2014	5	2682034	0.186425675438865
White	Not Hispanic or Latino	80-84 years	I25.3	Female	2015	5	2666277	0.187527402441682
White	Not Hispanic or Latino	80-84 years	I25.3	Female	2016	5	2666251	0.187529231118901
White	Not Hispanic or Latino	80-84 years	I25.3	Female	2017	5	2679545	0.186598844206759
White	Not Hispanic or Latino	80-84 years	I25.3	Female	2018	5	2732446	0.182986232847785
White	Not Hispanic or Latino	80-84 years	I25.3	Female	2019	5	2794000	0.178954903364352
White	Not Hispanic or Latino	80-84 years	I25.3	Female	2021	2	2741242	0.072959629248348
White	Not Hispanic or Latino	80-84 years	I25.3	Female	2022	6	2920664	0.205432737213182
White	Not Hispanic or Latino	80-84 years	I25.3	Male	1999	5	1584789	0.31549941348659
White	Not Hispanic or Latino	80-84 years	I25.3	Male	2000	5	1606270	0.311280170830558
White	Not Hispanic or Latino	80-84 years	I25.3	Male	2001	5	1681282	0.297392109116734
White	Not Hispanic or Latino	80-84 years	I25.3	Male	2002	13	1737354	0.748264314584132
White	Not Hispanic or Latino	80-84 years	I25.3	Male	2003	5	1773800	0.281880708084339
White	Not Hispanic or Latino	80-84 years	I25.3	Male	2004	5	1818671	0.274926031151319
White	Not Hispanic or Latino	80-84 years	I25.3	Male	2005	5	1851696	0.270022725112545
White	Not Hispanic or Latino	80-84 years	I25.3	Male	2006	5	1867182	0.267783215562275
White	Not Hispanic or Latino	80-84 years	I25.3	Male	2007	5	1889185	0.264664392317322
White	Not Hispanic or Latino	80-84 years	I25.3	Male	2008	5	1912346	0.261458961924254
White	Not Hispanic or Latino	80-84 years	I25.3	Male	2009	5	1921250	0.26024723487313
White	Not Hispanic or Latino	80-84 years	I25.3	Male	2010	5	1930668	0.258977721700468
White	Not Hispanic or Latino	80-84 years	I25.3	Male	2011	5	1955849	0.255643457138051
White	Not Hispanic or Latino	80-84 years	I25.3	Male	2012	5	1957694	0.255402529710976
White	Not Hispanic or Latino	80-84 years	I25.3	Male	2013	5	1954228	0.255855509183166
White	Not Hispanic or Latino	80-84 years	I25.3	Male	2014	5	1946464	0.25687605832936
White	Not Hispanic or Latino	80-84 years	I25.3	Male	2015	5	1957509	0.255426667259257
White	Not Hispanic or Latino	80-84 years	I25.3	Male	2016	5	1976253	0.253004043510623
White	Not Hispanic or Latino	80-84 years	I25.3	Male	2017	5	2006679	0.249167903785309
White	Not Hispanic or Latino	80-84 years	I25.3	Male	2018	5	2063839	0.242266959777386
White	Not Hispanic or Latino	80-84 years	I25.3	Male	2019	5	2121021	0.235735525485132
White	Not Hispanic or Latino	80-84 years	I25.3	Male	2020	5	2165823	0.230859123760344
White	Not Hispanic or Latino	80-84 years	I25.3	Male	2021	2	2113729	0.0946195089342106
White	Not Hispanic or Latino	80-84 years	I25.3	Male	2022	6	2222327	0.269987270100215
White	Not Hispanic or Latino	80-84 years	I25.4	Female	1999	5	2686103	0.186143271497779
White	Not Hispanic or Latino	80-84 years	I25.4	Female	2002	5	2840836	0.176004528244503
White	Not Hispanic or Latino	80-84 years	I25.4	Female	2006	5	2925051	0.170937190496849
White	Not Hispanic or Latino	80-84 years	I25.4	Female	2015	5	2666277	0.187527402441682
White	Not Hispanic or Latino	80-84 years	I25.4	Female	2016	5	2666251	0.187529231118901
White	Not Hispanic or Latino	80-84 years	I25.4	Female	2017	5	2679545	0.186598844206759
White	Not Hispanic or Latino	80-84 years	I25.4	Female	2018	5	2732446	0.182986232847785
White	Not Hispanic or Latino	80-84 years	I25.4	Female	2019	5	2794000	0.178954903364352
White	Not Hispanic or Latino	80-84 years	I25.4	Female	2021	2	2741242	0.072959629248348
White	Not Hispanic or Latino	80-84 years	I25.4	Male	2000	5	1606270	0.311280170830558
White	Not Hispanic or Latino	80-84 years	I25.4	Male	2002	5	1737354	0.287793967147743
White	Not Hispanic or Latino	80-84 years	I25.4	Male	2003	5	1773800	0.281880708084339
White	Not Hispanic or Latino	80-84 years	I25.4	Male	2014	5	1946464	0.25687605832936
White	Not Hispanic or Latino	80-84 years	I25.4	Male	2015	5	1957509	0.255426667259257
White	Not Hispanic or Latino	80-84 years	I25.4	Male	2021	2	2113729	0.0946195089342106
White	Not Hispanic or Latino	80-84 years	I25.4	Male	2022	6	2222327	0.269987270100215
White	Not Hispanic or Latino	80-84 years	I25.5	Female	1999	906	2686103	33.7291607953976
White	Not Hispanic or Latino	80-84 years	I25.5	Female	2000	843	2702744	31.1905234088023
White	Not Hispanic or Latino	80-84 years	I25.5	Female	2001	887	2779168	31.9160266669737
White	Not Hispanic or Latino	80-84 years	I25.5	Female	2002	887	2840836	31.2232033105748
White	Not Hispanic or Latino	80-84 years	I25.5	Female	2003	895	2871621	31.1670655702824
White	Not Hispanic or Latino	80-84 years	I25.5	Female	2004	921	2919814	31.5431051429988
White	Not Hispanic or Latino	80-84 years	I25.5	Female	2005	879	2937585	29.9225384116545
White	Not Hispanic or Latino	80-84 years	I25.5	Female	2006	801	2925051	27.3841379175953
White	Not Hispanic or Latino	80-84 years	I25.5	Female	2007	745	2912053	25.5833255782089
White	Not Hispanic or Latino	80-84 years	I25.5	Female	2008	718	2900831	24.751528096604
White	Not Hispanic or Latino	80-84 years	I25.5	Female	2009	702	2860258	24.5432405048775
White	Not Hispanic or Latino	80-84 years	I25.5	Female	2010	562	2838020	19.8025383894405
White	Not Hispanic or Latino	80-84 years	I25.5	Female	2011	582	2810292	20.7095917434914
White	Not Hispanic or Latino	80-84 years	I25.5	Female	2012	511	2772291	18.4324084304281
White	Not Hispanic or Latino	80-84 years	I25.5	Female	2013	527	2723815	19.3478631992261
White	Not Hispanic or Latino	80-84 years	I25.5	Female	2014	504	2682034	18.7917080842376
White	Not Hispanic or Latino	80-84 years	I25.5	Female	2015	460	2666277	17.2525210246347
White	Not Hispanic or Latino	80-84 years	I25.5	Female	2016	518	2666251	19.4280283439181
White	Not Hispanic or Latino	80-84 years	I25.5	Female	2017	492	2679545	18.3613262699451
White	Not Hispanic or Latino	80-84 years	I25.5	Female	2018	402	2732446	14.712093120962
White	Not Hispanic or Latino	80-84 years	I25.5	Female	2019	455	2794000	16.284896206156
White	Not Hispanic or Latino	80-84 years	I25.5	Female	2020	418	2838947	14.7237690594435
White	Not Hispanic or Latino	80-84 years	I25.5	Female	2021	382	2741242	13.9352891864345
White	Not Hispanic or Latino	80-84 years	I25.5	Female	2022	388	2920664	13.2846503397857
White	Not Hispanic or Latino	80-84 years	I25.5	Male	1999	1352	1584789	85.311041406774
White	Not Hispanic or Latino	80-84 years	I25.5	Male	2000	1364	1606270	84.9172306025762
White	Not Hispanic or Latino	80-84 years	I25.5	Male	2001	1331	1681282	79.1657794468745
White	Not Hispanic or Latino	80-84 years	I25.5	Male	2002	1440	1737354	82.88466253855
White	Not Hispanic or Latino	80-84 years	I25.5	Male	2003	1426	1773800	80.3923779456534
White	Not Hispanic or Latino	80-84 years	I25.5	Male	2004	1459	1818671	80.2234158899548
White	Not Hispanic or Latino	80-84 years	I25.5	Male	2005	1466	1851696	79.1706630029983
White	Not Hispanic or Latino	80-84 years	I25.5	Male	2006	1349	1867182	72.2479115587018
White	Not Hispanic or Latino	80-84 years	I25.5	Male	2007	1311	1889185	69.3950036656018
White	Not Hispanic or Latino	80-84 years	I25.5	Male	2008	1363	1912346	71.2737130205517
White	Not Hispanic or Latino	80-84 years	I25.5	Male	2009	1394	1921250	72.5569290826285
White	Not Hispanic or Latino	80-84 years	I25.5	Male	2010	1300	1930668	67.3342076421218
White	Not Hispanic or Latino	80-84 years	I25.5	Male	2011	1381	1955849	70.6087228615297
White	Not Hispanic or Latino	80-84 years	I25.5	Male	2012	1246	1957694	63.6463104039753
White	Not Hispanic or Latino	80-84 years	I25.5	Male	2013	1210	1954228	61.9170332223262
White	Not Hispanic or Latino	80-84 years	I25.5	Male	2014	1202	1946464	61.7530044223782
White	Not Hispanic or Latino	80-84 years	I25.5	Male	2015	1168	1957509	59.6676694717623
White	Not Hispanic or Latino	80-84 years	I25.5	Male	2016	1206	1976253	61.0245752947624
White	Not Hispanic or Latino	80-84 years	I25.5	Male	2017	1190	2006679	59.3019611009035
White	Not Hispanic or Latino	80-84 years	I25.5	Male	2018	1164	2063839	56.3997482361754
White	Not Hispanic or Latino	80-84 years	I25.5	Male	2019	1085	2121021	51.1546090302736
White	Not Hispanic or Latino	80-84 years	I25.5	Male	2020	1031	2165823	47.603151319383
White	Not Hispanic or Latino	80-84 years	I25.5	Male	2021	1070	2113729	50.6214372798027
White	Not Hispanic or Latino	80-84 years	I25.5	Male	2022	1033	2222327	46.482808335587
White	Not Hispanic or Latino	80-84 years	I25.6	Female	2019	5	2794000	0.178954903364352
White	Not Hispanic or Latino	80-84 years	I25.8	Female	1999	146	2686103	5.43538352773516
White	Not Hispanic or Latino	80-84 years	I25.8	Female	2000	152	2702744	5.62391406659306
White	Not Hispanic or Latino	80-84 years	I25.8	Female	2001	149	2779168	5.36131676818386
White	Not Hispanic or Latino	80-84 years	I25.8	Female	2002	126	2840836	4.43531411176147
White	Not Hispanic or Latino	80-84 years	I25.8	Female	2003	128	2871621	4.45741272960464
White	Not Hispanic or Latino	80-84 years	I25.8	Female	2004	123	2919814	4.21259710378812
White	Not Hispanic or Latino	80-84 years	I25.8	Female	2005	125	2937585	4.25519601985985
White	Not Hispanic or Latino	80-84 years	I25.8	Female	2006	128	2925051	4.37599207671935
White	Not Hispanic or Latino	80-84 years	I25.8	Female	2007	105	2912053	3.60570360498246
White	Not Hispanic or Latino	80-84 years	I25.8	Female	2008	104	2900831	3.58517955716827
White	Not Hispanic or Latino	80-84 years	I25.8	Female	2009	116	2860258	4.05557820308518
White	Not Hispanic or Latino	80-84 years	I25.8	Female	2010	87	2838020	3.06551750868563
White	Not Hispanic or Latino	80-84 years	I25.8	Female	2011	84	2810292	2.98901324132866
White	Not Hispanic or Latino	80-84 years	I25.8	Female	2012	70	2772291	2.52498745622303
White	Not Hispanic or Latino	80-84 years	I25.8	Female	2013	60	2723815	2.20279277410544
White	Not Hispanic or Latino	80-84 years	I25.8	Female	2014	79	2682034	2.94552567193406
White	Not Hispanic or Latino	80-84 years	I25.8	Female	2015	67	2666277	2.51286719271854
White	Not Hispanic or Latino	80-84 years	I25.8	Female	2016	76	2666251	2.85044431300729
White	Not Hispanic or Latino	80-84 years	I25.8	Female	2017	62	2679545	2.31382566816381
White	Not Hispanic or Latino	80-84 years	I25.8	Female	2018	64	2732446	2.34222378045165
White	Not Hispanic or Latino	80-84 years	I25.8	Female	2019	56	2794000	2.00429491768074
White	Not Hispanic or Latino	80-84 years	I25.8	Female	2020	62	2838947	2.18390832939114
White	Not Hispanic or Latino	80-84 years	I25.8	Female	2021	70	2741242	2.55358702369218
White	Not Hispanic or Latino	80-84 years	I25.8	Female	2022	74	2920664	2.53367042562924
White	Not Hispanic or Latino	80-84 years	I25.8	Male	1999	157	1584789	9.90668158347894
White	Not Hispanic or Latino	80-84 years	I25.8	Male	2000	134	1606270	8.34230857825895
White	Not Hispanic or Latino	80-84 years	I25.8	Male	2001	140	1681282	8.32697905526854
White	Not Hispanic or Latino	80-84 years	I25.8	Male	2002	124	1737354	7.13729038526403
White	Not Hispanic or Latino	80-84 years	I25.8	Male	2003	127	1773800	7.1597699853422
White	Not Hispanic or Latino	80-84 years	I25.8	Male	2004	125	1818671	6.87315077878297
White	Not Hispanic or Latino	80-84 years	I25.8	Male	2005	118	1851696	6.37253631265607
