Race	Gender	Year	Hispanic Origin	Cause of death Code	AA_rate	Deaths	Population	Crude Rate
White	M	2013	Not Hispanic or Latino	I25.0	33.7398648433254	21304	54963791	38.7600629658169
White	M	2013	Not Hispanic or Latino	I25.1	76.9380453512448	46174	54963791	84.0080335797798
White	M	2013	Not Hispanic or Latino	I25.3	0.0693496379362939	40	45796649	0.0873426350473809
White	M	2013	Not Hispanic or Latino	I25.4	0.00824656019333571	5	3895724	0.128345847909143
White	M	2013	Not Hispanic or Latino	I25.5	7.02939544660673	4194	54963791	7.63047803598555
White	M	2013	Not Hispanic or Latino	I25.8	0.822333426688883	495	54963791	0.900592901242929
White	M	2013	Not Hispanic or Latino	I25.9	5.8659118241298	3573	54963791	6.50064330533533
White	M	2013	Not Hispanic or Latino	I46.1	0.96874989056457	603	54963791	1.09708589787775
White	M	2013	Not Hispanic or Latino	I46.9	6.37669442479875	3933	54963791	7.15561996078473
White	M	2014	Not Hispanic or Latino	I20.0	0.0258277555365682	15	14526570	0.103259062531623
White	M	2014	Not Hispanic or Latino	I20.1	0.0141848413074444	10	14349068	0.0696909374183745
White	M	2014	Not Hispanic or Latino	I20.9	0.0643576770691449	40	43078988	0.0928526918970334
White	M	2014	Not Hispanic or Latino	I21.0	0.00958336428839149	5	2806684	0.178146168218439
White	M	2014	Not Hispanic or Latino	I21.3	0.0342565153773056	20	20239572	0.098816318843106
White	M	2014	Not Hispanic or Latino	I21.4	0.0411521813308719	25	22133096	0.112953018411884
White	M	2014	Not Hispanic or Latino	I21.9	64.3200630113785	40515	55134190	73.484347915513
White	M	2014	Not Hispanic or Latino	I22.0	0.00832124874165096	5	7665141	0.0652303721484054
White	M	2014	Not Hispanic or Latino	I22.9	0.0564345345626192	35	39024243	0.0896878384034253
White	M	2014	Not Hispanic or Latino	I24.1	0.00958336428839149	5	2806684	0.178146168218439
White	M	2014	Not Hispanic or Latino	I24.8	0.768501430553165	490	55134190	0.888740725128999
White	M	2014	Not Hispanic or Latino	I24.9	1.26303395178039	796	55134190	1.44375023918915
White	M	2014	Not Hispanic or Latino	I25.0	33.7341329589666	21735	55134190	39.4219993075077
White	M	2014	Not Hispanic or Latino	I25.1	74.5549291739191	45613	55134190	82.7308789700184
White	M	2014	Not Hispanic or Latino	I25.3	0.0643576770691449	40	43078988	0.0928526918970334
White	M	2014	Not Hispanic or Latino	I25.4	0.0171383452960941	10	6001209	0.166633090099012
White	M	2014	Not Hispanic or Latino	I25.5	6.94995373916424	4213	55134190	7.6413564795275
White	M	2014	Not Hispanic or Latino	I25.8	0.726442712487353	456	55134190	0.827073001344538
White	M	2014	Not Hispanic or Latino	I25.9	5.38193998185751	3334	55134190	6.04706444404098
White	M	2014	Not Hispanic or Latino	I46.1	0.932143327532518	608	55134190	1.10276400179272
White	M	2014	Not Hispanic or Latino	I46.9	6.55615210546292	4098	55134190	7.43277447260946
White	M	2015	Not Hispanic or Latino	I20.0	0.0442420791207309	30	29329633	0.102285630372531
White	M	2015	Not Hispanic or Latino	I20.1	0.0252930180590201	15	20913701	0.0717233166908143
White	M	2015	Not Hispanic or Latino	I20.9	0.0527582461747731	35	36819334	0.0950587536428551
White	M	2015	Not Hispanic or Latino	I21.0	0.01503338981755	10	7848055	0.127420106000786
White	M	2015	Not Hispanic or Latino	I21.3	0.0284710384877055	20	25177881	0.0794348023171608
White	M	2015	Not Hispanic or Latino	I21.4	0.841827572146786	526	55372271	0.949933947986349
White	M	2015	Not Hispanic or Latino	I21.9	61.46644325971	39487	55372271	71.3118665477889
White	M	2015	Not Hispanic or Latino	I22.9	0.0442420791207309	30	29329633	0.102285630372531
White	M	2015	Not Hispanic or Latino	I24.8	0.808261375640226	525	55372271	0.948127989910329
White	M	2015	Not Hispanic or Latino	I24.9	1.21611139647915	776	55372271	1.40142346699127
White	M	2015	Not Hispanic or Latino	I25.0	33.4898819745879	21893	55372271	39.5378401582987
White	M	2015	Not Hispanic or Latino	I25.1	73.9953518537074	46026	55372271	83.1210264068815
White	M	2015	Not Hispanic or Latino	I25.3	0.09120972607788	50	55372271	0.0902979038009837
White	M	2015	Not Hispanic or Latino	I25.4	0.0393473344211745	25	25810839	0.0968585329597384
White	M	2015	Not Hispanic or Latino	I25.5	6.74326276626109	4187	55372271	7.56154646429438
White	M	2015	Not Hispanic or Latino	I25.8	0.681186429016616	432	55372271	0.780173888840499
White	M	2015	Not Hispanic or Latino	I25.9	4.93670207333299	3095	55372271	5.58944024528089
White	M	2015	Not Hispanic or Latino	I46.1	0.999862259550525	665	55372271	1.20096212055308
White	M	2015	Not Hispanic or Latino	I46.9	6.54523737033437	4192	55372271	7.57057625467447
White	M	2016	Not Hispanic or Latino	I20.0	0.0376938882741212	25	22989624	0.108744710222316
White	M	2016	Not Hispanic or Latino	I20.1	0.0227007229043854	15	19154071	0.0783123337070224
White	M	2016	Not Hispanic or Latino	I20.8	0.0253699033311597	15	13505443	0.111066330811955
White	M	2016	Not Hispanic or Latino	I20.9	0.0698320054349371	40	45215834	0.0884645852158781
White	M	2016	Not Hispanic or Latino	I21.0	0.00910278250274202	5	2954863	0.169212582783026
White	M	2016	Not Hispanic or Latino	I21.1	0.00640711723480776	5	7624881	0.0655747938885866
White	M	2016	Not Hispanic or Latino	I21.3	0.0662567505678407	40	42918575	0.0931997392737294
White	M	2016	Not Hispanic or Latino	I21.4	1.78958729474353	1138	55566215	2.04800704888753
White	M	2016	Not Hispanic or Latino	I21.9	59.4721098130078	38873	55566215	69.9579771629218
White	M	2016	Not Hispanic or Latino	I22.9	0.0320551215516089	20	16857329	0.11864275769904
White	M	2016	Not Hispanic or Latino	I24.1	0.00910278250274202	5	2954863	0.169212582783026
White	M	2016	Not Hispanic or Latino	I24.8	0.806349895700325	530	55566215	0.953816991133911
White	M	2016	Not Hispanic or Latino	I24.9	1.19678514386283	786	55566215	1.41452859439859
White	M	2016	Not Hispanic or Latino	I25.0	34.6904492811954	23035	55566215	41.4550460203201
White	M	2016	Not Hispanic or Latino	I25.1	71.6616815166047	45555	55566215	81.98326987001
White	M	2016	Not Hispanic or Latino	I25.3	0.0433601570627333	30	29906314	0.100313264951341
White	M	2016	Not Hispanic or Latino	I25.4	0.0219323723920899	15	17661485	0.0849305706739835
White	M	2016	Not Hispanic or Latino	I25.5	7.02039685550039	4443	55566215	7.99586583322258
White	M	2016	Not Hispanic or Latino	I25.8	0.694795921346472	450	55566215	0.809844615113698
White	M	2016	Not Hispanic or Latino	I25.9	4.56885671249493	2922	55566215	5.25859103413828
White	M	2016	Not Hispanic or Latino	I46.1	1.029080484105	663	55566215	1.19317106626752
White	M	2016	Not Hispanic or Latino	I46.9	6.82163172073661	4428	55566215	7.96887101271879
White	M	2017	Not Hispanic or Latino	I20.0	0.0393405147056359	25	22822590	0.109540591142373
White	M	2017	Not Hispanic or Latino	I20.1	0.05462284247954	30	35355311	0.0848528810848249
White	M	2017	Not Hispanic or Latino	I20.8	0.0302004217047228	20	15844155	0.126229514922064
White	M	2017	Not Hispanic or Latino	I20.9	0.062575908497674	40	43920798	0.0910730264964676
White	M	2017	Not Hispanic or Latino	I21.0	0.0220114851598075	15	15344089	0.0977575143105596
White	M	2017	Not Hispanic or Latino	I21.2	0.00557350291326131	5	7031812	0.0711054277332784
White	M	2017	Not Hispanic or Latino	I21.3	0.0669150322821301	35	44611078	0.0784558490157983
White	M	2017	Not Hispanic or Latino	I21.4	2.7582620031859	1810	55759151	3.24610394444492
White	M	2017	Not Hispanic or Latino	I21.9	56.8705126117933	37930	55759151	68.0247086258541
White	M	2017	Not Hispanic or Latino	I22.9	0.0513769970579718	35	37413378	0.0935494250211783
White	M	2017	Not Hispanic or Latino	I24.1	0.0157797701286161	10	6702761	0.149192250775464
White	M	2017	Not Hispanic or Latino	I24.8	0.881659388519946	598	55759151	1.07246970098236
White	M	2017	Not Hispanic or Latino	I24.9	1.29231949831531	875	55759151	1.56924914441398
White	M	2017	Not Hispanic or Latino	I25.0	34.6151991361507	23432	55759151	42.0235953736096
White	M	2017	Not Hispanic or Latino	I25.1	71.2245564126149	46547	55759151	83.478674200043
White	M	2017	Not Hispanic or Latino	I25.3	0.0677254990463176	40	42638613	0.0938116819137621
White	M	2017	Not Hispanic or Latino	I25.4	0.0151703945522281	10	10648007	0.0939142883734017
White	M	2017	Not Hispanic or Latino	I25.5	7.00486820857038	4586	55759151	8.22465894432288
White	M	2017	Not Hispanic or Latino	I25.8	0.733311220630426	482	55759151	0.864432100122902
White	M	2017	Not Hispanic or Latino	I25.9	4.41632309201726	2886	55759151	5.17583203517571
White	M	2017	Not Hispanic or Latino	I46.1	1.03620824417015	702	55759151	1.25898617071842
White	M	2017	Not Hispanic or Latino	I46.9	6.99428232062744	4636	55759151	8.31433032400368
White	M	2018	Not Hispanic or Latino	I20.0	0.0411737873277623	30	30904248	0.0970740333173614
White	M	2018	Not Hispanic or Latino	I20.1	0.0202200304351487	15	17870063	0.0839392675895994
White	M	2018	Not Hispanic or Latino	I20.8	0.0289539334047803	20	17346780	0.115295172936995
White	M	2018	Not Hispanic or Latino	I20.9	0.0988676811854368	57	55906262	0.101956378339156
White	M	2018	Not Hispanic or Latino	I21.0	0.00551043449243526	5	7112293	0.0703008157847265
White	M	2018	Not Hispanic or Latino	I21.3	0.0540672564332323	30	34571525	0.0867766174619141
White	M	2018	Not Hispanic or Latino	I21.4	3.20317480361526	2148	55906262	3.84214562583347
White	M	2018	Not Hispanic or Latino	I21.9	54.7575529448646	37396	55906262	66.8905390240542
White	M	2018	Not Hispanic or Latino	I22.0	0.00816339838495214	5	3294887	0.151750272467614
White	M	2018	Not Hispanic or Latino	I22.1	0.00816339838495214	5	3294887	0.151750272467614
White	M	2018	Not Hispanic or Latino	I22.9	0.0385977133212528	25	23056898	0.108427421589843
White	M	2018	Not Hispanic or Latino	I24.1	0.00551043449243526	5	7112293	0.0703008157847265
White	M	2018	Not Hispanic or Latino	I24.8	0.849505305862081	585	55906262	1.04639440927029
White	M	2018	Not Hispanic or Latino	I24.9	1.27739605715833	881	55906262	1.57585209327714
White	M	2018	Not Hispanic or Latino	I25.0	35.4824093591642	24359	55906262	43.5711477186581
White	M	2018	Not Hispanic or Latino	I25.1	69.7262764940769	46860	55906262	83.818875245138
White	M	2018	Not Hispanic or Latino	I25.3	0.0649316070454115	40	43333280	0.0923078059172996
White	M	2018	Not Hispanic or Latino	I25.5	6.49955198168686	4362	55906262	7.80234600553333
White	M	2018	Not Hispanic or Latino	I25.8	0.640568782235037	430	55906262	0.76914460852346
White	M	2018	Not Hispanic or Latino	I25.9	4.17771540860613	2808	55906262	5.02269316449739
White	M	2018	Not Hispanic or Latino	I46.0	0.0152373117786838	10	9526722	0.104967899766572
White	M	2018	Not Hispanic or Latino	I46.1	1.04913922155054	717	55906262	1.28250391700307
White	M	2018	Not Hispanic or Latino	I46.9	6.99267296971684	4731	55906262	8.46237940214998
White	M	2019	Not Hispanic or Latino	I20.0	0.0434764045344443	30	30488467	0.0983978630345698
White	M	2019	Not Hispanic or Latino	I20.1	0.0422552665305404	30	34431852	0.0871286272954473
White	M	2019	Not Hispanic or Latino	I20.8	0.0360770192856501	25	16807839	0.148740120606819
White	M	2019	Not Hispanic or Latino	I20.9	0.0757466809756559	46	43235514	0.106394016733558
White	M	2019	Not Hispanic or Latino	I21.1	0.014178612166296	10	8502793	0.11760841408229
White	M	2019	Not Hispanic or Latino	I21.2	0.00559159786362901	5	6184025	0.0808534894344703
White	M	2019	Not Hispanic or Latino	I21.3	0.0373998420232564	25	30282157	0.0825568667383899
White	M	2019	Not Hispanic or Latino	I21.4	3.26355034432838	2245	56023429	4.00725203735744
White	M	2019	Not Hispanic or Latino	I21.9	51.4805052522714	35731	56023429	63.7786737402311
White	M	2019	Not Hispanic or Latino	I22.1	0.00845680475704602	5	2121021	0.235735525485132
White	M	2019	Not Hispanic or Latino	I22.9	0.02525034015808	20	21838441	0.0915816289267169
White	M	2019	Not Hispanic or Latino	I24.8	0.767526714182208	532	56023429	0.949602709966218
White	M	2019	Not Hispanic or Latino	I24.9	1.25399670685655	879	56023429	1.56898643244418
White	M	2019	Not Hispanic or Latino	I25.0	35.5071701741334	24694	56023429	44.0779874434319
White	M	2019	Not Hispanic or Latino	I25.1	68.567299166905	47104	56023429	84.0791091170089
White	M	2019	Not Hispanic or Latino	I25.3	0.0521852544479194	35	37479543	0.0933842763237535
White	M	2019	Not Hispanic or Latino	I25.4	0.0118087377957719	10	12227988	0.0817796026623513
White	M	2019	Not Hispanic or Latino	I25.5	6.22698493735484	4302	56023429	7.67893018472682
White	M	2019	Not Hispanic or Latino	I25.8	0.613201305866464	427	56023429	0.762181122472885
White	M	2019	Not Hispanic or Latino	I25.9	3.92924250581599	2704	56023429	4.8265521198283
White	M	2019	Not Hispanic or Latino	I46.0	0.0184781095327934	10	13520081	0.0739640539135823
White	M	2019	Not Hispanic or Latino	I46.1	0.942461076774452	647	56023429	1.15487397245892
White	M	2019	Not Hispanic or Latino	I46.9	6.76800427437821	4719	56023429	8.42326163220034
White	M	2020	Not Hispanic or Latino	I20.0	0.0428196729538355	30	30899281	0.0970896377815393
White	M	2020	Not Hispanic or Latino	I20.1	0.0293313382025948	20	24678606	0.0810418546331182
White	M	2020	Not Hispanic or Latino	I20.8	0.0274659772604337	20	17273851	0.11578194115487
White	M	2020	Not Hispanic or Latino	I20.9	0.052826890970557	35	37931829	0.0922707945351119
White	M	2020	Not Hispanic or Latino	I21.0	0.00678530347205631	5	7199900	0.0694454089640134
White	M	2020	Not Hispanic or Latino	I21.3	0.0192357133750494	15	15638012	0.0959201207928476
White	M	2020	Not Hispanic or Latino	I21.4	3.62635230554703	2561	56164644	4.55980812412877
White	M	2020	Not Hispanic or Latino	I21.9	52.9474298211322	37209	56164644	66.2498635262426
White	M	2020	Not Hispanic or Latino	I22.9	0.0441458093220748	30	30920096	0.0970242783204813
White	M	2020	Not Hispanic or Latino	I24.1	0.0158819464606521	10	5704928	0.1752870500732
White	M	2020	Not Hispanic or Latino	I24.8	0.792816204892625	544	56164644	0.968580874473272
White	M	2020	Not Hispanic or Latino	I24.9	1.41448780507166	999	56164644	1.77869906911544
White	M	2020	Not Hispanic or Latino	I25.0	39.8420409102697	28164	56164644	50.1454260085758
White	M	2020	Not Hispanic or Latino	I25.1	69.8395629893811	48944	56164644	87.1437910298158
White	M	2020	Not Hispanic or Latino	I25.3	0.0635051453365447	40	43955053	0.0910020515730012
White	M	2020	Not Hispanic or Latino	I25.4	0.0345378048221393	25	28733458	0.0870065830572846
White	M	2020	Not Hispanic or Latino	I25.5	5.92964197213202	4196	56164644	7.47089218619458
White	M	2020	Not Hispanic or Latino	I25.6	0.00608935266024528	5	5275819	0.0947720154918127
White	M	2020	Not Hispanic or Latino	I25.8	0.687351012762704	482	56164644	0.858191142456098
White	M	2020	Not Hispanic or Latino	I25.9	3.61677517847084	2526	56164644	4.49749133992552
White	M	2020	Not Hispanic or Latino	I46.0	0.013059245432773	10	10718190	0.0932993350556391
White	M	2020	Not Hispanic or Latino	I46.1	1.12133447460979	786	56164644	1.39945692524998
White	M	2020	Not Hispanic or Latino	I46.9	6.84422115656857	4794	56164644	8.53561895629571
White	M	2021	Not Hispanic or Latino	I20.0	0.0168758141757485	12	31676982	0.0378823967510541
White	M	2021	Not Hispanic or Latino	I20.1	0.00484905809791944	4	13683036	0.0292332783455368
White	M	2021	Not Hispanic or Latino	I20.8	0.0187528462305378	12	31258306	0.038389796299262
White	M	2021	Not Hispanic or Latino	I20.9	0.0361859757508888	21	57258237	0.0366759458556155
White	M	2021	Not Hispanic or Latino	I21.3	0.00964070783102816	8	22920370	0.0349034505114883
White	M	2021	Not Hispanic or Latino	I21.4	4.14328464719106	2945	57258237	5.14336478784703
White	M	2021	Not Hispanic or Latino	I21.9	52.642695297186	37480	57258237	65.4578309842128
White	M	2021	Not Hispanic or Latino	I22.9	0.00790773438494742	6	18073547	0.0331976894186847
White	M	2021	Not Hispanic or Latino	I24.8	0.749650746837893	532	57258237	0.929123961675593
White	M	2021	Not Hispanic or Latino	I24.9	1.54827970710486	1104	57258237	1.92810686783807
White	M	2021	Not Hispanic or Latino	I25.0	40.9163981791067	29489	57258237	51.501760349345
White	M	2021	Not Hispanic or Latino	I25.1	68.702109687167	48516	57258237	84.7319137681448
White	M	2021	Not Hispanic or Latino	I25.3	0.0157602914177851	12	32204751	0.037261582926072
White	M	2021	Not Hispanic or Latino	I25.4	0.0109130112530654	8	17646692	0.0453342756818105
White	M	2021	Not Hispanic or Latino	I25.5	5.75608217530716	4048	57258237	7.06972518207293
White	M	2021	Not Hispanic or Latino	I25.6	0.00233429910332981	2	5505091	0.0363300079871523
White	M	2021	Not Hispanic or Latino	I25.8	0.60225262809116	425	57258237	0.742251285173171
White	M	2021	Not Hispanic or Latino	I25.9	3.75564475432096	2649	57258237	4.62640859864407
White	M	2021	Not Hispanic or Latino	I46.1	1.16774653126214	827	57258237	1.44433367726638
White	M	2021	Not Hispanic or Latino	I46.9	7.31663242463636	5158	57258237	9.00831089158403
White	M	2022	Not Hispanic or Latino	I20.0	0.076172203623031	42	36948038	0.113673153632677
White	M	2022	Not Hispanic or Latino	I20.1	0.0349282016553357	24	24640764	0.0973995773832337
White	M	2022	Not Hispanic or Latino	I20.8	0.0772676466218136	48	44251132	0.108471801354144
White	M	2022	Not Hispanic or Latino	I20.9	0.0886717779306937	54	50992387	0.105898160837225
White	M	2022	Not Hispanic or Latino	I21.3	0.0669625666296057	42	38007486	0.110504546393834
White	M	2022	Not Hispanic or Latino	I21.4	3.88855991254945	2813	57232861	4.91500852980248
White	M	2022	Not Hispanic or Latino	I21.9	50.1111369733024	36354	57232861	63.5194525746319
White	M	2022	Not Hispanic or Latino	I22.9	0.0188247553553833	12	11947235	0.100441650306535
White	M	2022	Not Hispanic or Latino	I24.1	0.00644256056448371	6	7299922	0.0821926590448501
White	M	2022	Not Hispanic or Latino	I24.8	0.740675479075294	533	57232861	0.931283166151697
White	M	2022	Not Hispanic or Latino	I24.9	1.45610377859928	1052	57232861	1.83810486077221
White	M	2022	Not Hispanic or Latino	I25.0	41.9286585262791	30680	57232861	53.6055676126343
White	M	2022	Not Hispanic or Latino	I25.1	65.8006663264852	47836	57232861	83.58135372614
White	M	2022	Not Hispanic or Latino	I25.3	0.0772676466218136	48	44251132	0.108471801354144
White	M	2022	Not Hispanic or Latino	I25.4	0.0314884461772185	24	18049730	0.132965977884434
White	M	2022	Not Hispanic or Latino	I25.5	5.33701283397397	3887	57232861	6.79155284583799
White	M	2022	Not Hispanic or Latino	I25.8	0.647465592167013	469	57232861	0.819459296294833
White	M	2022	Not Hispanic or Latino	I25.9	3.33658375899985	2412	57232861	4.21436209523057
