"Notes"	"Race"	"Race Code"	"Gender"	"Gender Code"	"Single-Year Ages"	"Single-Year Ages Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate	Crude Rate Lower 95% Confidence Interval	Crude Rate Upper 95% Confidence Interval	Crude Rate Standard Error
	"White"	"2106-3"	"Male"	"M"	"75 years"	"75"	"2010"	"2010"	345	582899	59.2	52.9	65.4	3.2
	"White"	"2106-3"	"Male"	"M"	"75 years"	"75"	"2011"	"2011"	339	587936	57.7	51.5	63.8	3.1
	"White"	"2106-3"	"Male"	"M"	"75 years"	"75"	"2012"	"2012"	357	595933	59.9	53.7	66.1	3.2
	"White"	"2106-3"	"Male"	"M"	"75 years"	"75"	"2013"	"2013"	386	628591	61.4	55.3	67.5	3.1
	"White"	"2106-3"	"Male"	"M"	"75 years"	"75"	"2014"	"2014"	433	639079	67.8	61.4	74.1	3.3
	"White"	"2106-3"	"Male"	"M"	"75 years"	"75"	"2015"	"2015"	428	652984	65.5	59.3	71.8	3.2
	"White"	"2106-3"	"Male"	"M"	"75 years"	"75"	"2016"	"2016"	472	678464	69.6	63.3	75.8	3.2
	"White"	"2106-3"	"Male"	"M"	"75 years"	"75"	"2017"	"2017"	581	734726	79.1	72.6	85.5	3.3
	"White"	"2106-3"	"Male"	"M"	"75 years"	"75"	"2018"	"2018"	648	839015	77.2	71.3	83.2	3.0
	"White"	"2106-3"	"Male"	"M"	"75 years"	"75"	"2019"	"2019"	706	788640	89.5	82.9	96.1	3.4
	"White"	"2106-3"	"Male"	"M"	"75 years"	"75"	"2020 "	"2020"	741	785710	94.3	87.5	101.1	3.5
	"White"	"2106-3"	"Male"	"M"	"76 years"	"76"	"1999"	"1999"	325	547476	59.4	52.9	65.8	3.3
	"White"	"2106-3"	"Male"	"M"	"76 years"	"76"	"2000"	"2000"	322	554719	58.0	51.7	64.4	3.2
	"White"	"2106-3"	"Male"	"M"	"76 years"	"76"	"2001"	"2001"	339	565463	60.0	53.6	66.3	3.3
	"White"	"2106-3"	"Male"	"M"	"76 years"	"76"	"2002"	"2002"	339	556036	61.0	54.5	67.5	3.3
	"White"	"2106-3"	"Male"	"M"	"76 years"	"76"	"2003"	"2003"	389	565592	68.8	61.9	75.6	3.5
	"White"	"2106-3"	"Male"	"M"	"76 years"	"76"	"2004"	"2004"	342	565779	60.4	54.0	66.9	3.3
	"White"	"2106-3"	"Male"	"M"	"76 years"	"76"	"2005"	"2005"	345	554436	62.2	55.7	68.8	3.4
	"White"	"2106-3"	"Male"	"M"	"76 years"	"76"	"2006"	"2006"	339	568924	59.6	53.2	65.9	3.2
	"White"	"2106-3"	"Male"	"M"	"76 years"	"76"	"2007"	"2007"	344	555029	62.0	55.4	68.5	3.3
	"White"	"2106-3"	"Male"	"M"	"76 years"	"76"	"2008"	"2008"	334	546984	61.1	54.5	67.6	3.3
	"White"	"2106-3"	"Male"	"M"	"76 years"	"76"	"2009"	"2009"	331	541096	61.2	54.6	67.8	3.4
	"White"	"2106-3"	"Male"	"M"	"76 years"	"76"	"2010"	"2010"	325	525517	61.8	55.1	68.6	3.4
	"White"	"2106-3"	"Male"	"M"	"76 years"	"76"	"2011"	"2011"	357	563024	63.4	56.8	70.0	3.4
	"White"	"2106-3"	"Male"	"M"	"76 years"	"76"	"2012"	"2012"	310	566468	54.7	48.6	60.8	3.1
	"White"	"2106-3"	"Male"	"M"	"76 years"	"76"	"2013"	"2013"	384	573896	66.9	60.2	73.6	3.4
	"White"	"2106-3"	"Male"	"M"	"76 years"	"76"	"2014"	"2014"	401	605775	66.2	59.7	72.7	3.3
	"White"	"2106-3"	"Male"	"M"	"76 years"	"76"	"2015"	"2015"	474	615551	77.0	70.1	83.9	3.5
	"White"	"2106-3"	"Male"	"M"	"76 years"	"76"	"2016"	"2016"	470	629342	74.7	67.9	81.4	3.4
	"White"	"2106-3"	"Male"	"M"	"76 years"	"76"	"2017"	"2017"	547	654562	83.6	76.6	90.6	3.6
	"White"	"2106-3"	"Male"	"M"	"76 years"	"76"	"2018"	"2018"	654	708766	92.3	85.2	99.3	3.6
	"White"	"2106-3"	"Male"	"M"	"76 years"	"76"	"2019"	"2019"	733	807437	90.8	84.2	97.4	3.4
	"White"	"2106-3"	"Male"	"M"	"76 years"	"76"	"2020 "	"2020"	817	759381	107.6	100.2	115.0	3.8
	"White"	"2106-3"	"Male"	"M"	"77 years"	"77"	"1999"	"1999"	348	535107	65.0	58.2	71.9	3.5
	"White"	"2106-3"	"Male"	"M"	"77 years"	"77"	"2000"	"2000"	311	514343	60.5	53.7	67.2	3.4
	"White"	"2106-3"	"Male"	"M"	"77 years"	"77"	"2001"	"2001"	371	528884	70.1	63.0	77.3	3.6
	"White"	"2106-3"	"Male"	"M"	"77 years"	"77"	"2002"	"2002"	327	536417	61.0	54.4	67.6	3.4
	"White"	"2106-3"	"Male"	"M"	"77 years"	"77"	"2003"	"2003"	350	527833	66.3	59.4	73.3	3.5
	"White"	"2106-3"	"Male"	"M"	"77 years"	"77"	"2004"	"2004"	344	537030	64.1	57.3	70.8	3.5
	"White"	"2106-3"	"Male"	"M"	"77 years"	"77"	"2005"	"2005"	379	537767	70.5	63.4	77.6	3.6
	"White"	"2106-3"	"Male"	"M"	"77 years"	"77"	"2006"	"2006"	341	527554	64.6	57.8	71.5	3.5
	"White"	"2106-3"	"Male"	"M"	"77 years"	"77"	"2007"	"2007"	383	541584	70.7	63.6	77.8	3.6
	"White"	"2106-3"	"Male"	"M"	"77 years"	"77"	"2008"	"2008"	398	528524	75.3	67.9	82.7	3.8
	"White"	"2106-3"	"Male"	"M"	"77 years"	"77"	"2009"	"2009"	367	521074	70.4	63.2	77.6	3.7
	"White"	"2106-3"	"Male"	"M"	"77 years"	"77"	"2010"	"2010"	347	516653	67.2	60.1	74.2	3.6
	"White"	"2106-3"	"Male"	"M"	"77 years"	"77"	"2011"	"2011"	372	506687	73.4	66.0	80.9	3.8
	"White"	"2106-3"	"Male"	"M"	"77 years"	"77"	"2012"	"2012"	375	540434	69.4	62.4	76.4	3.6
	"White"	"2106-3"	"Male"	"M"	"77 years"	"77"	"2013"	"2013"	397	543482	73.0	65.9	80.2	3.7
	"White"	"2106-3"	"Male"	"M"	"77 years"	"77"	"2014"	"2014"	413	550983	75.0	67.7	82.2	3.7
	"White"	"2106-3"	"Male"	"M"	"77 years"	"77"	"2015"	"2015"	477	581181	82.1	74.7	89.4	3.8
	"White"	"2106-3"	"Male"	"M"	"77 years"	"77"	"2016"	"2016"	538	590912	91.0	83.4	98.7	3.9
	"White"	"2106-3"	"Male"	"M"	"77 years"	"77"	"2017"	"2017"	538	604990	88.9	81.4	96.4	3.8
	"White"	"2106-3"	"Male"	"M"	"77 years"	"77"	"2018"	"2018"	618	629184	98.2	90.5	106.0	4.0
	"White"	"2106-3"	"Male"	"M"	"77 years"	"77"	"2019"	"2019"	691	679586	101.7	94.1	109.3	3.9
	"White"	"2106-3"	"Male"	"M"	"77 years"	"77"	"2020 "	"2020"	885	774605	114.3	106.7	121.8	3.8
	"White"	"2106-3"	"Male"	"M"	"78 years"	"78"	"1999"	"1999"	356	495326	71.9	64.4	79.3	3.8
	"White"	"2106-3"	"Male"	"M"	"78 years"	"78"	"2000"	"2000"	347	502150	69.1	61.8	76.4	3.7
	"White"	"2106-3"	"Male"	"M"	"78 years"	"78"	"2001"	"2001"	336	490589	68.5	61.2	75.8	3.7
	"White"	"2106-3"	"Male"	"M"	"78 years"	"78"	"2002"	"2002"	365	499373	73.1	65.6	80.6	3.8
	"White"	"2106-3"	"Male"	"M"	"78 years"	"78"	"2003"	"2003"	375	507315	73.9	66.4	81.4	3.8
	"White"	"2106-3"	"Male"	"M"	"78 years"	"78"	"2004"	"2004"	377	499430	75.5	67.9	83.1	3.9
	"White"	"2106-3"	"Male"	"M"	"78 years"	"78"	"2005"	"2005"	389	509169	76.4	68.8	84.0	3.9
	"White"	"2106-3"	"Male"	"M"	"78 years"	"78"	"2006"	"2006"	343	510798	67.1	60.0	74.3	3.6
	"White"	"2106-3"	"Male"	"M"	"78 years"	"78"	"2007"	"2007"	354	501626	70.6	63.2	77.9	3.8
	"White"	"2106-3"	"Male"	"M"	"78 years"	"78"	"2008"	"2008"	412	515510	79.9	72.2	87.6	3.9
	"White"	"2106-3"	"Male"	"M"	"78 years"	"78"	"2009"	"2009"	365	503676	72.5	65.0	79.9	3.8
	"White"	"2106-3"	"Male"	"M"	"78 years"	"78"	"2010"	"2010"	367	498802	73.6	66.0	81.1	3.8
	"White"	"2106-3"	"Male"	"M"	"78 years"	"78"	"2011"	"2011"	361	491710	73.4	65.8	81.0	3.9
	"White"	"2106-3"	"Male"	"M"	"78 years"	"78"	"2012"	"2012"	387	484329	79.9	71.9	87.9	4.1
	"White"	"2106-3"	"Male"	"M"	"78 years"	"78"	"2013"	"2013"	426	516144	82.5	74.7	90.4	4.0
	"White"	"2106-3"	"Male"	"M"	"78 years"	"78"	"2014"	"2014"	427	519643	82.2	74.4	90.0	4.0
	"White"	"2106-3"	"Male"	"M"	"78 years"	"78"	"2015"	"2015"	494	526275	93.9	85.6	102.1	4.2
	"White"	"2106-3"	"Male"	"M"	"78 years"	"78"	"2016"	"2016"	490	555571	88.2	80.4	96.0	4.0
	"White"	"2106-3"	"Male"	"M"	"78 years"	"78"	"2017"	"2017"	591	565551	104.5	96.1	112.9	4.3
	"White"	"2106-3"	"Male"	"M"	"78 years"	"78"	"2018"	"2018"	607	579092	104.8	96.5	113.2	4.3
	"White"	"2106-3"	"Male"	"M"	"78 years"	"78"	"2019"	"2019"	748	600683	124.5	115.6	133.4	4.6
	"White"	"2106-3"	"Male"	"M"	"78 years"	"78"	"2020 "	"2020"	868	648843	133.8	124.9	142.7	4.5
	"White"	"2106-3"	"Male"	"M"	"79 years"	"79"	"1999"	"1999"	347	430715	80.6	72.1	89.0	4.3
	"White"	"2106-3"	"Male"	"M"	"79 years"	"79"	"2000"	"2000"	373	454123	82.1	73.8	90.5	4.3
	"White"	"2106-3"	"Male"	"M"	"79 years"	"79"	"2001"	"2001"	391	464289	84.2	75.9	92.6	4.3
	"White"	"2106-3"	"Male"	"M"	"79 years"	"79"	"2002"	"2002"	402	460457	87.3	78.8	95.8	4.4
	"White"	"2106-3"	"Male"	"M"	"79 years"	"79"	"2003"	"2003"	418	469294	89.1	80.5	97.6	4.4
	"White"	"2106-3"	"Male"	"M"	"79 years"	"79"	"2004"	"2004"	432	477046	90.6	82.0	99.1	4.4
	"White"	"2106-3"	"Male"	"M"	"79 years"	"79"	"2005"	"2005"	426	470406	90.6	82.0	99.2	4.4
	"White"	"2106-3"	"Male"	"M"	"79 years"	"79"	"2006"	"2006"	430	480548	89.5	81.0	97.9	4.3
	"White"	"2106-3"	"Male"	"M"	"79 years"	"79"	"2007"	"2007"	437	482500	90.6	82.1	99.1	4.3
	"White"	"2106-3"	"Male"	"M"	"79 years"	"79"	"2008"	"2008"	392	474229	82.7	74.5	90.8	4.2
	"White"	"2106-3"	"Male"	"M"	"79 years"	"79"	"2009"	"2009"	404	487886	82.8	74.7	90.9	4.1
	"White"	"2106-3"	"Male"	"M"	"79 years"	"79"	"2010"	"2010"	408	481122	84.8	76.6	93.0	4.2
	"White"	"2106-3"	"Male"	"M"	"79 years"	"79"	"2011"	"2011"	402	471667	85.2	76.9	93.6	4.3
	"White"	"2106-3"	"Male"	"M"	"79 years"	"79"	"2012"	"2012"	421	467835	90.0	81.4	98.6	4.4
	"White"	"2106-3"	"Male"	"M"	"79 years"	"79"	"2013"	"2013"	399	460189	86.7	78.2	95.2	4.3
	"White"	"2106-3"	"Male"	"M"	"79 years"	"79"	"2014"	"2014"	443	491204	90.2	81.8	98.6	4.3
	"White"	"2106-3"	"Male"	"M"	"79 years"	"79"	"2015"	"2015"	495	493865	100.2	91.4	109.1	4.5
	"White"	"2106-3"	"Male"	"M"	"79 years"	"79"	"2016"	"2016"	527	500574	105.3	96.3	114.3	4.6
	"White"	"2106-3"	"Male"	"M"	"79 years"	"79"	"2017"	"2017"	660	529202	124.7	115.2	134.2	4.9
	"White"	"2106-3"	"Male"	"M"	"79 years"	"79"	"2018"	"2018"	652	538830	121.0	111.7	130.3	4.7
	"White"	"2106-3"	"Male"	"M"	"79 years"	"79"	"2019"	"2019"	693	550082	126.0	116.6	135.4	4.8
	"White"	"2106-3"	"Male"	"M"	"79 years"	"79"	"2020 "	"2020"	838	570566	146.9	136.9	156.8	5.1
	"White"	"2106-3"	"Male"	"M"	"80 years"	"80"	"1999"	"1999"	356	399013	89.2	80.0	98.5	4.7
	"White"	"2106-3"	"Male"	"M"	"80 years"	"80"	"2000"	"2000"	388	403304	96.2	86.6	105.8	4.9
	"White"	"2106-3"	"Male"	"M"	"80 years"	"80"	"2001"	"2001"	388	428175	90.6	81.6	99.6	4.6
	"White"	"2106-3"	"Male"	"M"	"80 years"	"80"	"2002"	"2002"	406	431479	94.1	84.9	103.2	4.7
	"White"	"2106-3"	"Male"	"M"	"80 years"	"80"	"2003"	"2003"	409	428222	95.5	86.3	104.8	4.7
	"White"	"2106-3"	"Male"	"M"	"80 years"	"80"	"2004"	"2004"	433	436063	99.3	89.9	108.7	4.8
	"White"	"2106-3"	"Male"	"M"	"80 years"	"80"	"2005"	"2005"	437	443599	98.5	89.3	107.7	4.7
	"White"	"2106-3"	"Male"	"M"	"80 years"	"80"	"2006"	"2006"	416	437668	95.0	85.9	104.2	4.7
	"White"	"2106-3"	"Male"	"M"	"80 years"	"80"	"2007"	"2007"	391	447109	87.5	78.8	96.1	4.4
	"White"	"2106-3"	"Male"	"M"	"80 years"	"80"	"2008"	"2008"	457	448723	101.8	92.5	111.2	4.8
	"White"	"2106-3"	"Male"	"M"	"80 years"	"80"	"2009"	"2009"	441	440969	100.0	90.7	109.3	4.8
	"White"	"2106-3"	"Male"	"M"	"80 years"	"80"	"2010"	"2010"	445	451922	98.5	89.3	107.6	4.7
	"White"	"2106-3"	"Male"	"M"	"80 years"	"80"	"2011"	"2011"	402	450019	89.3	80.6	98.1	4.5
	"White"	"2106-3"	"Male"	"M"	"80 years"	"80"	"2012"	"2012"	429	446061	96.2	87.1	105.3	4.6
	"White"	"2106-3"	"Male"	"M"	"80 years"	"80"	"2013"	"2013"	443	442224	100.2	90.8	109.5	4.8
	"White"	"2106-3"	"Male"	"M"	"80 years"	"80"	"2014"	"2014"	469	435462	107.7	98.0	117.4	5.0
	"White"	"2106-3"	"Male"	"M"	"80 years"	"80"	"2015"	"2015"	550	464235	118.5	108.6	128.4	5.1
	"White"	"2106-3"	"Male"	"M"	"80 years"	"80"	"2016"	"2016"	544	467202	116.4	106.7	126.2	5.0
	"White"	"2106-3"	"Male"	"M"	"80 years"	"80"	"2017"	"2017"	630	474185	132.9	122.5	143.2	5.3
	"White"	"2106-3"	"Male"	"M"	"80 years"	"80"	"2018"	"2018"	647	501557	129.0	119.1	138.9	5.1
	"White"	"2106-3"	"Male"	"M"	"80 years"	"80"	"2019"	"2019"	733	508959	144.0	133.6	154.4	5.3
	"White"	"2106-3"	"Male"	"M"	"80 years"	"80"	"2020 "	"2020"	858	519540	165.1	154.1	176.2	5.6
	"White"	"2106-3"	"Male"	"M"	"81 years"	"81"	"1999"	"1999"	360	347157	103.7	93.0	114.4	5.5
	"White"	"2106-3"	"Male"	"M"	"81 years"	"81"	"2000"	"2000"	386	356031	108.4	97.6	119.2	5.5
	"White"	"2106-3"	"Male"	"M"	"81 years"	"81"	"2001"	"2001"	421	380655	110.6	100.0	121.2	5.4
	"White"	"2106-3"	"Male"	"M"	"81 years"	"81"	"2002"	"2002"	426	396597	107.4	97.2	117.6	5.2
	"White"	"2106-3"	"Male"	"M"	"81 years"	"81"	"2003"	"2003"	455	400596	113.6	103.1	124.0	5.3
	"White"	"2106-3"	"Male"	"M"	"81 years"	"81"	"2004"	"2004"	457	398448	114.7	104.2	125.2	5.4
	"White"	"2106-3"	"Male"	"M"	"81 years"	"81"	"2005"	"2005"	449	406974	110.3	100.1	120.5	5.2
	"White"	"2106-3"	"Male"	"M"	"81 years"	"81"	"2006"	"2006"	483	415487	116.2	105.9	126.6	5.3
	"White"	"2106-3"	"Male"	"M"	"81 years"	"81"	"2007"	"2007"	468	410785	113.9	103.6	124.3	5.3
	"White"	"2106-3"	"Male"	"M"	"81 years"	"81"	"2008"	"2008"	443	420656	105.3	95.5	115.1	5.0
	"White"	"2106-3"	"Male"	"M"	"81 years"	"81"	"2009"	"2009"	451	423204	106.6	96.7	116.4	5.0
	"White"	"2106-3"	"Male"	"M"	"81 years"	"81"	"2010"	"2010"	488	415514	117.4	107.0	127.9	5.3
	"White"	"2106-3"	"Male"	"M"	"81 years"	"81"	"2011"	"2011"	482	428076	112.6	102.5	122.6	5.1
	"White"	"2106-3"	"Male"	"M"	"81 years"	"81"	"2012"	"2012"	479	422715	113.3	103.2	123.5	5.2
	"White"	"2106-3"	"Male"	"M"	"81 years"	"81"	"2013"	"2013"	500	418999	119.3	108.9	129.8	5.3
	"White"	"2106-3"	"Male"	"M"	"81 years"	"81"	"2014"	"2014"	458	415936	110.1	100.0	120.2	5.1
	"White"	"2106-3"	"Male"	"M"	"81 years"	"81"	"2015"	"2015"	513	408912	125.5	114.6	136.3	5.5
	"White"	"2106-3"	"Male"	"M"	"81 years"	"81"	"2016"	"2016"	561	436369	128.6	117.9	139.2	5.4
	"White"	"2106-3"	"Male"	"M"	"81 years"	"81"	"2017"	"2017"	592	439943	134.6	123.7	145.4	5.5
	"White"	"2106-3"	"Male"	"M"	"81 years"	"81"	"2018"	"2018"	693	446639	155.2	143.6	166.7	5.9
	"White"	"2106-3"	"Male"	"M"	"81 years"	"81"	"2019"	"2019"	748	470631	158.9	147.5	170.3	5.8
	"White"	"2106-3"	"Male"	"M"	"81 years"	"81"	"2020 "	"2020"	861	477446	180.3	168.3	192.4	6.1
	"White"	"2106-3"	"Male"	"M"	"82 years"	"82"	"1999"	"1999"	381	319858	119.1	107.2	131.1	6.1
	"White"	"2106-3"	"Male"	"M"	"82 years"	"82"	"2000"	"2000"	377	321144	117.4	105.5	129.2	6.0
	"White"	"2106-3"	"Male"	"M"	"82 years"	"82"	"2001"	"2001"	353	322983	109.3	97.9	120.7	5.8
	"White"	"2106-3"	"Male"	"M"	"82 years"	"82"	"2002"	"2002"	415	348238	119.2	107.7	130.6	5.8
	"White"	"2106-3"	"Male"	"M"	"82 years"	"82"	"2003"	"2003"	432	363424	118.9	107.7	130.1	5.7
	"White"	"2106-3"	"Male"	"M"	"82 years"	"82"	"2004"	"2004"	446	366840	121.6	110.3	132.9	5.8
	"White"	"2106-3"	"Male"	"M"	"82 years"	"82"	"2005"	"2005"	507	365599	138.7	126.6	150.7	6.2
	"White"	"2106-3"	"Male"	"M"	"82 years"	"82"	"2006"	"2006"	494	373960	132.1	120.5	143.7	5.9
	"White"	"2106-3"	"Male"	"M"	"82 years"	"82"	"2007"	"2007"	437	381984	114.4	103.7	125.1	5.5
	"White"	"2106-3"	"Male"	"M"	"82 years"	"82"	"2008"	"2008"	492	377681	130.3	118.8	141.8	5.9
	"White"	"2106-3"	"Male"	"M"	"82 years"	"82"	"2009"	"2009"	531	387058	137.2	125.5	148.9	6.0
	"White"	"2106-3"	"Male"	"M"	"82 years"	"82"	"2010"	"2010"	498	391055	127.3	116.2	138.5	5.7
	"White"	"2106-3"	"Male"	"M"	"82 years"	"82"	"2011"	"2011"	496	387585	128.0	116.7	139.2	5.7
	"White"	"2106-3"	"Male"	"M"	"82 years"	"82"	"2012"	"2012"	514	399402	128.7	117.6	139.8	5.7
	"White"	"2106-3"	"Male"	"M"	"82 years"	"82"	"2013"	"2013"	540	394429	136.9	125.4	148.5	5.9
	"White"	"2106-3"	"Male"	"M"	"82 years"	"82"	"2014"	"2014"	539	391119	137.8	126.2	149.4	5.9
	"White"	"2106-3"	"Male"	"M"	"82 years"	"82"	"2015"	"2015"	533	388012	137.4	125.7	149.0	6.0
	"White"	"2106-3"	"Male"	"M"	"82 years"	"82"	"2016"	"2016"	539	381559	141.3	129.3	153.2	6.1
	"White"	"2106-3"	"Male"	"M"	"82 years"	"82"	"2017"	"2017"	700	408127	171.5	158.8	184.2	6.5
	"White"	"2106-3"	"Male"	"M"	"82 years"	"82"	"2018"	"2018"	701	411506	170.3	157.7	183.0	6.4
	"White"	"2106-3"	"Male"	"M"	"82 years"	"82"	"2019"	"2019"	757	415749	182.1	169.1	195.1	6.6
	"White"	"2106-3"	"Male"	"M"	"82 years"	"82"	"2020 "	"2020"	962	438017	219.6	205.7	233.5	7.1
	"White"	"2106-3"	"Male"	"M"	"83 years"	"83"	"1999"	"1999"	360	275818	130.5	117.0	144.0	6.9
	"White"	"2106-3"	"Male"	"M"	"83 years"	"83"	"2000"	"2000"	386	279635	138.0	124.3	151.8	7.0
	"White"	"2106-3"	"Male"	"M"	"83 years"	"83"	"2001"	"2001"	391	297827	131.3	118.3	144.3	6.6
	"White"	"2106-3"	"Male"	"M"	"83 years"	"83"	"2002"	"2002"	409	293775	139.2	125.7	152.7	6.9
	"White"	"2106-3"	"Male"	"M"	"83 years"	"83"	"2003"	"2003"	482	317516	151.8	138.3	165.4	6.9
	"White"	"2106-3"	"Male"	"M"	"83 years"	"83"	"2004"	"2004"	531	332153	159.9	146.3	173.5	6.9
	"White"	"2106-3"	"Male"	"M"	"83 years"	"83"	"2005"	"2005"	488	336275	145.1	132.2	158.0	6.6
	"White"	"2106-3"	"Male"	"M"	"83 years"	"83"	"2006"	"2006"	505	336616	150.0	136.9	163.1	6.7
	"White"	"2106-3"	"Male"	"M"	"83 years"	"83"	"2007"	"2007"	502	345043	145.5	132.8	158.2	6.5
	"White"	"2106-3"	"Male"	"M"	"83 years"	"83"	"2008"	"2008"	485	353294	137.3	125.1	149.5	6.2
	"White"	"2106-3"	"Male"	"M"	"83 years"	"83"	"2009"	"2009"	490	350151	139.9	127.5	152.3	6.3
	"White"	"2106-3"	"Male"	"M"	"83 years"	"83"	"2010"	"2010"	473	355510	133.0	121.1	145.0	6.1
	"White"	"2106-3"	"Male"	"M"	"83 years"	"83"	"2011"	"2011"	547	361348	151.4	138.7	164.1	6.5
	"White"	"2106-3"	"Male"	"M"	"83 years"	"83"	"2012"	"2012"	538	358564	150.0	137.4	162.7	6.5
	"White"	"2106-3"	"Male"	"M"	"83 years"	"83"	"2013"	"2013"	547	369708	148.0	135.6	160.4	6.3
	"White"	"2106-3"	"Male"	"M"	"83 years"	"83"	"2014"	"2014"	576	365059	157.8	144.9	170.7	6.6
	"White"	"2106-3"	"Male"	"M"	"83 years"	"83"	"2015"	"2015"	572	361797	158.1	145.1	171.1	6.6
	"White"	"2106-3"	"Male"	"M"	"83 years"	"83"	"2016"	"2016"	653	359300	181.7	167.8	195.7	7.1
	"White"	"2106-3"	"Male"	"M"	"83 years"	"83"	"2017"	"2017"	712	353941	201.2	186.4	215.9	7.5
	"White"	"2106-3"	"Male"	"M"	"83 years"	"83"	"2018"	"2018"	738	378718	194.9	180.8	208.9	7.2
	"White"	"2106-3"	"Male"	"M"	"83 years"	"83"	"2019"	"2019"	815	379680	214.7	199.9	229.4	7.5
	"White"	"2106-3"	"Male"	"M"	"83 years"	"83"	"2020 "	"2020"	913	383676	238.0	222.5	253.4	7.9
	"White"	"2106-3"	"Male"	"M"	"84 years"	"84"	"1999"	"1999"	360	242943	148.2	132.9	163.5	7.8
	"White"	"2106-3"	"Male"	"M"	"84 years"	"84"	"2000"	"2000"	366	246156	148.7	133.5	163.9	7.8
	"White"	"2106-3"	"Male"	"M"	"84 years"	"84"	"2001"	"2001"	417	251642	165.7	149.8	181.6	8.1
	"White"	"2106-3"	"Male"	"M"	"84 years"	"84"	"2002"	"2002"	417	267265	156.0	141.0	171.0	7.6
	"White"	"2106-3"	"Male"	"M"	"84 years"	"84"	"2003"	"2003"	437	264042	165.5	150.0	181.0	7.9
	"White"	"2106-3"	"Male"	"M"	"84 years"	"84"	"2004"	"2004"	456	285167	159.9	145.2	174.6	7.5
	"White"	"2106-3"	"Male"	"M"	"84 years"	"84"	"2005"	"2005"	522	299249	174.4	159.5	189.4	7.6
	"White"	"2106-3"	"Male"	"M"	"84 years"	"84"	"2006"	"2006"	508	303451	167.4	152.8	182.0	7.4
	"White"	"2106-3"	"Male"	"M"	"84 years"	"84"	"2007"	"2007"	519	304264	170.6	155.9	185.3	7.5
	"White"	"2106-3"	"Male"	"M"	"84 years"	"84"	"2008"	"2008"	518	311992	166.0	151.7	180.3	7.3
	"White"	"2106-3"	"Male"	"M"	"84 years"	"84"	"2009"	"2009"	541	319868	169.1	154.9	183.4	7.3
	"White"	"2106-3"	"Male"	"M"	"84 years"	"84"	"2010"	"2010"	500	316667	157.9	144.1	171.7	7.1
	"White"	"2106-3"	"Male"	"M"	"84 years"	"84"	"2011"	"2011"	580	328821	176.4	162.0	190.7	7.3
	"White"	"2106-3"	"Male"	"M"	"84 years"	"84"	"2012"	"2012"	573	330952	173.1	159.0	187.3	7.2
	"White"	"2106-3"	"Male"	"M"	"84 years"	"84"	"2013"	"2013"	599	328868	182.1	167.6	196.7	7.4
	"White"	"2106-3"	"Male"	"M"	"84 years"	"84"	"2014"	"2014"	623	338888	183.8	169.4	198.3	7.4
	"White"	"2106-3"	"Male"	"M"	"84 years"	"84"	"2015"	"2015"	630	334553	188.3	173.6	203.0	7.5
	"White"	"2106-3"	"Male"	"M"	"84 years"	"84"	"2016"	"2016"	627	331823	189.0	174.2	203.7	7.5
	"White"	"2106-3"	"Male"	"M"	"84 years"	"84"	"2017"	"2017"	708	330483	214.2	198.5	230.0	8.1
	"White"	"2106-3"	"Male"	"M"	"84 years"	"84"	"2018"	"2018"	776	325419	238.5	221.7	255.2	8.6
	"White"	"2106-3"	"Male"	"M"	"84 years"	"84"	"2019"	"2019"	846	346002	244.5	228.0	261.0	8.4
	"White"	"2106-3"	"Male"	"M"	"84 years"	"84"	"2020 "	"2020"	984	347144	283.5	265.7	301.2	9.0
	"White"	"2106-3"	"Male"	"M"	"85 years"	"85"	"1999"	"1999"	362	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"White"	"2106-3"	"Male"	"M"	"85 years"	"85"	"2000"	"2000"	395	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"White"	"2106-3"	"Male"	"M"	"85 years"	"85"	"2001"	"2001"	393	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"White"	"2106-3"	"Male"	"M"	"85 years"	"85"	"2002"	"2002"	393	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"White"	"2106-3"	"Male"	"M"	"85 years"	"85"	"2003"	"2003"	402	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"White"	"2106-3"	"Male"	"M"	"85 years"	"85"	"2004"	"2004"	485	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"White"	"2106-3"	"Male"	"M"	"85 years"	"85"	"2005"	"2005"	517	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"White"	"2106-3"	"Male"	"M"	"85 years"	"85"	"2006"	"2006"	486	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"White"	"2106-3"	"Male"	"M"	"85 years"	"85"	"2007"	"2007"	508	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"White"	"2106-3"	"Male"	"M"	"85 years"	"85"	"2008"	"2008"	555	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"White"	"2106-3"	"Male"	"M"	"85 years"	"85"	"2009"	"2009"	505	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
