Race,Hispanic Origin,Five-Year Age Groups,Gender,Deaths,Year
Black or African American,Hispanic or Latino,85-89 years,Male,5,2018
Black or African American,Hispanic or Latino,85-89 years,Male,10,2019
Black or African American,Hispanic or Latino,85-89 years,Male,13,2020
White,Hispanic or Latino,85-89 years,Male,278,1999
White,Hispanic or Latino,85-89 years,Male,275,2000
White,Hispanic or Latino,85-89 years,Male,293,2001
White,Hispanic or Latino,85-89 years,Male,274,2002
White,Hispanic or Latino,85-89 years,Male,315,2003
White,Hispanic or Latino,85-89 years,Male,341,2004
White,Hispanic or Latino,85-89 years,Male,328,2005
White,Hispanic or Latino,85-89 years,Male,283,2006
White,Hispanic or Latino,85-89 years,Male,368,2007
White,Hispanic or Latino,85-89 years,Male,386,2008
White,Hispanic or Latino,85-89 years,Male,364,2009
White,Hispanic or Latino,85-89 years,Male,400,2010
White,Hispanic or Latino,85-89 years,Male,447,2011
White,Hispanic or Latino,85-89 years,Male,441,2012
White,Hispanic or Latino,85-89 years,Male,453,2013
White,Hispanic or Latino,85-89 years,Male,504,2014
White,Hispanic or Latino,85-89 years,Male,576,2015
White,Hispanic or Latino,85-89 years,Male,598,2016
White,Hispanic or Latino,85-89 years,Male,641,2017
White,Hispanic or Latino,85-89 years,Male,649,2018
White,Hispanic or Latino,85-89 years,Male,713,2019
White,Hispanic or Latino,85-89 years,Male,821,2020
American Indian or Alaska Native,Not Hispanic or Latino,85-89 years,Male,20,1999
American Indian or Alaska Native,Not Hispanic or Latino,85-89 years,Male,24,2000
American Indian or Alaska Native,Not Hispanic or Latino,85-89 years,Male,24,2001
American Indian or Alaska Native,Not Hispanic or Latino,85-89 years,Male,25,2002
American Indian or Alaska Native,Not Hispanic or Latino,85-89 years,Male,18,2003
American Indian or Alaska Native,Not Hispanic or Latino,85-89 years,Male,26,2004
American Indian or Alaska Native,Not Hispanic or Latino,85-89 years,Male,21,2005
American Indian or Alaska Native,Not Hispanic or Latino,85-89 years,Male,14,2006
American Indian or Alaska Native,Not Hispanic or Latino,85-89 years,Male,27,2007
American Indian or Alaska Native,Not Hispanic or Latino,85-89 years,Male,19,2008
American Indian or Alaska Native,Not Hispanic or Latino,85-89 years,Male,26,2009
American Indian or Alaska Native,Not Hispanic or Latino,85-89 years,Male,28,2010
American Indian or Alaska Native,Not Hispanic or Latino,85-89 years,Male,20,2011
American Indian or Alaska Native,Not Hispanic or Latino,85-89 years,Male,21,2012
American Indian or Alaska Native,Not Hispanic or Latino,85-89 years,Male,16,2013
American Indian or Alaska Native,Not Hispanic or Latino,85-89 years,Male,22,2014
American Indian or Alaska Native,Not Hispanic or Latino,85-89 years,Male,26,2015
American Indian or Alaska Native,Not Hispanic or Latino,85-89 years,Male,29,2016
American Indian or Alaska Native,Not Hispanic or Latino,85-89 years,Male,34,2017
American Indian or Alaska Native,Not Hispanic or Latino,85-89 years,Male,30,2018
American Indian or Alaska Native,Not Hispanic or Latino,85-89 years,Male,29,2019
American Indian or Alaska Native,Not Hispanic or Latino,85-89 years,Male,35,2020
Asian or Pacific Islander,Not Hispanic or Latino,85-89 years,Male,215,1999
Asian or Pacific Islander,Not Hispanic or Latino,85-89 years,Male,213,2000
Asian or Pacific Islander,Not Hispanic or Latino,85-89 years,Male,223,2001
Asian or Pacific Islander,Not Hispanic or Latino,85-89 years,Male,207,2002
Asian or Pacific Islander,Not Hispanic or Latino,85-89 years,Male,204,2003
Asian or Pacific Islander,Not Hispanic or Latino,85-89 years,Male,193,2004
Asian or Pacific Islander,Not Hispanic or Latino,85-89 years,Male,211,2005
Asian or Pacific Islander,Not Hispanic or Latino,85-89 years,Male,244,2006
Asian or Pacific Islander,Not Hispanic or Latino,85-89 years,Male,225,2007
Asian or Pacific Islander,Not Hispanic or Latino,85-89 years,Male,225,2008
Asian or Pacific Islander,Not Hispanic or Latino,85-89 years,Male,235,2009
Asian or Pacific Islander,Not Hispanic or Latino,85-89 years,Male,226,2010
Asian or Pacific Islander,Not Hispanic or Latino,85-89 years,Male,242,2011
Asian or Pacific Islander,Not Hispanic or Latino,85-89 years,Male,278,2012
Asian or Pacific Islander,Not Hispanic or Latino,85-89 years,Male,257,2013
Asian or Pacific Islander,Not Hispanic or Latino,85-89 years,Male,258,2014
Asian or Pacific Islander,Not Hispanic or Latino,85-89 years,Male,285,2015
Asian or Pacific Islander,Not Hispanic or Latino,85-89 years,Male,337,2016
Asian or Pacific Islander,Not Hispanic or Latino,85-89 years,Male,381,2017
Asian or Pacific Islander,Not Hispanic or Latino,85-89 years,Male,369,2018
Asian or Pacific Islander,Not Hispanic or Latino,85-89 years,Male,418,2019
Asian or Pacific Islander,Not Hispanic or Latino,85-89 years,Male,438,2020
Black or African American,Not Hispanic or Latino,85-89 years,Male,735,1999
Black or African American,Not Hispanic or Latino,85-89 years,Male,727,2000
Black or African American,Not Hispanic or Latino,85-89 years,Male,726,2001
Black or African American,Not Hispanic or Latino,85-89 years,Male,671,2002
Black or African American,Not Hispanic or Latino,85-89 years,Male,656,2003
Black or African American,Not Hispanic or Latino,85-89 years,Male,592,2004
Black or African American,Not Hispanic or Latino,85-89 years,Male,628,2005
Black or African American,Not Hispanic or Latino,85-89 years,Male,571,2006
Black or African American,Not Hispanic or Latino,85-89 years,Male,597,2007
Black or African American,Not Hispanic or Latino,85-89 years,Male,618,2008
Black or African American,Not Hispanic or Latino,85-89 years,Male,563,2009
Black or African American,Not Hispanic or Latino,85-89 years,Male,514,2010
Black or African American,Not Hispanic or Latino,85-89 years,Male,574,2011
Black or African American,Not Hispanic or Latino,85-89 years,Male,571,2012
Black or African American,Not Hispanic or Latino,85-89 years,Male,601,2013
Black or African American,Not Hispanic or Latino,85-89 years,Male,653,2014
Black or African American,Not Hispanic or Latino,85-89 years,Male,625,2015
Black or African American,Not Hispanic or Latino,85-89 years,Male,683,2016
Black or African American,Not Hispanic or Latino,85-89 years,Male,752,2017
Black or African American,Not Hispanic or Latino,85-89 years,Male,780,2018
Black or African American,Not Hispanic or Latino,85-89 years,Male,794,2019
Black or African American,Not Hispanic or Latino,85-89 years,Male,876,2020
White,Not Hispanic or Latino,85-89 years,Male,9548,1999
White,Not Hispanic or Latino,85-89 years,Male,9594,2000
White,Not Hispanic or Latino,85-89 years,Male,9439,2001
White,Not Hispanic or Latino,85-89 years,Male,9680,2002
White,Not Hispanic or Latino,85-89 years,Male,9261,2003
White,Not Hispanic or Latino,85-89 years,Male,8699,2004
White,Not Hispanic or Latino,85-89 years,Male,8457,2005
White,Not Hispanic or Latino,85-89 years,Male,8117,2006
White,Not Hispanic or Latino,85-89 years,Male,8186,2007
White,Not Hispanic or Latino,85-89 years,Male,8179,2008
White,Not Hispanic or Latino,85-89 years,Male,7798,2009
White,Not Hispanic or Latino,85-89 years,Male,7924,2010
White,Not Hispanic or Latino,85-89 years,Male,7707,2011
White,Not Hispanic or Latino,85-89 years,Male,7587,2012
White,Not Hispanic or Latino,85-89 years,Male,7516,2013
White,Not Hispanic or Latino,85-89 years,Male,7793,2014
White,Not Hispanic or Latino,85-89 years,Male,8234,2015
White,Not Hispanic or Latino,85-89 years,Male,7944,2016
White,Not Hispanic or Latino,85-89 years,Male,8432,2017
White,Not Hispanic or Latino,85-89 years,Male,8273,2018
White,Not Hispanic or Latino,85-89 years,Male,8115,2019
White,Not Hispanic or Latino,85-89 years,Male,8510,2020
Asian or Pacific Islander,Not Stated,85-89 years,Male,5,2004
Asian or Pacific Islander,Not Stated,85-89 years,Male,5,2006
Asian or Pacific Islander,Not Stated,85-89 years,Male,5,2012
Asian or Pacific Islander,Not Stated,85-89 years,Male,5,2013
Asian or Pacific Islander,Not Stated,85-89 years,Male,5,2014
Asian or Pacific Islander,Not Stated,85-89 years,Male,5,2015
Asian or Pacific Islander,Not Stated,85-89 years,Male,5,2016
Asian or Pacific Islander,Not Stated,85-89 years,Male,5,2018
Asian or Pacific Islander,Not Stated,85-89 years,Male,5,2019
Asian or Pacific Islander,Not Stated,85-89 years,Male,5,2020
Black or African American,Not Stated,85-89 years,Male,5,1999
Black or African American,Not Stated,85-89 years,Male,5,2000
Black or African American,Not Stated,85-89 years,Male,5,2001
Black or African American,Not Stated,85-89 years,Male,5,2002
Black or African American,Not Stated,85-89 years,Male,5,2003
Black or African American,Not Stated,85-89 years,Male,5,2004
Black or African American,Not Stated,85-89 years,Male,5,2005
Black or African American,Not Stated,85-89 years,Male,5,2006
Black or African American,Not Stated,85-89 years,Male,5,2007
Black or African American,Not Stated,85-89 years,Male,5,2008
Black or African American,Not Stated,85-89 years,Male,5,2009
Black or African American,Not Stated,85-89 years,Male,5,2010
Black or African American,Not Stated,85-89 years,Male,5,2012
Black or African American,Not Stated,85-89 years,Male,5,2013
Black or African American,Not Stated,85-89 years,Male,5,2014
Black or African American,Not Stated,85-89 years,Male,5,2015
Black or African American,Not Stated,85-89 years,Male,5,2016
Black or African American,Not Stated,85-89 years,Male,5,2017
Black or African American,Not Stated,85-89 years,Male,5,2018
Black or African American,Not Stated,85-89 years,Male,5,2019
Black or African American,Not Stated,85-89 years,Male,5,2020
White,Not Stated,85-89 years,Male,12,1999
White,Not Stated,85-89 years,Male,23,2000
White,Not Stated,85-89 years,Male,17,2001
White,Not Stated,85-89 years,Male,16,2002
White,Not Stated,85-89 years,Male,11,2003
White,Not Stated,85-89 years,Male,5,2004
White,Not Stated,85-89 years,Male,5,2005
White,Not Stated,85-89 years,Male,11,2006
White,Not Stated,85-89 years,Male,5,2007
White,Not Stated,85-89 years,Male,20,2008
White,Not Stated,85-89 years,Male,5,2009
White,Not Stated,85-89 years,Male,5,2010
White,Not Stated,85-89 years,Male,5,2011
White,Not Stated,85-89 years,Male,14,2012
White,Not Stated,85-89 years,Male,12,2013
White,Not Stated,85-89 years,Male,17,2014
White,Not Stated,85-89 years,Male,21,2015
White,Not Stated,85-89 years,Male,16,2016
White,Not Stated,85-89 years,Male,14,2017
White,Not Stated,85-89 years,Male,5,2018
White,Not Stated,85-89 years,Male,12,2019
White,Not Stated,85-89 years,Male,10,2020
American Indian or Alaska Native,Hispanic or Latino,90-94 years,Female,5,2003
American Indian or Alaska Native,Hispanic or Latino,90-94 years,Female,5,2004
American Indian or Alaska Native,Hispanic or Latino,90-94 years,Female,5,2006
American Indian or Alaska Native,Hispanic or Latino,90-94 years,Female,5,2011
American Indian or Alaska Native,Hispanic or Latino,90-94 years,Female,5,2012
American Indian or Alaska Native,Hispanic or Latino,90-94 years,Female,5,2014
American Indian or Alaska Native,Hispanic or Latino,90-94 years,Female,5,2015
American Indian or Alaska Native,Hispanic or Latino,90-94 years,Female,5,2016
American Indian or Alaska Native,Hispanic or Latino,90-94 years,Female,5,2017
American Indian or Alaska Native,Hispanic or Latino,90-94 years,Female,5,2018
American Indian or Alaska Native,Hispanic or Latino,90-94 years,Female,5,2019
American Indian or Alaska Native,Hispanic or Latino,90-94 years,Female,5,2020
Asian or Pacific Islander,Hispanic or Latino,90-94 years,Female,5,1999
Asian or Pacific Islander,Hispanic or Latino,90-94 years,Female,5,2000
Asian or Pacific Islander,Hispanic or Latino,90-94 years,Female,5,2001
Asian or Pacific Islander,Hispanic or Latino,90-94 years,Female,5,2002
Asian or Pacific Islander,Hispanic or Latino,90-94 years,Female,5,2003
Asian or Pacific Islander,Hispanic or Latino,90-94 years,Female,5,2004
Asian or Pacific Islander,Hispanic or Latino,90-94 years,Female,5,2006
Asian or Pacific Islander,Hispanic or Latino,90-94 years,Female,5,2007
Asian or Pacific Islander,Hispanic or Latino,90-94 years,Female,5,2008
Asian or Pacific Islander,Hispanic or Latino,90-94 years,Female,5,2009
Asian or Pacific Islander,Hispanic or Latino,90-94 years,Female,5,2010
Asian or Pacific Islander,Hispanic or Latino,90-94 years,Female,5,2011
Asian or Pacific Islander,Hispanic or Latino,90-94 years,Female,5,2012
Asian or Pacific Islander,Hispanic or Latino,90-94 years,Female,5,2013
Asian or Pacific Islander,Hispanic or Latino,90-94 years,Female,5,2014
Asian or Pacific Islander,Hispanic or Latino,90-94 years,Female,5,2015
Asian or Pacific Islander,Hispanic or Latino,90-94 years,Female,5,2016
Asian or Pacific Islander,Hispanic or Latino,90-94 years,Female,5,2017
Asian or Pacific Islander,Hispanic or Latino,90-94 years,Female,5,2018
Asian or Pacific Islander,Hispanic or Latino,90-94 years,Female,5,2019
Asian or Pacific Islander,Hispanic or Latino,90-94 years,Female,5,2020
Black or African American,Hispanic or Latino,90-94 years,Female,5,1999
Black or African American,Hispanic or Latino,90-94 years,Female,5,2000
Black or African American,Hispanic or Latino,90-94 years,Female,5,2001
Black or African American,Hispanic or Latino,90-94 years,Female,5,2002
Black or African American,Hispanic or Latino,90-94 years,Female,5,2003
Black or African American,Hispanic or Latino,90-94 years,Female,5,2004
Black or African American,Hispanic or Latino,90-94 years,Female,5,2005
Black or African American,Hispanic or Latino,90-94 years,Female,5,2006
Black or African American,Hispanic or Latino,90-94 years,Female,5,2007
Black or African American,Hispanic or Latino,90-94 years,Female,5,2008
Black or African American,Hispanic or Latino,90-94 years,Female,5,2009
Black or African American,Hispanic or Latino,90-94 years,Female,5,2010
Black or African American,Hispanic or Latino,90-94 years,Female,5,2011
Black or African American,Hispanic or Latino,90-94 years,Female,5,2012
Black or African American,Hispanic or Latino,90-94 years,Female,5,2013
Black or African American,Hispanic or Latino,90-94 years,Female,5,2014
Black or African American,Hispanic or Latino,90-94 years,Female,10,2015
Black or African American,Hispanic or Latino,90-94 years,Female,5,2016
Black or African American,Hispanic or Latino,90-94 years,Female,13,2017
Black or African American,Hispanic or Latino,90-94 years,Female,18,2018
Black or African American,Hispanic or Latino,90-94 years,Female,17,2019
Black or African American,Hispanic or Latino,90-94 years,Female,22,2020
White,Hispanic or Latino,90-94 years,Female,319,1999
White,Hispanic or Latino,90-94 years,Female,375,2000
White,Hispanic or Latino,90-94 years,Female,369,2001
White,Hispanic or Latino,90-94 years,Female,352,2002
White,Hispanic or Latino,90-94 years,Female,418,2003
White,Hispanic or Latino,90-94 years,Female,412,2004
White,Hispanic or Latino,90-94 years,Female,400,2005
White,Hispanic or Latino,90-94 years,Female,418,2006
White,Hispanic or Latino,90-94 years,Female,372,2007
White,Hispanic or Latino,90-94 years,Female,390,2008
White,Hispanic or Latino,90-94 years,Female,423,2009
White,Hispanic or Latino,90-94 years,Female,437,2010
White,Hispanic or Latino,90-94 years,Female,441,2011
White,Hispanic or Latino,90-94 years,Female,495,2012
White,Hispanic or Latino,90-94 years,Female,586,2013
White,Hispanic or Latino,90-94 years,Female,629,2014
White,Hispanic or Latino,90-94 years,Female,813,2015
White,Hispanic or Latino,90-94 years,Female,787,2016
White,Hispanic or Latino,90-94 years,Female,855,2017
White,Hispanic or Latino,90-94 years,Female,936,2018
