Race	Hispanic Origin	Five-Year Age Groups	Cause of death Code	Gender	Year	Deaths	Population	Crude Rate
White	Not Hispanic or Latino	55-59 years	I13.9	Male	2016	12	7624881	0.157379505332608
White	Not Hispanic or Latino	55-59 years	I13.9	Male	2017	15	7558976	0.198439577000906
White	Not Hispanic or Latino	55-59 years	I13.9	Male	2018	23	7462883	0.30819188777313
White	Not Hispanic or Latino	55-59 years	I13.9	Male	2019	24	7369813	0.325652767580399
White	Not Hispanic or Latino	55-59 years	I13.9	Male	2020	33	7199900	0.458339699162488
White	Not Hispanic or Latino	55-59 years	I13.9	Male	2021	29	7170652	0.404426264166773
White	Not Hispanic or Latino	55-59 years	I13.9	Male	2022	23	6905917	0.33304773283548
White	Not Hispanic or Latino	55-59 years	I15.0	Female	2006	5	7153684	0.0698940573835803
White	Not Hispanic or Latino	55-59 years	I15.0	Female	2007	5	7090471	0.0705171772086791
White	Not Hispanic or Latino	55-59 years	I15.0	Female	2011	5	7580924	0.0659550207863843
White	Not Hispanic or Latino	55-59 years	I15.0	Female	2012	5	7714989	0.0648089064028478
White	Not Hispanic or Latino	55-59 years	I15.0	Male	2009	5	7036638	0.0710566608656009
White	Not Hispanic or Latino	55-59 years	I15.0	Male	2014	5	7567749	0.0660698445469056
White	Not Hispanic or Latino	55-59 years	I15.0	Male	2015	5	7603227	0.0657615509835495
White	Not Hispanic or Latino	55-59 years	I15.0	Male	2017	5	7558976	0.0661465256669686
White	Not Hispanic or Latino	55-59 years	I15.0	Male	2018	5	7462883	0.0669982364724196
White	Not Hispanic or Latino	55-59 years	I15.0	Male	2019	5	7369813	0.0678443265792497
White	Not Hispanic or Latino	55-59 years	I15.0	Male	2020	5	7199900	0.0694454089640134
White	Not Hispanic or Latino	55-59 years	I15.0	Male	2021	2	7170652	0.0278914664942602
White	Not Hispanic or Latino	55-59 years	I15.9	Female	2010	5	7424695	0.067342833611347
White	Not Hispanic or Latino	55-59 years	I15.9	Female	2019	5	7625376	0.0655705371118749
White	Not Hispanic or Latino	55-59 years	I15.9	Male	2013	5	7524979	0.0664453681531869
White	Not Hispanic or Latino	55-59 years	I15.9	Male	2016	5	7624881	0.0655747938885866
White	Not Hispanic or Latino	55-59 years	I15.9	Male	2019	5	7369813	0.0678443265792497
White	Not Hispanic or Latino	55-59 years	I15.9	Male	2020	5	7199900	0.0694454089640134
White	Not Hispanic or Latino	55-59 years	I15.9	Male	2022	6	6905917	0.0868820172614296
White	Not Hispanic or Latino	60-64 years	I10	Female	1999	1148	4417711	25.9863082940464
White	Not Hispanic or Latino	60-64 years	I10	Female	2000	2675	4438847	60.2633972290552
White	Not Hispanic or Latino	60-64 years	I10	Female	2001	2824	4553355	62.020202685712
White	Not Hispanic or Latino	60-64 years	I10	Female	2002	2865	4718079	60.7238666414869
White	Not Hispanic or Latino	60-64 years	I10	Female	2003	3171	4979577	63.68010776819
White	Not Hispanic or Latino	60-64 years	I10	Female	2004	3382	5170611	65.4081306832016
White	Not Hispanic or Latino	60-64 years	I10	Female	2005	3568	5326772	66.982405103879
White	Not Hispanic or Latino	60-64 years	I10	Female	2006	3595	5449501	65.9693428811188
White	Not Hispanic or Latino	60-64 years	I10	Female	2007	3862	5906519	65.3853818128749
White	Not Hispanic or Latino	60-64 years	I10	Female	2008	4262	6124499	69.5893655954552
White	Not Hispanic or Latino	60-64 years	I10	Female	2009	4051	6392225	63.3738643430105
White	Not Hispanic or Latino	60-64 years	I10	Female	2010	4363	6624212	65.8644379135209
White	Not Hispanic or Latino	60-64 years	I10	Female	2011	4981	6975747	71.4045391841189
White	Not Hispanic or Latino	60-64 years	I10	Female	2012	4856	6902560	70.3507104610463
White	Not Hispanic or Latino	60-64 years	I10	Female	2013	4606	6975231	66.0336553728472
White	Not Hispanic or Latino	60-64 years	I10	Female	2014	4664	7093153	65.7535513473345
White	Not Hispanic or Latino	60-64 years	I10	Female	2015	4863	7239722	67.1710875086087
White	Not Hispanic or Latino	60-64 years	I10	Female	2016	5059	7349441	68.8351671916272
White	Not Hispanic or Latino	60-64 years	I10	Female	2017	5359	7471715	71.7238277958943
White	Not Hispanic or Latino	60-64 years	I10	Female	2018	5568	7550439	73.7440564714184
White	Not Hispanic or Latino	60-64 years	I10	Female	2019	5712	7581734	75.3389659937951
White	Not Hispanic or Latino	60-64 years	I10	Female	2020	7125	7604662	93.6925270314447
White	Not Hispanic or Latino	60-64 years	I10	Female	2021	8310	7616608	109.103684999937
White	Not Hispanic or Latino	60-64 years	I10	Female	2022	7755	7493768	103.48598995859
White	Not Hispanic or Latino	60-64 years	I10	Male	1999	1506	4089994	36.8215699093935
White	Not Hispanic or Latino	60-64 years	I10	Male	2000	4001	4113867	97.2564256452627
White	Not Hispanic or Latino	60-64 years	I10	Male	2001	4215	4231056	99.6205202672808
White	Not Hispanic or Latino	60-64 years	I10	Male	2002	4426	4393249	100.745484719851
White	Not Hispanic or Latino	60-64 years	I10	Male	2003	4973	4648582	106.978859359693
White	Not Hispanic or Latino	60-64 years	I10	Male	2004	5261	4836000	108.788254755997
White	Not Hispanic or Latino	60-64 years	I10	Male	2005	5807	4995868	116.2360574779
White	Not Hispanic or Latino	60-64 years	I10	Male	2006	5972	5127052	116.480191735914
White	Not Hispanic or Latino	60-64 years	I10	Male	2007	6379	5578839	114.34278709244
White	Not Hispanic or Latino	60-64 years	I10	Male	2008	6938	5800117	119.618276665798
White	Not Hispanic or Latino	60-64 years	I10	Male	2009	7203	6060669	118.84826576076
White	Not Hispanic or Latino	60-64 years	I10	Male	2010	7615	6288214	121.099568176274
White	Not Hispanic or Latino	60-64 years	I10	Male	2011	8488	6608141	128.447622409994
White	Not Hispanic or Latino	60-64 years	I10	Male	2012	8718	6527655	133.554852393394
White	Not Hispanic or Latino	60-64 years	I10	Male	2013	8491	6583471	128.974518153114
White	Not Hispanic or Latino	60-64 years	I10	Male	2014	8716	6683927	130.402381713624
White	Not Hispanic or Latino	60-64 years	I10	Male	2015	9057	6814088	132.915806194461
White	Not Hispanic or Latino	60-64 years	I10	Male	2016	9527	6916690	137.739294373465
White	Not Hispanic or Latino	60-64 years	I10	Male	2017	9929	7031812	141.201158392744
White	Not Hispanic or Latino	60-64 years	I10	Male	2018	10193	7112293	143.315243058744
White	Not Hispanic or Latino	60-64 years	I10	Male	2019	10723	7151623	149.937993096113
White	Not Hispanic or Latino	60-64 years	I10	Male	2020	13219	7179085	184.132100399981
White	Not Hispanic or Latino	60-64 years	I10	Male	2021	15060	7387407	203.860434385164
White	Not Hispanic or Latino	60-64 years	I10	Male	2022	13845	7299922	189.659560745992
White	Not Hispanic or Latino	60-64 years	I11.0	Female	1999	42	4417711	0.950718596123649
White	Not Hispanic or Latino	60-64 years	I11.0	Female	2000	40	4438847	0.90113491183634
White	Not Hispanic or Latino	60-64 years	I11.0	Female	2001	35	4553355	0.76866398512745
White	Not Hispanic or Latino	60-64 years	I11.0	Female	2002	32	4718079	0.678242140498283
White	Not Hispanic or Latino	60-64 years	I11.0	Female	2003	32	4979577	0.642624865525726
White	Not Hispanic or Latino	60-64 years	I11.0	Female	2004	40	5170611	0.773602964910723
White	Not Hispanic or Latino	60-64 years	I11.0	Female	2005	60	5326772	1.12638573605178
White	Not Hispanic or Latino	60-64 years	I11.0	Female	2006	100	5449501	1.83503040003112
White	Not Hispanic or Latino	60-64 years	I11.0	Female	2007	86	5906519	1.4560183417678
White	Not Hispanic or Latino	60-64 years	I11.0	Female	2008	81	6124499	1.32255715936928
White	Not Hispanic or Latino	60-64 years	I11.0	Female	2009	103	6392225	1.61133251723774
White	Not Hispanic or Latino	60-64 years	I11.0	Female	2010	92	6624212	1.38884443915744
White	Not Hispanic or Latino	60-64 years	I11.0	Female	2011	111	6975747	1.59122743413716
White	Not Hispanic or Latino	60-64 years	I11.0	Female	2012	108	6902560	1.56463688834288
White	Not Hispanic or Latino	60-64 years	I11.0	Female	2013	117	6975231	1.67736380343533
White	Not Hispanic or Latino	60-64 years	I11.0	Female	2014	112	7093153	1.57898751091369
White	Not Hispanic or Latino	60-64 years	I11.0	Female	2015	150	7239722	2.07190276090712
White	Not Hispanic or Latino	60-64 years	I11.0	Female	2016	145	7349441	1.97293916639374
White	Not Hispanic or Latino	60-64 years	I11.0	Female	2017	175	7471715	2.34216642363902
White	Not Hispanic or Latino	60-64 years	I11.0	Female	2018	216	7550439	2.86076081139123
White	Not Hispanic or Latino	60-64 years	I11.0	Female	2019	261	7581734	3.44248426547278
White	Not Hispanic or Latino	60-64 years	I11.0	Female	2020	302	7604662	3.97124816329772
White	Not Hispanic or Latino	60-64 years	I11.0	Female	2021	334	7616608	4.38515412635126
White	Not Hispanic or Latino	60-64 years	I11.0	Female	2022	346	7493768	4.61716989370368
White	Not Hispanic or Latino	60-64 years	I11.0	Male	1999	59	4089994	1.44254490348886
White	Not Hispanic or Latino	60-64 years	I11.0	Male	2000	71	4113867	1.72587008768149
White	Not Hispanic or Latino	60-64 years	I11.0	Male	2001	53	4231056	1.25264236635015
White	Not Hispanic or Latino	60-64 years	I11.0	Male	2002	54	4393249	1.22915864773429
White	Not Hispanic or Latino	60-64 years	I11.0	Male	2003	62	4648582	1.33374005234284
White	Not Hispanic or Latino	60-64 years	I11.0	Male	2004	80	4836000	1.65425971877585
White	Not Hispanic or Latino	60-64 years	I11.0	Male	2005	75	4995868	1.50124062525271
White	Not Hispanic or Latino	60-64 years	I11.0	Male	2006	145	5127052	2.82813593464626
White	Not Hispanic or Latino	60-64 years	I11.0	Male	2007	171	5578839	3.06515387879091
White	Not Hispanic or Latino	60-64 years	I11.0	Male	2008	161	5800117	2.77580607425678
White	Not Hispanic or Latino	60-64 years	I11.0	Male	2009	162	6060669	2.67297224118328
White	Not Hispanic or Latino	60-64 years	I11.0	Male	2010	179	6288214	2.84659523355916
White	Not Hispanic or Latino	60-64 years	I11.0	Male	2011	189	6608141	2.860108463182
White	Not Hispanic or Latino	60-64 years	I11.0	Male	2012	187	6527655	2.86473473245752
White	Not Hispanic or Latino	60-64 years	I11.0	Male	2013	240	6583471	3.64549338791042
White	Not Hispanic or Latino	60-64 years	I11.0	Male	2014	224	6683927	3.3513232565227
White	Not Hispanic or Latino	60-64 years	I11.0	Male	2015	267	6814088	3.91835268344054
White	Not Hispanic or Latino	60-64 years	I11.0	Male	2016	286	6916690	4.13492580988883
White	Not Hispanic or Latino	60-64 years	I11.0	Male	2017	359	7031812	5.10536971124939
White	Not Hispanic or Latino	60-64 years	I11.0	Male	2018	407	7112293	5.72248640487674
White	Not Hispanic or Latino	60-64 years	I11.0	Male	2019	496	7151623	6.93548862964393
White	Not Hispanic or Latino	60-64 years	I11.0	Male	2020	634	7179085	8.83120899111795
White	Not Hispanic or Latino	60-64 years	I11.0	Male	2021	692	7387407	9.36729220415228
White	Not Hispanic or Latino	60-64 years	I11.0	Male	2022	734	7299922	10.0549019564867
White	Not Hispanic or Latino	60-64 years	I11.9	Female	1999	266	4417711	6.02121777544977
White	Not Hispanic or Latino	60-64 years	I11.9	Female	2000	420	4438847	9.46191657428156
White	Not Hispanic or Latino	60-64 years	I11.9	Female	2001	421	4553355	9.2459296496759
White	Not Hispanic or Latino	60-64 years	I11.9	Female	2002	497	4718079	10.533948244614
White	Not Hispanic or Latino	60-64 years	I11.9	Female	2003	561	4979577	11.2660171737479
White	Not Hispanic or Latino	60-64 years	I11.9	Female	2004	577	5170611	11.1592227688372
White	Not Hispanic or Latino	60-64 years	I11.9	Female	2005	629	5326772	11.8082771329428
White	Not Hispanic or Latino	60-64 years	I11.9	Female	2006	683	5449501	12.5332576322126
White	Not Hispanic or Latino	60-64 years	I11.9	Female	2007	718	5906519	12.1560601091777
White	Not Hispanic or Latino	60-64 years	I11.9	Female	2008	841	6124499	13.7317354448094
White	Not Hispanic or Latino	60-64 years	I11.9	Female	2009	877	6392225	13.7197924040534
White	Not Hispanic or Latino	60-64 years	I11.9	Female	2010	922	6624212	13.9186366619909
White	Not Hispanic or Latino	60-64 years	I11.9	Female	2011	1045	6975747	14.9804744925526
White	Not Hispanic or Latino	60-64 years	I11.9	Female	2012	1069	6902560	15.4870077188753
White	Not Hispanic or Latino	60-64 years	I11.9	Female	2013	1222	6975231	17.5191330581023
White	Not Hispanic or Latino	60-64 years	I11.9	Female	2014	1260	7093153	17.7636094977791
White	Not Hispanic or Latino	60-64 years	I11.9	Female	2015	1372	7239722	18.9510039197638
White	Not Hispanic or Latino	60-64 years	I11.9	Female	2016	1544	7349441	21.008400502841
White	Not Hispanic or Latino	60-64 years	I11.9	Female	2017	1710	7471715	22.886311910987
White	Not Hispanic or Latino	60-64 years	I11.9	Female	2018	1752	7550439	23.2039488035067
White	Not Hispanic or Latino	60-64 years	I11.9	Female	2019	1965	7581734	25.9175539526974
White	Not Hispanic or Latino	60-64 years	I11.9	Female	2020	2231	7604662	29.3372670606531
White	Not Hispanic or Latino	60-64 years	I11.9	Female	2021	2498	7616608	32.7967515198367
White	Not Hispanic or Latino	60-64 years	I11.9	Female	2022	2546	7493768	33.9748975415305
White	Not Hispanic or Latino	60-64 years	I11.9	Male	1999	475	4089994	11.6137089687662
White	Not Hispanic or Latino	60-64 years	I11.9	Male	2000	974	4113867	23.6760206394616
White	Not Hispanic or Latino	60-64 years	I11.9	Male	2001	993	4231056	23.4693182978434
White	Not Hispanic or Latino	60-64 years	I11.9	Male	2002	1104	4393249	25.129465687012
White	Not Hispanic or Latino	60-64 years	I11.9	Male	2003	1228	4648582	26.4166578109195
White	Not Hispanic or Latino	60-64 years	I11.9	Male	2004	1340	4836000	27.7088502894955
White	Not Hispanic or Latino	60-64 years	I11.9	Male	2005	1536	4995868	30.7454080051755
White	Not Hispanic or Latino	60-64 years	I11.9	Male	2006	1670	5127052	32.5723242128225
White	Not Hispanic or Latino	60-64 years	I11.9	Male	2007	1947	5578839	34.8997345146544
White	Not Hispanic or Latino	60-64 years	I11.9	Male	2008	2061	5800117	35.5337659567902
White	Not Hispanic or Latino	60-64 years	I11.9	Male	2009	2315	6060669	38.197103323082
White	Not Hispanic or Latino	60-64 years	I11.9	Male	2010	2497	6288214	39.7092083698169
White	Not Hispanic or Latino	60-64 years	I11.9	Male	2011	2662	6608141	40.2836440687328
White	Not Hispanic or Latino	60-64 years	I11.9	Male	2012	2906	6527655	44.5182841311313
White	Not Hispanic or Latino	60-64 years	I11.9	Male	2013	3090	6583471	46.9357273693467
White	Not Hispanic or Latino	60-64 years	I11.9	Male	2014	3422	6683927	51.1974472491995
White	Not Hispanic or Latino	60-64 years	I11.9	Male	2015	3684	6814088	54.0644617445504
White	Not Hispanic or Latino	60-64 years	I11.9	Male	2016	4047	6916690	58.5106459881822
White	Not Hispanic or Latino	60-64 years	I11.9	Male	2017	4156	7031812	59.102831531901
White	Not Hispanic or Latino	60-64 years	I11.9	Male	2018	4610	7112293	64.8173521535179
White	Not Hispanic or Latino	60-64 years	I11.9	Male	2019	5047	7151623	70.5713933746228
White	Not Hispanic or Latino	60-64 years	I11.9	Male	2020	5782	7179085	80.539511650858
White	Not Hispanic or Latino	60-64 years	I11.9	Male	2021	6282	7387407	85.0366035064807
White	Not Hispanic or Latino	60-64 years	I11.9	Male	2022	6383	7299922	87.439290447213
White	Not Hispanic or Latino	60-64 years	I12.0	Female	1999	102	4417711	2.30888801915743
White	Not Hispanic or Latino	60-64 years	I12.0	Female	2000	125	4438847	2.81604659948856
White	Not Hispanic or Latino	60-64 years	I12.0	Female	2001	112	4553355	2.45972475240784
White	Not Hispanic or Latino	60-64 years	I12.0	Female	2002	105	4718079	2.22548202350999
White	Not Hispanic or Latino	60-64 years	I12.0	Female	2003	143	4979577	2.87172986781809
White	Not Hispanic or Latino	60-64 years	I12.0	Female	2004	139	5170611	2.68827030306476
White	Not Hispanic or Latino	60-64 years	I12.0	Female	2005	135	5326772	2.5343679061165
White	Not Hispanic or Latino	60-64 years	I12.0	Female	2006	204	5449501	3.74346201606349
White	Not Hispanic or Latino	60-64 years	I12.0	Female	2007	238	5906519	4.02944610861321
White	Not Hispanic or Latino	60-64 years	I12.0	Female	2008	223	6124499	3.64111415480679
White	Not Hispanic or Latino	60-64 years	I12.0	Female	2009	250	6392225	3.9110012554314
White	Not Hispanic or Latino	60-64 years	I12.0	Female	2010	261	6624212	3.94009128934883
White	Not Hispanic or Latino	60-64 years	I12.0	Female	2011	90	6975747	1.29018440605716
White	Not Hispanic or Latino	60-64 years	I12.0	Female	2012	99	6902560	1.43425048098097
White	Not Hispanic or Latino	60-64 years	I12.0	Female	2013	363	6975231	5.20412872347884
White	Not Hispanic or Latino	60-64 years	I12.0	Female	2014	416	7093153	5.86481075482229
White	Not Hispanic or Latino	60-64 years	I12.0	Female	2015	384	7239722	5.30407106792222
White	Not Hispanic or Latino	60-64 years	I12.0	Female	2016	417	7349441	5.67390091300821
White	Not Hispanic or Latino	60-64 years	I12.0	Female	2017	457	7471715	6.1164003177316
White	Not Hispanic or Latino	60-64 years	I12.0	Female	2018	473	7550439	6.26453640642617
White	Not Hispanic or Latino	60-64 years	I12.0	Female	2019	505	7581734	6.66074541786879
White	Not Hispanic or Latino	60-64 years	I12.0	Female	2020	672	7604662	8.8366846547552
White	Not Hispanic or Latino	60-64 years	I12.0	Female	2021	708	7616608	9.29547641154698
White	Not Hispanic or Latino	60-64 years	I12.0	Female	2022	727	7493768	9.70139454544096
White	Not Hispanic or Latino	60-64 years	I12.0	Male	1999	106	4089994	2.59169084355625
White	Not Hispanic or Latino	60-64 years	I12.0	Male	2000	129	4113867	3.13573579311144
White	Not Hispanic or Latino	60-64 years	I12.0	Male	2001	112	4231056	2.64709330247579
White	Not Hispanic or Latino	60-64 years	I12.0	Male	2002	134	4393249	3.05013442215545
White	Not Hispanic or Latino	60-64 years	I12.0	Male	2003	155	4648582	3.33435013085711
White	Not Hispanic or Latino	60-64 years	I12.0	Male	2004	166	4836000	3.43258891645988
White	Not Hispanic or Latino	60-64 years	I12.0	Male	2005	163	4995868	3.26269629221589
White	Not Hispanic or Latino	60-64 years	I12.0	Male	2006	255	5127052	4.97361836782619
White	Not Hispanic or Latino	60-64 years	I12.0	Male	2007	282	5578839	5.05481516853238
White	Not Hispanic or Latino	60-64 years	I12.0	Male	2008	277	5800117	4.77576573024303
White	Not Hispanic or Latino	60-64 years	I12.0	Male	2009	287	6060669	4.73545082234321
White	Not Hispanic or Latino	60-64 years	I12.0	Male	2010	312	6288214	4.96166320039362
White	Not Hispanic or Latino	60-64 years	I12.0	Male	2011	123	6608141	1.86134042842004
White	Not Hispanic or Latino	60-64 years	I12.0	Male	2012	118	6527655	1.80769357449191
White	Not Hispanic or Latino	60-64 years	I12.0	Male	2013	589	6583471	8.94664835616349
White	Not Hispanic or Latino	60-64 years	I12.0	Male	2014	591	6683927	8.84210734198623
White	Not Hispanic or Latino	60-64 years	I12.0	Male	2015	614	6814088	9.01074362409173
White	Not Hispanic or Latino	60-64 years	I12.0	Male	2016	683	6916690	9.8746654830562
