"Notes"	"Race"	"Race Code"	"Gender"	"Gender Code"	"Single-Year Ages"	"Single-Year Ages Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate	Crude Rate Lower 95% Confidence Interval	Crude Rate Upper 95% Confidence Interval	Crude Rate Standard Error
	"White"	"2106-3"	"Male"	"M"	"29 years"	"29"	"2005"	"2005"	49	1096337	4.5	3.3	5.9	0.6
	"White"	"2106-3"	"Male"	"M"	"29 years"	"29"	"2006"	"2006"	40	1129605	3.5	2.5	4.8	0.6
	"White"	"2106-3"	"Male"	"M"	"29 years"	"29"	"2007"	"2007"	44	1144425	3.8	2.8	5.2	0.6
	"White"	"2106-3"	"Male"	"M"	"29 years"	"29"	"2008"	"2008"	36	1177236	3.1	2.1	4.2	0.5
	"White"	"2106-3"	"Male"	"M"	"29 years"	"29"	"2009"	"2009"	47	1231616	3.8	2.8	5.1	0.6
	"White"	"2106-3"	"Male"	"M"	"29 years"	"29"	"2010"	"2010"	29	1251767	2.3	1.6	3.3	0.4
	"White"	"2106-3"	"Male"	"M"	"29 years"	"29"	"2011"	"2011"	43	1259920	3.4	2.5	4.6	0.5
	"White"	"2106-3"	"Male"	"M"	"29 years"	"29"	"2012"	"2012"	36	1262423	2.9	2.0	3.9	0.5
	"White"	"2106-3"	"Male"	"M"	"29 years"	"29"	"2013"	"2013"	28	1243695	2.3	1.5	3.3	0.4
	"White"	"2106-3"	"Male"	"M"	"29 years"	"29"	"2014"	"2014"	28	1289349	2.2	1.4	3.1	0.4
	"White"	"2106-3"	"Male"	"M"	"29 years"	"29"	"2015"	"2015"	33	1283145	2.6	1.8	3.6	0.4
	"White"	"2106-3"	"Male"	"M"	"29 years"	"29"	"2016"	"2016"	28	1275746	2.2	1.5	3.2	0.4
	"White"	"2106-3"	"Male"	"M"	"29 years"	"29"	"2017"	"2017"	26	1288143	2.0	1.3	3.0	0.4
	"White"	"2106-3"	"Male"	"M"	"29 years"	"29"	"2018"	"2018"	30	1314561	2.3	1.5	3.3	0.4
	"White"	"2106-3"	"Male"	"M"	"29 years"	"29"	"2019"	"2019"	23	1358009	1.7	1.1	2.5	0.4
	"White"	"2106-3"	"Male"	"M"	"29 years"	"29"	"2020 "	"2020"	40	1358723	2.9	2.1	4.0	0.5
	"White"	"2106-3"	"Male"	"M"	"30 years"	"30"	"1999"	"1999"	42	1389787	3.0	2.2	4.1	0.5
	"White"	"2106-3"	"Male"	"M"	"30 years"	"30"	"2000"	"2000"	34	1416319	2.4	1.7	3.4	0.4
	"White"	"2106-3"	"Male"	"M"	"30 years"	"30"	"2001"	"2001"	65	1365479	4.8	3.7	6.1	0.6
	"White"	"2106-3"	"Male"	"M"	"30 years"	"30"	"2002"	"2002"	50	1254301	4.0	3.0	5.3	0.6
	"White"	"2106-3"	"Male"	"M"	"30 years"	"30"	"2003"	"2003"	53	1161254	4.6	3.4	6.0	0.6
	"White"	"2106-3"	"Male"	"M"	"30 years"	"30"	"2004"	"2004"	47	1130720	4.2	3.1	5.5	0.6
	"White"	"2106-3"	"Male"	"M"	"30 years"	"30"	"2005"	"2005"	52	1163713	4.5	3.3	5.9	0.6
	"White"	"2106-3"	"Male"	"M"	"30 years"	"30"	"2006"	"2006"	59	1121372	5.3	4.0	6.8	0.7
	"White"	"2106-3"	"Male"	"M"	"30 years"	"30"	"2007"	"2007"	51	1158719	4.4	3.3	5.8	0.6
	"White"	"2106-3"	"Male"	"M"	"30 years"	"30"	"2008"	"2008"	43	1179529	3.6	2.6	4.9	0.6
	"White"	"2106-3"	"Male"	"M"	"30 years"	"30"	"2009"	"2009"	42	1217635	3.4	2.5	4.7	0.5
	"White"	"2106-3"	"Male"	"M"	"30 years"	"30"	"2010"	"2010"	52	1268086	4.1	3.1	5.4	0.6
	"White"	"2106-3"	"Male"	"M"	"30 years"	"30"	"2011"	"2011"	59	1251205	4.7	3.6	6.1	0.6
	"White"	"2106-3"	"Male"	"M"	"30 years"	"30"	"2012"	"2012"	58	1261874	4.6	3.5	5.9	0.6
	"White"	"2106-3"	"Male"	"M"	"30 years"	"30"	"2013"	"2013"	49	1263456	3.9	2.9	5.1	0.6
	"White"	"2106-3"	"Male"	"M"	"30 years"	"30"	"2014"	"2014"	32	1244911	2.6	1.8	3.6	0.5
	"White"	"2106-3"	"Male"	"M"	"30 years"	"30"	"2015"	"2015"	54	1291797	4.2	3.1	5.5	0.6
	"White"	"2106-3"	"Male"	"M"	"30 years"	"30"	"2016"	"2016"	38	1283690	3.0	2.1	4.1	0.5
	"White"	"2106-3"	"Male"	"M"	"30 years"	"30"	"2017"	"2017"	48	1274367	3.8	2.8	5.0	0.5
	"White"	"2106-3"	"Male"	"M"	"30 years"	"30"	"2018"	"2018"	37	1286395	2.9	2.0	4.0	0.5
	"White"	"2106-3"	"Male"	"M"	"30 years"	"30"	"2019"	"2019"	35	1312401	2.7	1.9	3.7	0.5
	"White"	"2106-3"	"Male"	"M"	"30 years"	"30"	"2020 "	"2020"	37	1359380	2.7	1.9	3.8	0.4
	"White"	"2106-3"	"Male"	"M"	"31 years"	"31"	"1999"	"1999"	63	1306710	4.8	3.7	6.2	0.6
	"White"	"2106-3"	"Male"	"M"	"31 years"	"31"	"2000"	"2000"	65	1327451	4.9	3.8	6.2	0.6
	"White"	"2106-3"	"Male"	"M"	"31 years"	"31"	"2001"	"2001"	70	1408847	5.0	3.9	6.3	0.6
	"White"	"2106-3"	"Male"	"M"	"31 years"	"31"	"2002"	"2002"	69	1356920	5.1	4.0	6.4	0.6
	"White"	"2106-3"	"Male"	"M"	"31 years"	"31"	"2003"	"2003"	65	1242281	5.2	4.0	6.7	0.6
	"White"	"2106-3"	"Male"	"M"	"31 years"	"31"	"2004"	"2004"	52	1151769	4.5	3.4	5.9	0.6
	"White"	"2106-3"	"Male"	"M"	"31 years"	"31"	"2005"	"2005"	52	1117512	4.7	3.5	6.1	0.6
	"White"	"2106-3"	"Male"	"M"	"31 years"	"31"	"2006"	"2006"	63	1148604	5.5	4.2	7.0	0.7
	"White"	"2106-3"	"Male"	"M"	"31 years"	"31"	"2007"	"2007"	55	1103315	5.0	3.8	6.5	0.7
	"White"	"2106-3"	"Male"	"M"	"31 years"	"31"	"2008"	"2008"	73	1137711	6.4	5.0	8.1	0.8
	"White"	"2106-3"	"Male"	"M"	"31 years"	"31"	"2009"	"2009"	46	1155503	4.0	2.9	5.3	0.6
	"White"	"2106-3"	"Male"	"M"	"31 years"	"31"	"2010"	"2010"	55	1177595	4.7	3.5	6.1	0.6
	"White"	"2106-3"	"Male"	"M"	"31 years"	"31"	"2011"	"2011"	51	1270956	4.0	3.0	5.3	0.6
	"White"	"2106-3"	"Male"	"M"	"31 years"	"31"	"2012"	"2012"	57	1253003	4.5	3.4	5.9	0.6
	"White"	"2106-3"	"Male"	"M"	"31 years"	"31"	"2013"	"2013"	61	1262499	4.8	3.7	6.2	0.6
	"White"	"2106-3"	"Male"	"M"	"31 years"	"31"	"2014"	"2014"	57	1264133	4.5	3.4	5.8	0.6
	"White"	"2106-3"	"Male"	"M"	"31 years"	"31"	"2015"	"2015"	63	1247122	5.1	3.9	6.5	0.6
	"White"	"2106-3"	"Male"	"M"	"31 years"	"31"	"2016"	"2016"	67	1292043	5.2	4.0	6.6	0.6
	"White"	"2106-3"	"Male"	"M"	"31 years"	"31"	"2017"	"2017"	53	1282205	4.1	3.1	5.4	0.6
	"White"	"2106-3"	"Male"	"M"	"31 years"	"31"	"2018"	"2018"	53	1272399	4.2	3.1	5.4	0.6
	"White"	"2106-3"	"Male"	"M"	"31 years"	"31"	"2019"	"2019"	50	1283835	3.9	2.9	5.1	0.6
	"White"	"2106-3"	"Male"	"M"	"31 years"	"31"	"2020 "	"2020"	63	1313626	4.8	3.7	6.1	0.6
	"White"	"2106-3"	"Male"	"M"	"32 years"	"32"	"1999"	"1999"	88	1354832	6.5	5.2	8.0	0.7
	"White"	"2106-3"	"Male"	"M"	"32 years"	"32"	"2000"	"2000"	70	1321880	5.3	4.1	6.7	0.6
	"White"	"2106-3"	"Male"	"M"	"32 years"	"32"	"2001"	"2001"	76	1346562	5.6	4.4	7.1	0.6
	"White"	"2106-3"	"Male"	"M"	"32 years"	"32"	"2002"	"2002"	64	1411364	4.5	3.5	5.8	0.6
	"White"	"2106-3"	"Male"	"M"	"32 years"	"32"	"2003"	"2003"	89	1360742	6.5	5.3	8.0	0.7
	"White"	"2106-3"	"Male"	"M"	"32 years"	"32"	"2004"	"2004"	74	1253375	5.9	4.6	7.4	0.7
	"White"	"2106-3"	"Male"	"M"	"32 years"	"32"	"2005"	"2005"	67	1163133	5.8	4.5	7.3	0.7
	"White"	"2106-3"	"Male"	"M"	"32 years"	"32"	"2006"	"2006"	70	1132076	6.2	4.8	7.8	0.7
	"White"	"2106-3"	"Male"	"M"	"32 years"	"32"	"2007"	"2007"	80	1165361	6.9	5.4	8.5	0.8
	"White"	"2106-3"	"Male"	"M"	"32 years"	"32"	"2008"	"2008"	67	1122320	6.0	4.6	7.6	0.7
	"White"	"2106-3"	"Male"	"M"	"32 years"	"32"	"2009"	"2009"	75	1159726	6.5	5.1	8.1	0.7
	"White"	"2106-3"	"Male"	"M"	"32 years"	"32"	"2010"	"2010"	90	1179230	7.6	6.1	9.4	0.8
	"White"	"2106-3"	"Male"	"M"	"32 years"	"32"	"2011"	"2011"	89	1197738	7.4	6.0	9.1	0.8
	"White"	"2106-3"	"Male"	"M"	"32 years"	"32"	"2012"	"2012"	71	1272134	5.6	4.4	7.0	0.7
	"White"	"2106-3"	"Male"	"M"	"32 years"	"32"	"2013"	"2013"	68	1253444	5.4	4.2	6.9	0.7
	"White"	"2106-3"	"Male"	"M"	"32 years"	"32"	"2014"	"2014"	68	1262661	5.4	4.2	6.8	0.7
	"White"	"2106-3"	"Male"	"M"	"32 years"	"32"	"2015"	"2015"	63	1265787	5.0	3.8	6.4	0.6
	"White"	"2106-3"	"Male"	"M"	"32 years"	"32"	"2016"	"2016"	62	1247074	5.0	3.8	6.4	0.6
	"White"	"2106-3"	"Male"	"M"	"32 years"	"32"	"2017"	"2017"	65	1290062	5.0	3.9	6.4	0.6
	"White"	"2106-3"	"Male"	"M"	"32 years"	"32"	"2018"	"2018"	58	1279906	4.5	3.4	5.9	0.6
	"White"	"2106-3"	"Male"	"M"	"32 years"	"32"	"2019"	"2019"	49	1269768	3.9	2.9	5.1	0.6
	"White"	"2106-3"	"Male"	"M"	"32 years"	"32"	"2020 "	"2020"	61	1284997	4.7	3.6	6.1	0.6
	"White"	"2106-3"	"Male"	"M"	"33 years"	"33"	"1999"	"1999"	85	1375074	6.2	4.9	7.6	0.7
	"White"	"2106-3"	"Male"	"M"	"33 years"	"33"	"2000"	"2000"	86	1348224	6.4	5.1	7.9	0.7
	"White"	"2106-3"	"Male"	"M"	"33 years"	"33"	"2001"	"2001"	96	1317923	7.3	5.9	8.9	0.7
	"White"	"2106-3"	"Male"	"M"	"33 years"	"33"	"2002"	"2002"	91	1344655	6.8	5.4	8.3	0.7
	"White"	"2106-3"	"Male"	"M"	"33 years"	"33"	"2003"	"2003"	113	1406874	8.0	6.6	9.5	0.8
	"White"	"2106-3"	"Male"	"M"	"33 years"	"33"	"2004"	"2004"	117	1360618	8.6	7.0	10.2	0.8
	"White"	"2106-3"	"Male"	"M"	"33 years"	"33"	"2005"	"2005"	80	1251970	6.4	5.1	8.0	0.7
	"White"	"2106-3"	"Male"	"M"	"33 years"	"33"	"2006"	"2006"	97	1162249	8.3	6.8	10.2	0.8
	"White"	"2106-3"	"Male"	"M"	"33 years"	"33"	"2007"	"2007"	102	1130166	9.0	7.3	10.8	0.9
	"White"	"2106-3"	"Male"	"M"	"33 years"	"33"	"2008"	"2008"	82	1163450	7.0	5.6	8.7	0.8
	"White"	"2106-3"	"Male"	"M"	"33 years"	"33"	"2009"	"2009"	77	1119826	6.9	5.4	8.6	0.8
	"White"	"2106-3"	"Male"	"M"	"33 years"	"33"	"2010"	"2010"	75	1141901	6.6	5.2	8.2	0.8
	"White"	"2106-3"	"Male"	"M"	"33 years"	"33"	"2011"	"2011"	81	1172377	6.9	5.5	8.6	0.8
	"White"	"2106-3"	"Male"	"M"	"33 years"	"33"	"2012"	"2012"	76	1198500	6.3	5.0	7.9	0.7
	"White"	"2106-3"	"Male"	"M"	"33 years"	"33"	"2013"	"2013"	91	1272381	7.2	5.8	8.8	0.7
	"White"	"2106-3"	"Male"	"M"	"33 years"	"33"	"2014"	"2014"	80	1253586	6.4	5.1	7.9	0.7
	"White"	"2106-3"	"Male"	"M"	"33 years"	"33"	"2015"	"2015"	65	1264081	5.1	4.0	6.6	0.6
	"White"	"2106-3"	"Male"	"M"	"33 years"	"33"	"2016"	"2016"	84	1265509	6.6	5.3	8.2	0.7
	"White"	"2106-3"	"Male"	"M"	"33 years"	"33"	"2017"	"2017"	74	1244646	5.9	4.7	7.5	0.7
	"White"	"2106-3"	"Male"	"M"	"33 years"	"33"	"2018"	"2018"	70	1287740	5.4	4.2	6.9	0.6
	"White"	"2106-3"	"Male"	"M"	"33 years"	"33"	"2019"	"2019"	74	1277043	5.8	4.6	7.3	0.7
	"White"	"2106-3"	"Male"	"M"	"33 years"	"33"	"2020 "	"2020"	84	1270799	6.6	5.3	8.2	0.7
	"White"	"2106-3"	"Male"	"M"	"34 years"	"34"	"1999"	"1999"	133	1495302	8.9	7.4	10.4	0.8
	"White"	"2106-3"	"Male"	"M"	"34 years"	"34"	"2000"	"2000"	136	1405331	9.7	8.1	11.3	0.8
	"White"	"2106-3"	"Male"	"M"	"34 years"	"34"	"2001"	"2001"	129	1343323	9.6	7.9	11.3	0.8
	"White"	"2106-3"	"Male"	"M"	"34 years"	"34"	"2002"	"2002"	118	1316250	9.0	7.3	10.6	0.8
	"White"	"2106-3"	"Male"	"M"	"34 years"	"34"	"2003"	"2003"	119	1341260	8.9	7.3	10.5	0.8
	"White"	"2106-3"	"Male"	"M"	"34 years"	"34"	"2004"	"2004"	128	1407264	9.1	7.5	10.7	0.8
	"White"	"2106-3"	"Male"	"M"	"34 years"	"34"	"2005"	"2005"	128	1359578	9.4	7.8	11.0	0.8
	"White"	"2106-3"	"Male"	"M"	"34 years"	"34"	"2006"	"2006"	135	1252679	10.8	9.0	12.6	0.9
	"White"	"2106-3"	"Male"	"M"	"34 years"	"34"	"2007"	"2007"	98	1161890	8.4	6.8	10.3	0.9
	"White"	"2106-3"	"Male"	"M"	"34 years"	"34"	"2008"	"2008"	83	1129967	7.3	5.9	9.1	0.8
	"White"	"2106-3"	"Male"	"M"	"34 years"	"34"	"2009"	"2009"	84	1162986	7.2	5.8	8.9	0.8
	"White"	"2106-3"	"Male"	"M"	"34 years"	"34"	"2010"	"2010"	110	1125530	9.8	7.9	11.6	0.9
	"White"	"2106-3"	"Male"	"M"	"34 years"	"34"	"2011"	"2011"	80	1159485	6.9	5.5	8.6	0.8
	"White"	"2106-3"	"Male"	"M"	"34 years"	"34"	"2012"	"2012"	104	1173241	8.9	7.2	10.6	0.9
	"White"	"2106-3"	"Male"	"M"	"34 years"	"34"	"2013"	"2013"	83	1198804	6.9	5.5	8.6	0.8
	"White"	"2106-3"	"Male"	"M"	"34 years"	"34"	"2014"	"2014"	93	1272186	7.3	5.9	9.0	0.8
	"White"	"2106-3"	"Male"	"M"	"34 years"	"34"	"2015"	"2015"	82	1254444	6.5	5.2	8.1	0.7
	"White"	"2106-3"	"Male"	"M"	"34 years"	"34"	"2016"	"2016"	93	1263155	7.4	5.9	9.0	0.8
	"White"	"2106-3"	"Male"	"M"	"34 years"	"34"	"2017"	"2017"	83	1262907	6.6	5.2	8.1	0.7
	"White"	"2106-3"	"Male"	"M"	"34 years"	"34"	"2018"	"2018"	75	1242340	6.0	4.7	7.6	0.7
	"White"	"2106-3"	"Male"	"M"	"34 years"	"34"	"2019"	"2019"	83	1284975	6.5	5.1	8.0	0.7
	"White"	"2106-3"	"Male"	"M"	"34 years"	"34"	"2020 "	"2020"	92	1277840	7.2	5.8	8.8	0.8
	"White"	"2106-3"	"Male"	"M"	"35 years"	"35"	"1999"	"1999"	185	1601492	11.6	9.9	13.2	0.8
	"White"	"2106-3"	"Male"	"M"	"35 years"	"35"	"2000"	"2000"	156	1545416	10.1	8.5	11.7	0.8
	"White"	"2106-3"	"Male"	"M"	"35 years"	"35"	"2001"	"2001"	162	1388564	11.7	9.9	13.5	0.9
	"White"	"2106-3"	"Male"	"M"	"35 years"	"35"	"2002"	"2002"	149	1343310	11.1	9.3	12.9	0.9
	"White"	"2106-3"	"Male"	"M"	"35 years"	"35"	"2003"	"2003"	165	1315510	12.5	10.6	14.5	1.0
	"White"	"2106-3"	"Male"	"M"	"35 years"	"35"	"2004"	"2004"	151	1344809	11.2	9.4	13.0	0.9
	"White"	"2106-3"	"Male"	"M"	"35 years"	"35"	"2005"	"2005"	149	1410021	10.6	8.9	12.3	0.9
	"White"	"2106-3"	"Male"	"M"	"35 years"	"35"	"2006"	"2006"	163	1364524	11.9	10.1	13.8	0.9
	"White"	"2106-3"	"Male"	"M"	"35 years"	"35"	"2007"	"2007"	137	1257370	10.9	9.1	12.7	0.9
	"White"	"2106-3"	"Male"	"M"	"35 years"	"35"	"2008"	"2008"	128	1166742	11.0	9.1	12.9	1.0
	"White"	"2106-3"	"Male"	"M"	"35 years"	"35"	"2009"	"2009"	115	1134826	10.1	8.3	12.0	0.9
	"White"	"2106-3"	"Male"	"M"	"35 years"	"35"	"2010"	"2010"	110	1171302	9.4	7.6	11.1	0.9
	"White"	"2106-3"	"Male"	"M"	"35 years"	"35"	"2011"	"2011"	98	1118977	8.8	7.1	10.7	0.9
	"White"	"2106-3"	"Male"	"M"	"35 years"	"35"	"2012"	"2012"	111	1160186	9.6	7.8	11.3	0.9
	"White"	"2106-3"	"Male"	"M"	"35 years"	"35"	"2013"	"2013"	97	1173443	8.3	6.7	10.1	0.8
	"White"	"2106-3"	"Male"	"M"	"35 years"	"35"	"2014"	"2014"	111	1198135	9.3	7.5	11.0	0.9
	"White"	"2106-3"	"Male"	"M"	"35 years"	"35"	"2015"	"2015"	109	1272610	8.6	7.0	10.2	0.8
	"White"	"2106-3"	"Male"	"M"	"35 years"	"35"	"2016"	"2016"	98	1253356	7.8	6.3	9.5	0.8
	"White"	"2106-3"	"Male"	"M"	"35 years"	"35"	"2017"	"2017"	107	1260469	8.5	6.9	10.1	0.8
	"White"	"2106-3"	"Male"	"M"	"35 years"	"35"	"2018"	"2018"	111	1260370	8.8	7.2	10.4	0.8
	"White"	"2106-3"	"Male"	"M"	"35 years"	"35"	"2019"	"2019"	93	1239734	7.5	6.1	9.2	0.8
	"White"	"2106-3"	"Male"	"M"	"35 years"	"35"	"2020 "	"2020"	88	1285261	6.8	5.5	8.4	0.7
	"White"	"2106-3"	"Male"	"M"	"36 years"	"36"	"1999"	"1999"	196	1584927	12.4	10.6	14.1	0.9
	"White"	"2106-3"	"Male"	"M"	"36 years"	"36"	"2000"	"2000"	201	1558989	12.9	11.1	14.7	0.9
	"White"	"2106-3"	"Male"	"M"	"36 years"	"36"	"2001"	"2001"	190	1511046	12.6	10.8	14.4	0.9
	"White"	"2106-3"	"Male"	"M"	"36 years"	"36"	"2002"	"2002"	182	1385715	13.1	11.2	15.0	1.0
	"White"	"2106-3"	"Male"	"M"	"36 years"	"36"	"2003"	"2003"	202	1338550	15.1	13.0	17.2	1.1
	"White"	"2106-3"	"Male"	"M"	"36 years"	"36"	"2004"	"2004"	161	1313889	12.3	10.4	14.1	1.0
	"White"	"2106-3"	"Male"	"M"	"36 years"	"36"	"2005"	"2005"	161	1340849	12.0	10.2	13.9	0.9
	"White"	"2106-3"	"Male"	"M"	"36 years"	"36"	"2006"	"2006"	165	1406075	11.7	9.9	13.5	0.9
	"White"	"2106-3"	"Male"	"M"	"36 years"	"36"	"2007"	"2007"	144	1359696	10.6	8.9	12.3	0.9
	"White"	"2106-3"	"Male"	"M"	"36 years"	"36"	"2008"	"2008"	151	1252908	12.1	10.1	14.0	1.0
	"White"	"2106-3"	"Male"	"M"	"36 years"	"36"	"2009"	"2009"	117	1161599	10.1	8.2	11.9	0.9
	"White"	"2106-3"	"Male"	"M"	"36 years"	"36"	"2010"	"2010"	125	1124152	11.1	9.2	13.1	1.0
	"White"	"2106-3"	"Male"	"M"	"36 years"	"36"	"2011"	"2011"	150	1165814	12.9	10.8	14.9	1.1
	"White"	"2106-3"	"Male"	"M"	"36 years"	"36"	"2012"	"2012"	138	1119717	12.3	10.3	14.4	1.0
	"White"	"2106-3"	"Male"	"M"	"36 years"	"36"	"2013"	"2013"	120	1159583	10.3	8.5	12.2	0.9
	"White"	"2106-3"	"Male"	"M"	"36 years"	"36"	"2014"	"2014"	125	1172612	10.7	8.8	12.5	1.0
	"White"	"2106-3"	"Male"	"M"	"36 years"	"36"	"2015"	"2015"	122	1198278	10.2	8.4	12.0	0.9
	"White"	"2106-3"	"Male"	"M"	"36 years"	"36"	"2016"	"2016"	120	1271141	9.4	7.8	11.1	0.9
	"White"	"2106-3"	"Male"	"M"	"36 years"	"36"	"2017"	"2017"	134	1250410	10.7	8.9	12.5	0.9
	"White"	"2106-3"	"Male"	"M"	"36 years"	"36"	"2018"	"2018"	109	1257880	8.7	7.0	10.3	0.8
	"White"	"2106-3"	"Male"	"M"	"36 years"	"36"	"2019"	"2019"	98	1257715	7.8	6.3	9.5	0.8
	"White"	"2106-3"	"Male"	"M"	"36 years"	"36"	"2020 "	"2020"	129	1239469	10.4	8.6	12.2	0.9
	"White"	"2106-3"	"Male"	"M"	"37 years"	"37"	"1999"	"1999"	261	1630794	16.0	14.1	17.9	1.0
	"White"	"2106-3"	"Male"	"M"	"37 years"	"37"	"2000"	"2000"	259	1576036	16.4	14.4	18.4	1.0
	"White"	"2106-3"	"Male"	"M"	"37 years"	"37"	"2001"	"2001"	263	1559237	16.9	14.8	18.9	1.0
	"White"	"2106-3"	"Male"	"M"	"37 years"	"37"	"2002"	"2002"	267	1506700	17.7	15.6	19.8	1.1
	"White"	"2106-3"	"Male"	"M"	"37 years"	"37"	"2003"	"2003"	225	1379892	16.3	14.2	18.4	1.1
	"White"	"2106-3"	"Male"	"M"	"37 years"	"37"	"2004"	"2004"	224	1335607	16.8	14.6	19.0	1.1
	"White"	"2106-3"	"Male"	"M"	"37 years"	"37"	"2005"	"2005"	187	1308647	14.3	12.2	16.3	1.0
	"White"	"2106-3"	"Male"	"M"	"37 years"	"37"	"2006"	"2006"	202	1335906	15.1	13.0	17.2	1.1
	"White"	"2106-3"	"Male"	"M"	"37 years"	"37"	"2007"	"2007"	177	1399035	12.7	10.8	14.5	1.0
	"White"	"2106-3"	"Male"	"M"	"37 years"	"37"	"2008"	"2008"	190	1352601	14.0	12.0	16.0	1.0
	"White"	"2106-3"	"Male"	"M"	"37 years"	"37"	"2009"	"2009"	182	1245984	14.6	12.5	16.7	1.1
	"White"	"2106-3"	"Male"	"M"	"37 years"	"37"	"2010"	"2010"	168	1171744	14.3	12.2	16.5	1.1
	"White"	"2106-3"	"Male"	"M"	"37 years"	"37"	"2011"	"2011"	166	1130288	14.7	12.5	16.9	1.1
	"White"	"2106-3"	"Male"	"M"	"37 years"	"37"	"2012"	"2012"	149	1166396	12.8	10.7	14.8	1.0
	"White"	"2106-3"	"Male"	"M"	"37 years"	"37"	"2013"	"2013"	139	1119418	12.4	10.4	14.5	1.1
	"White"	"2106-3"	"Male"	"M"	"37 years"	"37"	"2014"	"2014"	131	1158423	11.3	9.4	13.2	1.0
	"White"	"2106-3"	"Male"	"M"	"37 years"	"37"	"2015"	"2015"	148	1172728	12.6	10.6	14.7	1.0
	"White"	"2106-3"	"Male"	"M"	"37 years"	"37"	"2016"	"2016"	162	1196516	13.5	11.5	15.6	1.1
	"White"	"2106-3"	"Male"	"M"	"37 years"	"37"	"2017"	"2017"	142	1268254	11.2	9.4	13.0	0.9
	"White"	"2106-3"	"Male"	"M"	"37 years"	"37"	"2018"	"2018"	143	1247412	11.5	9.6	13.3	1.0
	"White"	"2106-3"	"Male"	"M"	"37 years"	"37"	"2019"	"2019"	122	1255024	9.7	8.0	11.4	0.9
	"White"	"2106-3"	"Male"	"M"	"37 years"	"37"	"2020 "	"2020"	155	1257082	12.3	10.4	14.3	1.0
	"White"	"2106-3"	"Male"	"M"	"38 years"	"38"	"1999"	"1999"	327	1615478	20.2	18.0	22.4	1.1
	"White"	"2106-3"	"Male"	"M"	"38 years"	"38"	"2000"	"2000"	308	1616216	19.1	16.9	21.2	1.1
	"White"	"2106-3"	"Male"	"M"	"38 years"	"38"	"2001"	"2001"	278	1571768	17.7	15.6	19.8	1.1
	"White"	"2106-3"	"Male"	"M"	"38 years"	"38"	"2002"	"2002"	288	1554527	18.5	16.4	20.7	1.1
	"White"	"2106-3"	"Male"	"M"	"38 years"	"38"	"2003"	"2003"	307	1501433	20.4	18.2	22.7	1.2
	"White"	"2106-3"	"Male"	"M"	"38 years"	"38"	"2004"	"2004"	247	1378145	17.9	15.7	20.2	1.1
	"White"	"2106-3"	"Male"	"M"	"38 years"	"38"	"2005"	"2005"	226	1332255	17.0	14.8	19.2	1.1
	"White"	"2106-3"	"Male"	"M"	"38 years"	"38"	"2006"	"2006"	215	1306223	16.5	14.3	18.7	1.1
	"White"	"2106-3"	"Male"	"M"	"38 years"	"38"	"2007"	"2007"	223	1332504	16.7	14.5	18.9	1.1
	"White"	"2106-3"	"Male"	"M"	"38 years"	"38"	"2008"	"2008"	248	1395155	17.8	15.6	20.0	1.1
	"White"	"2106-3"	"Male"	"M"	"38 years"	"38"	"2009"	"2009"	222	1348812	16.5	14.3	18.6	1.1
	"White"	"2106-3"	"Male"	"M"	"38 years"	"38"	"2010"	"2010"	191	1266843	15.1	12.9	17.2	1.1
	"White"	"2106-3"	"Male"	"M"	"38 years"	"38"	"2011"	"2011"	190	1155103	16.4	14.1	18.8	1.2
	"White"	"2106-3"	"Male"	"M"	"38 years"	"38"	"2012"	"2012"	195	1130648	17.2	14.8	19.7	1.2
	"White"	"2106-3"	"Male"	"M"	"38 years"	"38"	"2013"	"2013"	156	1165832	13.4	11.3	15.5	1.1
	"White"	"2106-3"	"Male"	"M"	"38 years"	"38"	"2014"	"2014"	147	1118304	13.1	11.0	15.3	1.1
	"White"	"2106-3"	"Male"	"M"	"38 years"	"38"	"2015"	"2015"	158	1158503	13.6	11.5	15.8	1.1
	"White"	"2106-3"	"Male"	"M"	"38 years"	"38"	"2016"	"2016"	150	1171327	12.8	10.8	14.9	1.0
	"White"	"2106-3"	"Male"	"M"	"38 years"	"38"	"2017"	"2017"	188	1193985	15.7	13.5	18.0	1.1
	"White"	"2106-3"	"Male"	"M"	"38 years"	"38"	"2018"	"2018"	173	1265083	13.7	11.6	15.7	1.0
	"White"	"2106-3"	"Male"	"M"	"38 years"	"38"	"2019"	"2019"	167	1244481	13.4	11.4	15.5	1.0
	"White"	"2106-3"	"Male"	"M"	"38 years"	"38"	"2020 "	"2020"	176	1254096	14.0	12.0	16.1	1.1
	"White"	"2106-3"	"Male"	"M"	"39 years"	"39"	"1999"	"1999"	406	1661896	24.4	22.1	26.8	1.2
	"White"	"2106-3"	"Male"	"M"	"39 years"	"39"	"2000"	"2000"	365	1639431	22.3	20.0	24.5	1.2
	"White"	"2106-3"	"Male"	"M"	"39 years"	"39"	"2001"	"2001"	362	1602442	22.6	20.3	24.9	1.2
	"White"	"2106-3"	"Male"	"M"	"39 years"	"39"	"2002"	"2002"	364	1569226	23.2	20.8	25.6	1.2
	"White"	"2106-3"	"Male"	"M"	"39 years"	"39"	"2003"	"2003"	350	1552013	22.6	20.2	24.9	1.2
