Cause of death Code	Race	Gender	Gender Code	Five-Year Ages	Five-Year Ages Code	Year	Year Code	Deaths	Population	Crude Rate
I13.2	White	Male	M	45-49 years	45-49	2017	2017	1	6507420	0.0153670732794256
I12.0	White	Male	M	45-49 years	45-49	2017	2017	40	6507420	0.614682931177026
I13.9	White	Male	M	45-49 years	45-49	2017	2017	2	6507420	0.0307341465588513
I10	White	Male	M	45-49 years	45-49	2018	2018	143	6351420	2.25146502671843
I11.0	White	Male	M	45-49 years	45-49	2018	2018	47	6351420	0.739992001788576
I11.9	White	Male	M	45-49 years	45-49	2018	2018	608	6351420	9.57266249122244
I12.0	White	Male	M	45-49 years	45-49	2018	2018	38	6351420	0.598291405701402
I13.0	White	Male	M	45-49 years	45-49	2018	2018	1	6351420	0.0157445106763527
I13.1	White	Male	M	45-49 years	45-49	2018	2018	17	6351420	0.267656681497996
I13.2	White	Male	M	45-49 years	45-49	2018	2018	13	6351420	0.204678638792585
I13.9	White	Male	M	45-49 years	45-49	2018	2018	2	6351420	0.0314890213527054
I11.0	White	Male	M	45-49 years	45-49	2019	2019	46	6150268	0.747934886739895
I10	White	Male	M	45-49 years	45-49	2019	2019	148	6150268	2.40639920081531
I13.0	White	Male	M	45-49 years	45-49	2019	2019	1	6150268	0.0162594540595629
I12.0	White	Male	M	45-49 years	45-49	2019	2019	31	6150268	0.504043075846451
I13.1	White	Male	M	45-49 years	45-49	2019	2019	16	6150268	0.260151264953007
I11.9	White	Male	M	45-49 years	45-49	2019	2019	607	6150268	9.8694886141547
I13.2	White	Male	M	45-49 years	45-49	2019	2019	1	6150268	0.0162594540595629
I13.9	White	Male	M	45-49 years	45-49	2019	2019	2	6150268	0.0325189081191259
I10	White	Male	M	45-49 years	45-49	2020	2020	143	5930598	2.41122396088894
I11.0	White	Male	M	45-49 years	45-49	2020	2020	52	5930598	0.876808713050522
I11.9	White	Male	M	45-49 years	45-49	2020	2020	649	5930598	10.9432472071113
I12.0	White	Male	M	45-49 years	45-49	2020	2020	39	5930598	0.657606534787892
I13.0	White	Male	M	45-49 years	45-49	2020	2020	1	5930598	0.0168617060202023
I13.1	White	Male	M	45-49 years	45-49	2020	2020	15	5930598	0.252925590303035
I13.2	White	Male	M	45-49 years	45-49	2020	2020	10	5930598	0.168617060202023
I13.9	White	Male	M	45-49 years	45-49	2020	2020	2	5930598	0.0337234120404047
I15.9	White	Male	M	45-49 years	45-49	2020	2020	1	5930598	0.0168617060202023
I10	White	Male	M	45-49 years	45-49	2021	2021	141	5767014	2.44493944353178
I11.9	White	Male	M	45-49 years	45-49	2021	2021	551	5767014	9.55433782543271
I13.0	White	Male	M	45-49 years	45-49	2021	2021	3	5767014	0.0520199881602507
I11.0	White	Male	M	45-49 years	45-49	2021	2021	55	5767014	0.953699782937929
I13.1	White	Male	M	45-49 years	45-49	2021	2021	14	5767014	0.242759944747837
I12.9	White	Male	M	45-49 years	45-49	2021	2021	2	5767014	0.0346799921068338
I13.2	White	Male	M	45-49 years	45-49	2021	2021	5	5767014	0.0866999802670845
I12.0	White	Male	M	45-49 years	45-49	2021	2021	31	5767014	0.537539877655924
I13.9	White	Male	M	45-49 years	45-49	2021	2021	3	5767014	0.0520199881602507
I15.9	White	Male	M	45-49 years	45-49	2021	2021	1	5767014	0.0173399960534169
I10	White	Male	M	50-54 years	50-54	1999	1999	95	6513967	1.45840468642227
I11.0	White	Male	M	50-54 years	50-54	1999	1999	29	6513967	0.445197220065745
I11.9	White	Male	M	50-54 years	50-54	1999	1999	346	6513967	5.31166338423268
I13.0	White	Male	M	50-54 years	50-54	1999	1999	1	6513967	0.0153516282781291
I12.0	White	Male	M	50-54 years	50-54	1999	1999	30	6513967	0.460548848343874
I13.1	White	Male	M	50-54 years	50-54	1999	1999	10	6513967	0.153516282781291
I12.9	White	Male	M	50-54 years	50-54	1999	1999	2	6513967	0.0307032565562583
I13.2	White	Male	M	50-54 years	50-54	1999	1999	5	6513967	0.0767581413906457
I13.9	White	Male	M	50-54 years	50-54	1999	1999	2	6513967	0.0307032565562583
I10	White	Male	M	50-54 years	50-54	2000	2000	111	6733591	1.64845176964268
I11.0	White	Male	M	50-54 years	50-54	2000	2000	32	6733591	0.475229338996087
I11.9	White	Male	M	50-54 years	50-54	2000	2000	403	6733591	5.98491948798197
I12.0	White	Male	M	50-54 years	50-54	2000	2000	41	6733591	0.608887590588736
I12.9	White	Male	M	50-54 years	50-54	2000	2000	3	6733591	0.0445527505308832
I13.1	White	Male	M	50-54 years	50-54	2000	2000	12	6733591	0.178211002123533
I13.2	White	Male	M	50-54 years	50-54	2000	2000	1	6733591	0.0148509168436277
I13.9	White	Male	M	50-54 years	50-54	2000	2000	2	6733591	0.0297018336872554
I11.0	White	Male	M	50-54 years	50-54	2001	2001	34	7099559	0.478902985382613
I10	White	Male	M	50-54 years	50-54	2001	2001	118	7099559	1.66207506691613
I13.1	White	Male	M	50-54 years	50-54	2001	2001	5	7099559	0.0704269096150902
I12.0	White	Male	M	50-54 years	50-54	2001	2001	37	7099559	0.521159131151667
I13.2	White	Male	M	50-54 years	50-54	2001	2001	9	7099559	0.126768437307162
I11.9	White	Male	M	50-54 years	50-54	2001	2001	465	7099559	6.54970259420339
I13.9	White	Male	M	50-54 years	50-54	2001	2001	2	7099559	0.0281707638460361
I10	White	Male	M	50-54 years	50-54	2002	2002	129	7031269	1.83466170900303
I11.0	White	Male	M	50-54 years	50-54	2002	2002	46	7031269	0.654220454373172
I11.9	White	Male	M	50-54 years	50-54	2002	2002	573	7031269	8.14931131208321
I13.1	White	Male	M	50-54 years	50-54	2002	2002	4	7031269	0.0568887351628845
I12.0	White	Male	M	50-54 years	50-54	2002	2002	51	7031269	0.725331373326778
I13.2	White	Male	M	50-54 years	50-54	2002	2002	4	7031269	0.0568887351628845
I10	White	Male	M	50-54 years	50-54	2003	2003	157	7105292	2.20962066020651
I11.0	White	Male	M	50-54 years	50-54	2003	2003	49	7105292	0.689626830255534
I11.9	White	Male	M	50-54 years	50-54	2003	2003	635	7105292	8.93700075943395
I12.0	White	Male	M	50-54 years	50-54	2003	2003	41	7105292	0.57703469470361
I12.9	White	Male	M	50-54 years	50-54	2003	2003	1	7105292	0.0140740169439905
I13.1	White	Male	M	50-54 years	50-54	2003	2003	10	7105292	0.140740169439905
I13.2	White	Male	M	50-54 years	50-54	2003	2003	6	7105292	0.0844441016639429
I11.0	White	Male	M	50-54 years	50-54	2004	2004	54	7228634	0.747029106744096
I11.9	White	Male	M	50-54 years	50-54	2004	2004	633	7228634	8.75684119572246
I12.0	White	Male	M	50-54 years	50-54	2004	2004	41	7228634	0.567188766231628
I12.9	White	Male	M	50-54 years	50-54	2004	2004	1	7228634	0.0138338723471129
I13.0	White	Male	M	50-54 years	50-54	2004	2004	1	7228634	0.0138338723471129
I13.1	White	Male	M	50-54 years	50-54	2004	2004	5	7228634	0.0691693617355644
I10	White	Male	M	50-54 years	50-54	2004	2004	161	7228634	2.22725344788517
I13.2	White	Male	M	50-54 years	50-54	2004	2004	7	7228634	0.0968371064297902
I10	White	Male	M	50-54 years	50-54	2005	2005	152	7376377	2.06063220467175
I11.0	White	Male	M	50-54 years	50-54	2005	2005	55	7376377	0.745623495111489
I12.9	White	Male	M	50-54 years	50-54	2005	2005	1	7376377	0.0135567908202089
I11.9	White	Male	M	50-54 years	50-54	2005	2005	658	7376377	8.92036835969745
I13.1	White	Male	M	50-54 years	50-54	2005	2005	12	7376377	0.162681489842507
I12.0	White	Male	M	50-54 years	50-54	2005	2005	51	7376377	0.691396331830654
I13.2	White	Male	M	50-54 years	50-54	2005	2005	7	7376377	0.0948975357414622
I13.9	White	Male	M	50-54 years	50-54	2005	2005	3	7376377	0.0406703724606267
I10	White	Male	M	50-54 years	50-54	2006	2006	192	7503011	2.55897265777699
I11.0	White	Male	M	50-54 years	50-54	2006	2006	57	7503011	0.759695007777544
I11.9	White	Male	M	50-54 years	50-54	2006	2006	768	7503011	10.235890631108
I12.0	White	Male	M	50-54 years	50-54	2006	2006	59	7503011	0.786350972962721
I13.1	White	Male	M	50-54 years	50-54	2006	2006	15	7503011	0.199919738888827
I13.2	White	Male	M	50-54 years	50-54	2006	2006	5	7503011	0.0666399129629425
I11.0	White	Male	M	50-54 years	50-54	2007	2007	70	7647642	0.91531481206887
I10	White	Male	M	50-54 years	50-54	2007	2007	193	7647642	2.52365369613274
I13.1	White	Male	M	50-54 years	50-54	2007	2007	15	7647642	0.196138888300472
I12.0	White	Male	M	50-54 years	50-54	2007	2007	47	7647642	0.614568516674813
I13.2	White	Male	M	50-54 years	50-54	2007	2007	4	7647642	0.0523037035467926
I11.9	White	Male	M	50-54 years	50-54	2007	2007	749	7647642	9.79386848913691
I15.9	White	Male	M	50-54 years	50-54	2007	2007	1	7647642	0.0130759258866981
I10	White	Male	M	50-54 years	50-54	2008	2008	187	7770369	2.40657811746135
I11.0	White	Male	M	50-54 years	50-54	2008	2008	68	7770369	0.875119315440489
I12.9	White	Male	M	50-54 years	50-54	2008	2008	1	7770369	0.0128694016976543
I11.9	White	Male	M	50-54 years	50-54	2008	2008	850	7770369	10.9389914430061
I13.1	White	Male	M	50-54 years	50-54	2008	2008	16	7770369	0.205910427162468
I12.0	White	Male	M	50-54 years	50-54	2008	2008	55	7770369	0.707817093370984
I13.2	White	Male	M	50-54 years	50-54	2008	2008	8	7770369	0.102955213581234
I13.9	White	Male	M	50-54 years	50-54	2008	2008	2	7770369	0.0257388033953085
I11.9	White	Male	M	50-54 years	50-54	2009	2009	891	7837527	11.3683818888279
I12.0	White	Male	M	50-54 years	50-54	2009	2009	38	7837527	0.484846814562808
I12.9	White	Male	M	50-54 years	50-54	2009	2009	1	7837527	0.0127591266990213
I13.1	White	Male	M	50-54 years	50-54	2009	2009	15	7837527	0.191386900485319
I13.2	White	Male	M	50-54 years	50-54	2009	2009	8	7837527	0.10207301359217
I10	White	Male	M	50-54 years	50-54	2009	2009	260	7837527	3.31737294174553
I13.9	White	Male	M	50-54 years	50-54	2009	2009	2	7837527	0.0255182533980425
I11.0	White	Male	M	50-54 years	50-54	2009	2009	65	7837527	0.829343235436382
I10	White	Male	M	50-54 years	50-54	2010	2010	261	7887799	3.30890784615582
I11.0	White	Male	M	50-54 years	50-54	2010	2010	62	7887799	0.786024086060002
I11.9	White	Male	M	50-54 years	50-54	2010	2010	833	7887799	10.5606139304513
I13.0	White	Male	M	50-54 years	50-54	2010	2010	1	7887799	0.0126778078396775
I12.0	White	Male	M	50-54 years	50-54	2010	2010	54	7887799	0.684601623342583
I13.1	White	Male	M	50-54 years	50-54	2010	2010	15	7887799	0.190167117595162
I12.9	White	Male	M	50-54 years	50-54	2010	2010	2	7887799	0.0253556156793549
I13.2	White	Male	M	50-54 years	50-54	2010	2010	11	7887799	0.139455886236452
I13.9	White	Male	M	50-54 years	50-54	2010	2010	3	7887799	0.0380334235190324
I11.0	White	Male	M	50-54 years	50-54	2011	2011	65	7915197	0.821205081819189
I11.9	White	Male	M	50-54 years	50-54	2011	2011	907	7915197	11.4589693724616
I12.0	White	Male	M	50-54 years	50-54	2011	2011	49	7915197	0.619062292448312
I12.9	White	Male	M	50-54 years	50-54	2011	2011	2	7915197	0.0252678486713597
I13.0	White	Male	M	50-54 years	50-54	2011	2011	1	7915197	0.0126339243356798
I13.1	White	Male	M	50-54 years	50-54	2011	2011	20	7915197	0.252678486713597
I10	White	Male	M	50-54 years	50-54	2011	2011	223	7915197	2.8173651268566
I13.2	White	Male	M	50-54 years	50-54	2011	2011	9	7915197	0.113705319021118
I13.9	White	Male	M	50-54 years	50-54	2011	2011	3	7915197	0.0379017730070395
I10	White	Male	M	50-54 years	50-54	2012	2012	258	7852440	3.28560294634534
I11.0	White	Male	M	50-54 years	50-54	2012	2012	58	7852440	0.738623918170658
I11.9	White	Male	M	50-54 years	50-54	2012	2012	953	7852440	12.1363550692524
I13.0	White	Male	M	50-54 years	50-54	2012	2012	1	7852440	0.0127348951408734
I12.0	White	Male	M	50-54 years	50-54	2012	2012	51	7852440	0.649479652184544
I13.1	White	Male	M	50-54 years	50-54	2012	2012	21	7852440	0.267432797958342
I12.9	White	Male	M	50-54 years	50-54	2012	2012	2	7852440	0.0254697902817468
I13.2	White	Male	M	50-54 years	50-54	2012	2012	7	7852440	0.0891442659861139
I15.0	White	Male	M	50-54 years	50-54	2012	2012	1	7852440	0.0127348951408734
I11.0	White	Male	M	50-54 years	50-54	2013	2013	76	7759979	0.979384093694068
I12.9	White	Male	M	50-54 years	50-54	2013	2013	3	7759979	0.0386598984352922
I10	White	Male	M	50-54 years	50-54	2013	2013	315	7759979	4.05928933570568
I13.1	White	Male	M	50-54 years	50-54	2013	2013	16	7759979	0.206186124988225
I12.0	White	Male	M	50-54 years	50-54	2013	2013	54	7759979	0.695878171835259
I13.2	White	Male	M	50-54 years	50-54	2013	2013	11	7759979	0.141752960929405
I11.9	White	Male	M	50-54 years	50-54	2013	2013	970	7759979	12.5000338274111
I13.9	White	Male	M	50-54 years	50-54	2013	2013	3	7759979	0.0386598984352922
I10	White	Male	M	50-54 years	50-54	2014	2014	290	7665141	3.78336158460751
I11.9	White	Male	M	50-54 years	50-54	2014	2014	1119	7665141	14.5985572868131
I11.0	White	Male	M	50-54 years	50-54	2014	2014	77	7665141	1.00454773108544
I13.1	White	Male	M	50-54 years	50-54	2014	2014	19	7665141	0.24787541416394
I12.9	White	Male	M	50-54 years	50-54	2014	2014	1	7665141	0.0130460744296811
I13.2	White	Male	M	50-54 years	50-54	2014	2014	5	7665141	0.0652303721484054
I12.0	White	Male	M	50-54 years	50-54	2014	2014	50	7665141	0.652303721484054
I13.9	White	Male	M	50-54 years	50-54	2014	2014	5	7665141	0.0652303721484054
I10	White	Male	M	50-54 years	50-54	2015	2015	305	7489701	4.07225869230294
I11.0	White	Male	M	50-54 years	50-54	2015	2015	94	7489701	1.25505677729992
I11.9	White	Male	M	50-54 years	50-54	2015	2015	982	7489701	13.1113378224311
I12.0	White	Male	M	50-54 years	50-54	2015	2015	63	7489701	0.84115507414782
I13.1	White	Male	M	50-54 years	50-54	2015	2015	19	7489701	0.253681689028708
I12.9	White	Male	M	50-54 years	50-54	2015	2015	2	7489701	0.0267033356872324
I13.2	White	Male	M	50-54 years	50-54	2015	2015	6	7489701	0.0801100070616971
I13.9	White	Male	M	50-54 years	50-54	2015	2015	3	7489701	0.0400550035308486
I11.9	White	Male	M	50-54 years	50-54	2016	2016	984	7227858	13.6139918631495
I12.0	White	Male	M	50-54 years	50-54	2016	2016	68	7227858	0.940804315746103
I12.9	White	Male	M	50-54 years	50-54	2016	2016	3	7227858	0.0415060727535046
I13.0	White	Male	M	50-54 years	50-54	2016	2016	3	7227858	0.0415060727535046
I13.1	White	Male	M	50-54 years	50-54	2016	2016	21	7227858	0.290542509274532
I10	White	Male	M	50-54 years	50-54	2016	2016	283	7227858	3.91540619641393
I13.2	White	Male	M	50-54 years	50-54	2016	2016	13	7227858	0.17985964859852
I11.0	White	Male	M	50-54 years	50-54	2016	2016	71	7227858	0.982310388499608
I13.9	White	Male	M	50-54 years	50-54	2016	2016	2	7227858	0.027670715169003
I10	White	Male	M	50-54 years	50-54	2017	2017	288	6978435	4.12699982159324
I11.9	White	Male	M	50-54 years	50-54	2017	2017	976	6978435	13.9859438398437
I11.0	White	Male	M	50-54 years	50-54	2017	2017	71	6978435	1.01742009490667
I13.1	White	Male	M	50-54 years	50-54	2017	2017	25	6978435	0.35824651229108
I12.9	White	Male	M	50-54 years	50-54	2017	2017	3	6978435	0.0429895814749296
I13.2	White	Male	M	50-54 years	50-54	2017	2017	14	6978435	0.200618046883005
I12.0	White	Male	M	50-54 years	50-54	2017	2017	70	6978435	1.00309023441502
I13.9	White	Male	M	50-54 years	50-54	2017	2017	1	6978435	0.0143298604916432
I11.0	White	Male	M	50-54 years	50-54	2018	2018	105	6727826	1.56068245522402
I11.9	White	Male	M	50-54 years	50-54	2018	2018	977	6727826	14.5217786547987
I12.0	White	Male	M	50-54 years	50-54	2018	2018	47	6727826	0.698591194243133
I12.9	White	Male	M	50-54 years	50-54	2018	2018	2	6727826	0.0297272848614099
I13.0	White	Male	M	50-54 years	50-54	2018	2018	2	6727826	0.0297272848614099
I13.1	White	Male	M	50-54 years	50-54	2018	2018	27	6727826	0.401318345629034
I10	White	Male	M	50-54 years	50-54	2018	2018	287	6727826	4.26586537761232
I13.2	White	Male	M	50-54 years	50-54	2018	2018	15	6727826	0.222954636460574
I13.9	White	Male	M	50-54 years	50-54	2018	2018	2	6727826	0.0297272848614099
I11.0	White	Male	M	50-54 years	50-54	2019	2019	88	6529005	1.34783171402074
I11.9	White	Male	M	50-54 years	50-54	2019	2019	969	6529005	14.8414651237057
I12.0	White	Male	M	50-54 years	50-54	2019	2019	53	6529005	0.811762282307947
I12.9	White	Male	M	50-54 years	50-54	2019	2019	2	6529005	0.0306325389550169
I13.0	White	Male	M	50-54 years	50-54	2019	2019	3	6529005	0.0459488084325253
I13.1	White	Male	M	50-54 years	50-54	2019	2019	36	6529005	0.551385701190304
I10	White	Male	M	50-54 years	50-54	2019	2019	284	6529005	4.3498205316124
I13.2	White	Male	M	50-54 years	50-54	2019	2019	19	6529005	0.29100912007266
I13.9	White	Male	M	50-54 years	50-54	2019	2019	3	6529005	0.0459488084325253
I11.9	White	Male	M	50-54 years	50-54	2020	2020	945	6446345	14.6594698235977
I12.0	White	Male	M	50-54 years	50-54	2020	2020	80	6446345	1.24101331839981
I12.9	White	Male	M	50-54 years	50-54	2020	2020	3	6446345	0.0465379994399927
I13.0	White	Male	M	50-54 years	50-54	2020	2020	3	6446345	0.0465379994399927
I13.1	White	Male	M	50-54 years	50-54	2020	2020	29	6446345	0.44986732791993
I10	White	Male	M	50-54 years	50-54	2020	2020	298	6446345	4.62277461103928
I13.2	White	Male	M	50-54 years	50-54	2020	2020	22	6446345	0.341278662559947
I11.0	White	Male	M	50-54 years	50-54	2020	2020	123	6446345	1.9080579770397
I13.9	White	Male	M	50-54 years	50-54	2020	2020	5	6446345	0.0775633323999879
I12.0	White	Male	M	50-54 years	50-54	2021	2021	63	6580394	0.957389481541683
I12.9	White	Male	M	50-54 years	50-54	2021	2021	4	6580394	0.0607866337486783
I13.0	White	Male	M	50-54 years	50-54	2021	2021	3	6580394	0.0455899753115087
I13.1	White	Male	M	50-54 years	50-54	2021	2021	25	6580394	0.379916460929239
I10	White	Male	M	50-54 years	50-54	2021	2021	294	6580394	4.46781758052785
I13.2	White	Male	M	50-54 years	50-54	2021	2021	20	6580394	0.303933168743391
I11.0	White	Male	M	50-54 years	50-54	2021	2021	136	6580394	2.06674554745506
I13.9	White	Male	M	50-54 years	50-54	2021	2021	2	6580394	0.0303933168743391
I11.9	White	Male	M	50-54 years	50-54	2021	2021	890	6580394	13.5250260090809
I15.9	White	Male	M	50-54 years	50-54	2021	2021	1	6580394	0.0151966584371696
I10	White	Male	M	55-59 years	55-59	1999	1999	138	5063782	2.72523580201517
I11.0	White	Male	M	55-59 years	55-59	1999	1999	45	5063782	0.888663848483209
I11.9	White	Male	M	55-59 years	55-59	1999	1999	393	5063782	7.76099761008669
I12.0	White	Male	M	55-59 years	55-59	1999	1999	40	5063782	0.789923420873963
I12.9	White	Male	M	55-59 years	55-59	1999	1999	3	5063782	0.0592442565655473
I13.1	White	Male	M	55-59 years	55-59	1999	1999	10	5063782	0.197480855218491
I13.2	White	Male	M	55-59 years	55-59	1999	1999	9	5063782	0.177732769696642
I13.9	White	Male	M	55-59 years	55-59	1999	1999	2	5063782	0.0394961710436982
I10	White	Male	M	55-59 years	55-59	2000	2000	140	5197809	2.69344256397263
I11.0	White	Male	M	55-59 years	55-59	2000	2000	49	5197809	0.94270489739042
I11.9	White	Male	M	55-59 years	55-59	2000	2000	398	5197809	7.65707243186504
I12.0	White	Male	M	55-59 years	55-59	2000	2000	48	5197809	0.923466021933472
I13.0	White	Male	M	55-59 years	55-59	2000	2000	2	5197809	0.0384777509138947
I13.1	White	Male	M	55-59 years	55-59	2000	2000	10	5197809	0.192388754569473
I12.9	White	Male	M	55-59 years	55-59	2000	2000	2	5197809	0.0384777509138947
I13.2	White	Male	M	55-59 years	55-59	2000	2000	11	5197809	0.211627630026421
I10	White	Male	M	55-59 years	55-59	2001	2001	146	5364115	2.72179101305621
I11.9	White	Male	M	55-59 years	55-59	2001	2001	451	5364115	8.40772429375582
I11.0	White	Male	M	55-59 years	55-59	2001	2001	62	5364115	1.15582906033894
I13.1	White	Male	M	55-59 years	55-59	2001	2001	10	5364115	0.186424041990151
I12.9	White	Male	M	55-59 years	55-59	2001	2001	2	5364115	0.0372848083980302
I13.2	White	Male	M	55-59 years	55-59	2001	2001	7	5364115	0.130496829393106
I12.0	White	Male	M	55-59 years	55-59	2001	2001	44	5364115	0.820265784756665
I13.9	White	Male	M	55-59 years	55-59	2001	2001	3	5364115	0.0559272125970454
I11.0	White	Male	M	55-59 years	55-59	2002	2002	40	5830597	0.686036095446144
I10	White	Male	M	55-59 years	55-59	2002	2002	160	5830597	2.74414438178458
I13.1	White	Male	M	55-59 years	55-59	2002	2002	12	5830597	0.205810828633843
I12.0	White	Male	M	55-59 years	55-59	2002	2002	50	5830597	0.85754511930768
I13.2	White	Male	M	55-59 years	55-59	2002	2002	10	5830597	0.171509023861536
I11.9	White	Male	M	55-59 years	55-59	2002	2002	605	5830597	10.3762959436229
I13.9	White	Male	M	55-59 years	55-59	2002	2002	1	5830597	0.0171509023861536
I11.0	White	Male	M	55-59 years	55-59	2003	2003	57	6050416	0.942083982324521
I11.9	White	Male	M	55-59 years	55-59	2003	2003	664	6050416	10.9744520046225
I12.0	White	Male	M	55-59 years	55-59	2003	2003	56	6050416	0.925556193160933
I12.9	White	Male	M	55-59 years	55-59	2003	2003	5	6050416	0.0826389458179405
I13.1	White	Male	M	55-59 years	55-59	2003	2003	13	6050416	0.214861259126645
I13.2	White	Male	M	55-59 years	55-59	2003	2003	10	6050416	0.165277891635881
I10	White	Male	M	55-59 years	55-59	2003	2003	185	6050416	3.0576409952638
I13.9	White	Male	M	55-59 years	55-59	2003	2003	1	6050416	0.0165277891635881
I11.0	White	Male	M	55-59 years	55-59	2004	2004	75	6314088	1.18781999870765
