Race,Hispanic Origin,Five-Year Age Groups,Gender,Deaths,Year
Asian or Pacific Islander,Hispanic or Latino,90-94 years,Female,5,2018
Black or African American,Hispanic or Latino,90-94 years,Female,15,2018
White,Hispanic or Latino,90-94 years,Female,868,2018
American Indian or Alaska Native,Hispanic or Latino,95-99 years,Female,5,2018
Asian or Pacific Islander,Hispanic or Latino,95-99 years,Female,5,2018
Black or African American,Hispanic or Latino,95-99 years,Female,5,2018
White,Hispanic or Latino,95-99 years,Female,251,2018
American Indian or Alaska Native,Hispanic or Latino,100+ years,Female,5,2018
White,Hispanic or Latino,100+ years,Female,49,2018
White,Hispanic or Latino,Not Stated,Female,5,2018
American Indian or Alaska Native,Not Hispanic or Latino,< 1 year,Female,5,2018
Asian or Pacific Islander,Not Hispanic or Latino,< 1 year,Female,5,2018
Black or African American,Not Hispanic or Latino,< 1 year,Female,5,2018
White,Not Hispanic or Latino,< 1 year,Female,5,2018
Asian or Pacific Islander,Not Hispanic or Latino,1-4 years,Female,5,2018
Black or African American,Not Hispanic or Latino,1-4 years,Female,27,2018
White,Not Hispanic or Latino,1-4 years,Female,76,2018
American Indian or Alaska Native,Not Hispanic or Latino,5-9 years,Female,5,2018
Asian or Pacific Islander,Not Hispanic or Latino,5-9 years,Female,14,2018
Black or African American,Not Hispanic or Latino,5-9 years,Female,36,2018
White,Not Hispanic or Latino,5-9 years,Female,97,2018
American Indian or Alaska Native,Not Hispanic or Latino,10-14 years,Female,5,2018
Asian or Pacific Islander,Not Hispanic or Latino,10-14 years,Female,5,2018
Black or African American,Not Hispanic or Latino,10-14 years,Female,34,2018
White,Not Hispanic or Latino,10-14 years,Female,99,2018
American Indian or Alaska Native,Not Hispanic or Latino,15-19 years,Female,5,2018
Asian or Pacific Islander,Not Hispanic or Latino,15-19 years,Female,5,2018
Black or African American,Not Hispanic or Latino,15-19 years,Female,37,2018
White,Not Hispanic or Latino,15-19 years,Female,129,2018
American Indian or Alaska Native,Not Hispanic or Latino,20-24 years,Female,5,2018
Asian or Pacific Islander,Not Hispanic or Latino,20-24 years,Female,17,2018
Black or African American,Not Hispanic or Latino,20-24 years,Female,54,2018
White,Not Hispanic or Latino,20-24 years,Female,142,2018
American Indian or Alaska Native,Not Hispanic or Latino,25-29 years,Female,5,2018
Asian or Pacific Islander,Not Hispanic or Latino,25-29 years,Female,30,2018
Black or African American,Not Hispanic or Latino,25-29 years,Female,119,2018
White,Not Hispanic or Latino,25-29 years,Female,319,2018
American Indian or Alaska Native,Not Hispanic or Latino,30-34 years,Female,12,2018
Asian or Pacific Islander,Not Hispanic or Latino,30-34 years,Female,76,2018
Black or African American,Not Hispanic or Latino,30-34 years,Female,273,2018
White,Not Hispanic or Latino,30-34 years,Female,752,2018
American Indian or Alaska Native,Not Hispanic or Latino,35-39 years,Female,13,2018
Asian or Pacific Islander,Not Hispanic or Latino,35-39 years,Female,128,2018
Black or African American,Not Hispanic or Latino,35-39 years,Female,461,2018
White,Not Hispanic or Latino,35-39 years,Female,1320,2018
American Indian or Alaska Native,Not Hispanic or Latino,40-44 years,Female,25,2018
Asian or Pacific Islander,Not Hispanic or Latino,40-44 years,Female,216,2018
Black or African American,Not Hispanic or Latino,40-44 years,Female,702,2018
White,Not Hispanic or Latino,40-44 years,Female,2109,2018
American Indian or Alaska Native,Not Hispanic or Latino,45-49 years,Female,47,2018
Asian or Pacific Islander,Not Hispanic or Latino,45-49 years,Female,395,2018
Black or African American,Not Hispanic or Latino,45-49 years,Female,1199,2018
White,Not Hispanic or Latino,45-49 years,Female,4332,2018
American Indian or Alaska Native,Not Hispanic or Latino,50-54 years,Female,97,2018
Asian or Pacific Islander,Not Hispanic or Latino,50-54 years,Female,514,2018
Black or African American,Not Hispanic or Latino,50-54 years,Female,2073,2018
White,Not Hispanic or Latino,50-54 years,Female,8272,2018
American Indian or Alaska Native,Not Hispanic or Latino,55-59 years,Female,145,2018
Asian or Pacific Islander,Not Hispanic or Latino,55-59 years,Female,820,2018
Black or African American,Not Hispanic or Latino,55-59 years,Female,3715,2018
White,Not Hispanic or Latino,55-59 years,Female,15386,2018
American Indian or Alaska Native,Not Hispanic or Latino,60-64 years ,Female,208,2018
Asian or Pacific Islander,Not Hispanic or Latino,60-64 years ,Female,1029,2018
Black or African American,Not Hispanic or Latino,60-64 years ,Female,4705,2018
White,Not Hispanic or Latino,60-64 years ,Female,21955,2018
American Indian or Alaska Native,Not Hispanic or Latino,65-69 years,Female,227,2018
Asian or Pacific Islander,Not Hispanic or Latino,65-69 years,Female,1139,2018
Black or African American,Not Hispanic or Latino,65-69 years,Female,5190,2018
White,Not Hispanic or Latino,65-69 years,Female,26930,2018
American Indian or Alaska Native,Not Hispanic or Latino,70-74 years,Female,251,2018
Asian or Pacific Islander,Not Hispanic or Latino,70-74 years,Female,1138,2018
Black or African American,Not Hispanic or Latino,70-74 years,Female,4505,2018
White,Not Hispanic or Latino,70-74 years,Female,31553,2018
American Indian or Alaska Native,Not Hispanic or Latino,75-79 years,Female,189,2018
Asian or Pacific Islander,Not Hispanic or Latino,75-79 years,Female,1031,2018
Black or African American,Not Hispanic or Latino,75-79 years,Female,4047,2018
White,Not Hispanic or Latino,75-79 years,Female,31388,2018
American Indian or Alaska Native,Not Hispanic or Latino,80-84 years,Female,149,2018
Asian or Pacific Islander,Not Hispanic or Latino,80-84 years,Female,1098,2018
Black or African American,Not Hispanic or Latino,80-84 years,Female,3329,2018
White,Not Hispanic or Latino,80-84 years,Female,28232,2018
American Indian or Alaska Native,Not Hispanic or Latino,85-89 years,Female,93,2018
Asian or Pacific Islander,Not Hispanic or Latino,85-89 years,Female,901,2018
Black or African American,Not Hispanic or Latino,85-89 years,Female,2385,2018
White,Not Hispanic or Latino,85-89 years,Female,23875,2018
American Indian or Alaska Native,Not Hispanic or Latino,90-94 years,Female,48,2018
Asian or Pacific Islander,Not Hispanic or Latino,90-94 years,Female,510,2018
Black or African American,Not Hispanic or Latino,90-94 years,Female,1365,2018
White,Not Hispanic or Latino,90-94 years,Female,14777,2018
American Indian or Alaska Native,Not Hispanic or Latino,95-99 years,Female,15,2018
Asian or Pacific Islander,Not Hispanic or Latino,95-99 years,Female,174,2018
Black or African American,Not Hispanic or Latino,95-99 years,Female,459,2018
White,Not Hispanic or Latino,95-99 years,Female,4976,2018
American Indian or Alaska Native,Not Hispanic or Latino,100+ years,Female,5,2018
Asian or Pacific Islander,Not Hispanic or Latino,100+ years,Female,32,2018
Black or African American,Not Hispanic or Latino,100+ years,Female,92,2018
White,Not Hispanic or Latino,100+ years,Female,704,2018
White,Not Hispanic or Latino,Not Stated,Female,5,2018
White,Not Stated,15-19 years,Female,5,2018
White,Not Stated,20-24 years,Female,5,2018
White,Not Stated,25-29 years,Female,5,2018
Asian or Pacific Islander,Not Stated,30-34 years,Female,5,2018
Black or African American,Not Stated,30-34 years,Female,5,2018
White,Not Stated,30-34 years,Female,5,2018
Asian or Pacific Islander,Not Stated,35-39 years,Female,5,2018
Black or African American,Not Stated,35-39 years,Female,5,2018
Asian or Pacific Islander,Not Stated,40-44 years,Female,5,2018
Black or African American,Not Stated,40-44 years,Female,5,2018
White,Not Stated,40-44 years,Female,5,2018
American Indian or Alaska Native,Not Stated,45-49 years,Female,5,2018
Black or African American,Not Stated,45-49 years,Female,5,2018
White,Not Stated,45-49 years,Female,12,2018
Asian or Pacific Islander,Not Stated,50-54 years,Female,5,2018
Black or African American,Not Stated,50-54 years,Female,10,2018
White,Not Stated,50-54 years,Female,16,2018
Asian or Pacific Islander,Not Stated,55-59 years,Female,5,2018
Black or African American,Not Stated,55-59 years,Female,12,2018
White,Not Stated,55-59 years,Female,29,2018
American Indian or Alaska Native,Not Stated,60-64 years ,Female,5,2018
Asian or Pacific Islander,Not Stated,60-64 years ,Female,5,2018
Black or African American,Not Stated,60-64 years ,Female,13,2018
White,Not Stated,60-64 years ,Female,36,2018
Asian or Pacific Islander,Not Stated,65-69 years,Female,5,2018
Black or African American,Not Stated,65-69 years,Female,12,2018
White,Not Stated,65-69 years,Female,58,2018
American Indian or Alaska Native,Not Stated,70-74 years,Female,5,2018
Asian or Pacific Islander,Not Stated,70-74 years,Female,5,2018
Black or African American,Not Stated,70-74 years,Female,11,2018
White,Not Stated,70-74 years,Female,54,2018
Asian or Pacific Islander,Not Stated,75-79 years,Female,5,2018
Black or African American,Not Stated,75-79 years,Female,5,2018
White,Not Stated,75-79 years,Female,48,2018
Black or African American,Not Stated,80-84 years,Female,5,2018
White,Not Stated,80-84 years,Female,47,2018
Asian or Pacific Islander,Not Stated,85-89 years,Female,5,2018
Black or African American,Not Stated,85-89 years,Female,5,2018
White,Not Stated,85-89 years,Female,28,2018
Asian or Pacific Islander,Not Stated,90-94 years,Female,5,2018
Black or African American,Not Stated,90-94 years,Female,5,2018
White,Not Stated,90-94 years,Female,18,2018
Black or African American,Not Stated,95-99 years,Female,5,2018
White,Not Stated,95-99 years,Female,5,2018
White,Not Stated,100+ years,Female,5,2018
White,Not Stated,Not Stated,Female,5,2018
Black or African American,Hispanic or Latino,< 1 year,Male,5,2018
White,Hispanic or Latino,< 1 year,Male,5,2018
Asian or Pacific Islander,Hispanic or Latino,1-4 years,Male,5,2018
Black or African American,Hispanic or Latino,1-4 years,Male,5,2018
White,Hispanic or Latino,1-4 years,Male,31,2018
Black or African American,Hispanic or Latino,5-9 years,Male,5,2018
White,Hispanic or Latino,5-9 years,Male,45,2018
American Indian or Alaska Native,Hispanic or Latino,10-14 years,Male,5,2018
Asian or Pacific Islander,Hispanic or Latino,10-14 years,Male,5,2018
White,Hispanic or Latino,10-14 years,Male,61,2018
Asian or Pacific Islander,Hispanic or Latino,15-19 years,Male,5,2018
White,Hispanic or Latino,15-19 years,Male,90,2018
Asian or Pacific Islander,Hispanic or Latino,20-24 years,Male,5,2018
Black or African American,Hispanic or Latino,20-24 years,Male,5,2018
White,Hispanic or Latino,20-24 years,Male,120,2018
Asian or Pacific Islander,Hispanic or Latino,25-29 years,Male,5,2018
Black or African American,Hispanic or Latino,25-29 years,Male,5,2018
White,Hispanic or Latino,25-29 years,Male,146,2018
American Indian or Alaska Native,Hispanic or Latino,30-34 years,Male,5,2018
Asian or Pacific Islander,Hispanic or Latino,30-34 years,Male,5,2018
Black or African American,Hispanic or Latino,30-34 years,Male,5,2018
White,Hispanic or Latino,30-34 years,Male,190,2018
American Indian or Alaska Native,Hispanic or Latino,35-39 years,Male,5,2018
Asian or Pacific Islander,Hispanic or Latino,35-39 years,Male,5,2018
Black or African American,Hispanic or Latino,35-39 years,Male,5,2018
White,Hispanic or Latino,35-39 years,Male,308,2018
American Indian or Alaska Native,Hispanic or Latino,40-44 years,Male,5,2018
Asian or Pacific Islander,Hispanic or Latino,40-44 years,Male,5,2018
Black or African American,Hispanic or Latino,40-44 years,Male,11,2018
White,Hispanic or Latino,40-44 years,Male,426,2018
American Indian or Alaska Native,Hispanic or Latino,45-49 years,Male,5,2018
Asian or Pacific Islander,Hispanic or Latino,45-49 years,Male,5,2018
Black or African American,Hispanic or Latino,45-49 years,Male,14,2018
White,Hispanic or Latino,45-49 years,Male,738,2018
American Indian or Alaska Native,Hispanic or Latino,50-54 years,Male,5,2018
Asian or Pacific Islander,Hispanic or Latino,50-54 years,Male,5,2018
Black or African American,Hispanic or Latino,50-54 years,Male,28,2018
White,Hispanic or Latino,50-54 years,Male,1257,2018
American Indian or Alaska Native,Hispanic or Latino,55-59 years,Male,5,2018
Asian or Pacific Islander,Hispanic or Latino,55-59 years,Male,13,2018
Black or African American,Hispanic or Latino,55-59 years,Male,33,2018
White,Hispanic or Latino,55-59 years,Male,2073,2018
American Indian or Alaska Native,Hispanic or Latino,60-64 years ,Male,12,2018
Asian or Pacific Islander,Hispanic or Latino,60-64 years ,Male,15,2018
Black or African American,Hispanic or Latino,60-64 years ,Male,47,2018
White,Hispanic or Latino,60-64 years ,Male,2648,2018
American Indian or Alaska Native,Hispanic or Latino,65-69 years,Male,21,2018
Asian or Pacific Islander,Hispanic or Latino,65-69 years,Male,16,2018
Black or African American,Hispanic or Latino,65-69 years,Male,41,2018
White,Hispanic or Latino,65-69 years,Male,2754,2018
American Indian or Alaska Native,Hispanic or Latino,70-74 years,Male,16,2018
Asian or Pacific Islander,Hispanic or Latino,70-74 years,Male,21,2018
Black or African American,Hispanic or Latino,70-74 years,Male,53,2018
White,Hispanic or Latino,70-74 years,Male,2832,2018
American Indian or Alaska Native,Hispanic or Latino,75-79 years,Male,5,2018
Asian or Pacific Islander,Hispanic or Latino,75-79 years,Male,14,2018
Black or African American,Hispanic or Latino,75-79 years,Male,31,2018
White,Hispanic or Latino,75-79 years,Male,2522,2018
American Indian or Alaska Native,Hispanic or Latino,80-84 years,Male,11,2018
Asian or Pacific Islander,Hispanic or Latino,80-84 years,Male,5,2018
Black or African American,Hispanic or Latino,80-84 years,Male,33,2018
White,Hispanic or Latino,80-84 years,Male,2342,2018
American Indian or Alaska Native,Hispanic or Latino,85-89 years,Male,5,2018
Asian or Pacific Islander,Hispanic or Latino,85-89 years,Male,5,2018
Black or African American,Hispanic or Latino,85-89 years,Male,20,2018
White,Hispanic or Latino,85-89 years,Male,1661,2018
American Indian or Alaska Native,Hispanic or Latino,90-94 years,Male,5,2018
Asian or Pacific Islander,Hispanic or Latino,90-94 years,Male,5,2018
Black or African American,Hispanic or Latino,90-94 years,Male,12,2018
White,Hispanic or Latino,90-94 years,Male,819,2018
Asian or Pacific Islander,Hispanic or Latino,95-99 years,Male,5,2018
Black or African American,Hispanic or Latino,95-99 years,Male,5,2018
White,Hispanic or Latino,95-99 years,Male,233,2018
Black or African American,Hispanic or Latino,100+ years,Male,5,2018
White,Hispanic or Latino,100+ years,Male,11,2018
American Indian or Alaska Native,Not Hispanic or Latino,< 1 year,Male,5,2018
Black or African American,Not Hispanic or Latino,< 1 year,Male,5,2018
White,Not Hispanic or Latino,< 1 year,Male,14,2018
American Indian or Alaska Native,Not Hispanic or Latino,1-4 years,Male,5,2018
Asian or Pacific Islander,Not Hispanic or Latino,1-4 years,Male,14,2018
Black or African American,Not Hispanic or Latino,1-4 years,Male,38,2018
White,Not Hispanic or Latino,1-4 years,Male,93,2018
American Indian or Alaska Native,Not Hispanic or Latino,5-9 years,Male,5,2018
Asian or Pacific Islander,Not Hispanic or Latino,5-9 years,Male,5,2018
Black or African American,Not Hispanic or Latino,5-9 years,Male,29,2018
White,Not Hispanic or Latino,5-9 years,Male,116,2018
American Indian or Alaska Native,Not Hispanic or Latino,10-14 years,Male,5,2018
Asian or Pacific Islander,Not Hispanic or Latino,10-14 years,Male,12,2018
Black or African American,Not Hispanic or Latino,10-14 years,Male,28,2018
White,Not Hispanic or Latino,10-14 years,Male,140,2018
American Indian or Alaska Native,Not Hispanic or Latino,15-19 years,Male,5,2018
Asian or Pacific Islander,Not Hispanic or Latino,15-19 years,Male,28,2018
